"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"
4282	-1.655750801168489e+00	-1.641723965291670e+00	1.233333302694018e+00	3.320961657649888e+02	7.544820216767361e+00	3.004711312976454e+05	1.022947027294627e+05	2.136210235501806e-02	7.903966523170528e-01	
4283	-1.659939809367614e+00	-1.293539032798270e+00	1.233902464744998e+00	3.319979320394820e+02	7.798676239408697e+00	3.005908336005170e+05	1.023607801642238e+05	2.281775766239744e-02	7.897396393319164e-01	
4284	2.311956019269383e+00	-2.905442108439161e-01	1.233630026435201e+00	3.331206185968675e+02	4.653816724970927e+00	3.006119078778003e+05	1.022505505969400e+05	2.038945130899438e-02	7.927834581842467e-01	
4285	2.481998049498529e+00	5.669563981504234e-01	1.228556661255986e+00	3.315452547849416e+02	4.051245250731429e+00	2.993591362413785e+05	1.018464468177293e+05	1.148723207080422e-02	7.922106602487280e-01	
4286	2.455521200234013e+00	9.799042950375573e-01	1.227572648740107e+00	3.331105039396496e+02	3.771762466539366e+00	2.992606518672381e+05	1.016235656221008e+05	6.577262479750034e-03	7.971339966228836e-01	
4287	9.742148991203896e-01	-3.439445021294961e+00	1.228327183960245e+00	3.329338074667364e+02	6.579940707806469e+00	2.994191310226065e+05	1.017124929658555e+05	8.536290707400947e-03	7.962225970502523e-01	
4288	1.888241135245435e+00	2.558957104542225e+00	1.218077185259651e+00	3.344669598395010e+02	3.552725781864473e+00	2.972524369499203e+05	1.005309124491626e+05	-1.749338124399541e-02	8.078421089055386e-01	
4289	2.221716031501274e-02	3.419447844419824e+00	1.207995830096655e+00	3.360186993711629e+02	8.162032623882967e+00	2.951398132822756e+05	9.935135990152105e+04	-4.347837797572677e-02	8.199887374097681e-01	
4290	-1.863348809740386e+00	1.841696904446873e+00	1.225525516815388e+00	3.332711500231473e+02	9.836343350959446e+00	2.988268083478128e+05	1.013888876020541e+05	1.407414306291900e-03	7.994041903283374e-01	
4291	1.627731082766793e+00	-2.890023971122098e+00	1.229392122311321e+00	3.327203656208738e+02	6.627849603344609e+00	2.996397789539166e+05	1.018394027591344e+05	1.133205471992604e-02	7.948741650790491e-01	
4292	-1.837801881726900e+00	1.062097969090859e+00	1.228789807978515e+00	3.327615138397076e+02	9.855714303736166e+00	2.995143961919422e+05	1.017673015368299e+05	9.743698160751621e-03	7.956398867240618e-01	
4293	-1.791318824638855e+00	-8.318802180573832e-01	1.233573890710091e+00	3.320397395121647e+02	8.275491853868902e+00	3.005216200323978e+05	1.023225897538586e+05	2.197644059644154e-02	7.901190685806829e-01	
4294	1.981136090441260e+00	-2.536997111694472e+00	1.230078229974057e+00	3.325923083697908e+02	6.479381900222744e+00	2.997824407086517e+05	1.019206855038915e+05	1.312267596955254e-02	7.940229349060695e-01	
4295	-7.210497795956167e-01	-3.305597033260812e+00	1.230562152612562e+00	3.325749733509389e+02	6.476714087058483e+00	2.998891128226891e+05	1.019723095470686e+05	1.425992974931729e-02	7.936243434638872e-01	
4296	5.833425118135060e-02	-3.419333912835178e+00	1.228956476683720e+00	3.328446435128039e+02	6.328200877048504e+00	2.995520176298847e+05	1.017850824442666e+05	1.013540332264095e-02	7.955101323980477e-01	
4297	-1.326657832532285e+00	5.775345544636687e-02	1.236738862375798e+00	3.315279287416832e+02	9.865865688089631e+00	3.011911995107806e+05	1.026864505284150e+05	2.999212506641953e-02	7.865978311118581e-01	
4298	2.377336114552532e+00	2.154843101027569e+00	1.222252204027089e+00	3.337912823419080e+02	3.862748211928456e+00	2.981289678071528e+05	1.010177822462475e+05	-6.767864935860008e-03	8.028986375757787e-01	
4299	2.517374129276520e+00	-2.801052024586806e-01	1.231616611668624e+00	3.328550731459674e+02	4.713382192764687e+00	3.001428166529366e+05	1.020621248658403e+05	1.623851965564036e-02	7.935323357653945e-01	
4300	2.507747028125519e+00	1.654544003238936e+00	1.224820345113178e+00	3.336081599199367e+02	3.943472771859426e+00	2.986865171711965e+05	1.012988873375652e+05	-5.752498685896420e-04	8.005057448992788e-01	
4301	-1.889811818664050e+00	-1.910886027252246e+00	1.232148022388171e+00	3.322932590265169e+02	7.543977444091829e+00	3.002221778937356e+05	1.021566552901157e+05	1.832098115407769e-02	7.917801884187798e-01	
4302	-1.470979909894402e+00	-2.947814908581178e+00	1.231340333560708e+00	3.324308533753991e+02	6.973724635354319e+00	3.000520660376857e+05	1.020633369870330e+05	1.626522212455105e-02	7.927000986551603e-01	
4303	-1.545623838465407e+00	3.299209730909264e-01	1.233421276524351e+00	3.320290384989228e+02	9.894675634973089e+00	3.004900730749333e+05	1.023041395548787e+05	2.156999125160083e-02	7.903191159098096e-01	
4304	2.372899132832038e+00	1.546729034311204e-01	1.224274014803063e+00	3.221389729760473e+02	3.959423191021403e+00	2.976873319893538e+05	1.021197097513704e+05	1.750708803378432e-02	7.700482745510655e-01	
4305	2.745172147687010e+00	-1.287147057698679e+00	1.230472866348425e+00	3.326158956444842e+02	5.603293191711688e+00	2.998707036959718e+05	1.019609314186697e+05	1.400927484644722e-02	7.937572053513333e-01	
4306	-1.878908829039550e+00	1.424191886000510e+00	1.227252442944851e+00	3.330098846470103e+02	9.856498522276778e+00	2.991911769175339e+05	1.015884670357841e+05	5.804056866695996e-03	7.974328096447095e-01	
4307	9.391830684185157e-01	3.452009888109539e+00	1.208817246706696e+00	3.358680958698308e+02	5.434465523943198e+00	2.953060005755248e+05	9.945342250902500e+04	-4.122998596663414e-02	8.187878441942293e-01	
4308	2.344274126363248e+00	-1.113718975167112e-01	1.230127260092394e+00	3.297662389067113e+02	4.702929927505616e+00	2.995732520044514e+05	1.021452946991255e+05	1.807071259220465e-02	7.863250830947411e-01	
4309	-1.868619850496194e+00	-1.119122026318162e+00	1.233016650390728e+00	3.321389501901330e+02	8.034895366020532e+00	3.004046346731298e+05	1.022576606465621e+05	2.054608241166473e-02	7.907704570476630e-01	
4310	1.409689024984810e+00	2.785907021542235e+00	1.212155074848155e+00	3.352229909761559e+02	3.642295858373692e+00	2.959948963274226e+05	9.985450277516180e+04	-3.239437332219072e-02	8.143901154058649e-01	
4311	-1.220559837261161e+00	2.794208920791776e+00	1.219412182327483e+00	3.343175303344218e+02	1.017180962723831e+01	2.975484252223759e+05	1.006709103275477e+05	-1.440929277370104e-02	8.068053944831367e-01	
4312	2.418567072921571e+00	-2.175555019801356e+00	1.230436160872923e+00	3.326217256770561e+02	6.125828439085823e+00	2.998638663710887e+05	1.019560332870680e+05	1.390137127409934e-02	7.938240010873916e-01	
4313	2.505894079997394e+00	-1.789361978867509e+00	1.230741557426207e+00	3.325611688821832e+02	5.968872339451869e+00	2.999269415279059e+05	1.019925816249380e+05	1.470651424293390e-02	7.934320421302117e-01	
4314	-1.654407799510260e+00	5.152317477585667e-01	1.231876302883015e+00	3.322779406164324e+02	9.876501095974346e+00	3.001648423226256e+05	1.021248214395204e+05	1.761969615805715e-02	7.921000672134366e-01	
4315	-1.589878852708368e+00	-4.003816127742008e-01	1.234959008092492e+00	3.318071044427691e+02	8.797834432587095e+00	3.008134977131271e+05	1.024829677612232e+05	2.550949387629888e-02	7.885371420744740e-01	
4316	-1.436280787015350e+00	1.819377695587678e-01	1.235043096430842e+00	3.317935251758310e+02	9.888073014798410e+00	3.008335097371590e+05	1.024903476233902e+05	2.567206882446529e-02	7.885225610815683e-01	
4317	-1.477090774738619e+00	-2.326259231571229e-01	1.235806186292221e+00	3.316686546999716e+02	9.117211455276770e+00	3.009923999715475e+05	1.025807002423390e+05	2.766249520502907e-02	7.875831617787457e-01	
4318	-1.361748875465581e+00	-9.732261364175586e-02	1.236904609618218e+00	3.314718578740107e+02	9.485065336148690e+00	3.012230259683694e+05	1.027087674701173e+05	3.048375696391866e-02	7.863004299208675e-01	
4319	2.830566989962513e+00	-7.859448230689944e-01	1.230065932743730e+00	3.325463160592010e+02	5.379111838394524e+00	2.997742943301863e+05	1.019243424405272e+05	1.320323659121946e-02	7.938560838119340e-01	
4320	2.556843122333032e+00	3.588058922882467e-01	1.224851007079372e+00	3.261239160714808e+02	3.679337771726518e+00	2.981172524101352e+05	1.018782013352112e+05	1.218676939505026e-02	7.803043036461007e-01	
4321	2.681091169505299e+00	-4.995259044816708e-01	1.230813999598401e+00	3.329475471441243e+02	4.948557345743730e+00	2.999714174985225e+05	1.019714567934361e+05	1.424114398144541e-02	7.943725710103449e-01	
4322	-1.695646815007939e+00	-5.964838991642628e-01	1.234207014981682e+00	3.319210528763703e+02	8.526122231325569e+00	3.006540842439133e+05	1.023968381220033e+05	2.361209778478253e-02	7.893629470580314e-01	
4323	-1.758003774233959e+00	7.568322532366779e-01	1.230325622026910e+00	3.325204401353176e+02	9.861888445117573e+00	2.998379568521955e+05	1.019452948656391e+05	1.366480881972589e-02	7.938740744589778e-01	
4324	-1.758301840144382e+00	2.327948015251418e+00	1.223599402694660e+00	3.335423365032402e+02	9.825392302596656e+00	2.984190190888893e+05	1.011676921519868e+05	-3.465419090205484e-03	8.015576225542304e-01	
4325	-1.755300839697428e+00	-2.419579952358985e+00	1.231816063491607e+00	3.323661908840109e+02	7.255808206148285e+00	3.001534373363700e+05	1.021171485405196e+05	1.745066574406051e-02	7.921984979463841e-01	
4326	-1.912014777853734e+00	-1.470690000394993e+00	1.232527037093743e+00	3.322164969804956e+02	7.800212376336591e+00	3.003011064498205e+05	1.022013802217515e+05	1.930625069947094e-02	7.913165415787721e-01	
4327	-1.241585793173733e+00	-3.401099293848843e-02	1.238247362478377e+00	3.312536440874642e+02	9.847203074947625e+00	3.015065842687435e+05	1.028636992332410e+05	3.389683200365155e-02	7.847903962358322e-01	
4328	2.598092166576240e+00	7.786856275623030e-01	1.228354584131904e+00	3.333268750601940e+02	4.239361536340075e+00	2.994520372076272e+05	1.016875412861337e+05	7.986616750679649e-03	7.971603446045090e-01	
4329	2.697566122184417e+00	1.128607990272388e+00	1.226899505165071e+00	3.333050867994518e+02	4.135922081564464e+00	2.991261510274828e+05	1.015382374831819e+05	4.697523068933019e-03	7.981638452622828e-01	
4330	6.814105967506883e-01	-3.800631995685127e+00	1.228442104353518e+00	3.329247665161987e+02	6.502670008237190e+00	2.994440333489091e+05	1.017252876362772e+05	8.818151375462468e-03	7.961100406451582e-01	
4331	3.237942042796476e-01	-3.788710104841913e+00	1.228736485777895e+00	3.328827063568164e+02	6.446844004897246e+00	2.995062627041147e+05	1.017591802073327e+05	9.564789030452348e-03	7.957789902399875e-01	
4332	-3.696019100268881e-01	3.606441914719289e+00	1.211674798262882e+00	3.351928078020130e+02	8.842383803804024e+00	2.958934281262486e+05	9.979918941578275e+04	-3.361290103048121e-02	8.149391654404300e-01	
4333	1.481706133275402e+00	-3.362972989979676e+00	1.228824622206654e+00	3.328435266897195e+02	6.604358684033566e+00	2.995229666956054e+05	1.017710665413168e+05	9.826639467167235e-03	7.956177415545089e-01	
4334	2.952315189435510e+00	-5.401933797339625e-01	1.230419631073367e+00	3.335828701957080e+02	4.941059235617795e+00	2.999327152007691e+05	1.018813810158685e+05	1.225681628838729e-02	7.963671227198674e-01	
4335	-2.120843750412596e+00	2.151796985647247e+00	1.225017772028306e+00	3.333620651261852e+02	9.427291550827874e+00	2.987198989163542e+05	1.013299960119346e+05	1.100598307831070e-04	7.999918113058641e-01	
4336	2.990833669986028e-01	3.789856866332271e+00	1.208918273666010e+00	3.357241596841965e+02	7.296224624091332e+00	2.953198502226452e+05	9.947259361183560e+04	-4.080765544403608e-02	8.184099922152173e-01	
4337	6.472102525645206e-01	3.805877888781271e+00	1.209884315246029e+00	3.357034785385816e+02	6.401672027348599e+00	2.955314673991019e+05	9.957645696158806e+04	-3.851959391658601e-02	8.175616569668432e-01	
4338	-1.638736839897999e+00	2.732144039439315e+00	1.222078481778448e+00	3.338575905832731e+02	9.831514747112658e+00	2.981050519727516e+05	1.009850019256402e+05	-7.490000228222537e-03	8.035399569360299e-01	
4339	-1.929987886511210e+00	-2.854239914652284e+00	1.230927191890414e+00	3.324936649143165e+02	7.256810829027376e+00	2.999652905365513e+05	1.020151591604182e+05	1.520388690075764e-02	7.931845235672464e-01	
4340	-1.521229805416110e+00	-2.207526500247910e-02	1.234969238477812e+00	3.318250432575026e+02	9.444145569567405e+00	3.008184838874657e+05	1.024812727310849e+05	2.547215314680640e-02	7.886251874523075e-01	
4341	-2.153923836841841e+00	1.643483932165499e+00	1.226449809165560e+00	3.331362274506261e+02	9.434396424298777e+00	2.990212654416188e+05	1.014962682284034e+05	3.772959809386463e-03	7.983291817618433e-01	
4342	2.262006129702740e+00	2.515851027195244e+00	1.220638392708577e+00	3.340412366868785e+02	3.943676862528433e+00	2.977893691030293e+05	1.008303813835014e+05	-1.089621921368994e-02	8.047798819210908e-01	
4343	-7.093820209986126e-01	3.297555854505678e+00	1.214188787032309e+00	3.350476847896463e+02	9.549861738256659e+00	2.964424713394454e+05	1.000711100196834e+05	-2.762261597045932e-02	8.126835690066969e-01	
4344	2.321821101529731e+00	-2.504184037011381e+00	1.230083756650937e+00	3.326227567959689e+02	6.258269724872839e+00	2.997856917116573e+05	1.019192314399663e+05	1.309064361421688e-02	7.940893761313846e-01	
4345	-1.207248916086724e+00	-3.356440035652851e+00	1.230812173900571e+00	3.325239099828819e+02	6.774900182779645e+00	2.999413548952221e+05	1.020017360001285e+05	1.490818089176631e-02	7.933216529648486e-01	
4346	1.702181058704242e+00	2.857125994717705e+00	1.216273838537322e+00	3.347093443587695e+02	3.871774926776148e+00	2.968705810982410e+05	1.003238723499755e+05	-2.205437881165031e-02	8.098695070510376e-01	
4347	-1.026577842598704e+00	3.138286036173336e+00	1.217077664045139e+00	3.347253873841280e+02	9.862855023194296e+00	2.970603264547063e+05	1.003966523392937e+05	-2.045106932929544e-02	8.096444104579585e-01	
4348	-3.642330791749838e-01	-3.612858030714636e+00	1.229764117582149e+00	3.326924772316176e+02	6.421041056727818e+00	2.997203889475573e+05	1.018805535370213e+05	1.223858731233803e-02	7.945171545945494e-01	
4349	2.947027082183816e+00	-1.060492044664732e+00	1.229793733071672e+00	3.326282866573284e+02	5.539175393107982e+00	2.997202186822903e+05	1.018895798252640e+05	1.243743226498941e-02	7.942813168238058e-01	
4350	-1.898276872260132e+00	5.536741799645445e-01	1.230599002853790e+00	3.324945495159765e+02	9.494049511477545e+00	2.998960526430176e+05	1.019764850768633e+05	1.435191473827313e-02	7.935772124762518e-01	
4351	-2.020076822524734e+00	8.513883460580379e-01	1.229211408153624e+00	3.327074084874905e+02	9.476702792424375e+00	2.996032876196411e+05	1.018160954927134e+05	1.081860642719271e-02	7.951572934181415e-01	
4352	-1.681474865761919e+00	-2.170057227371202e-01	1.234031540752356e+00	3.319731977450664e+02	8.990789977819819e+00	3.006198735109131e+05	1.023736836853105e+05	2.310201626023379e-02	7.896614262831251e-01	
4353	2.596246084235009e+00	1.383576975384891e-01	1.221356234348647e+00	3.222476908990221e+02	4.314218085415830e+00	2.970441968700355e+05	1.018099976396715e+05	1.068427354674398e-02	7.724107737603378e-01	
4354	1.381973099696400e+00	3.480887874077661e+00	1.212866383457197e+00	3.352735926450670e+02	4.755780518118818e+00	2.961581824768608e+05	9.992355568849876e+04	-3.087316959882538e-02	8.140266032835797e-01	
4355	-2.111605721622090e+00	1.214394989516864e+00	1.227867606770797e+00	3.329233077166527e+02	9.461945386795847e+00	2.993206033986796e+05	1.016599322649383e+05	7.378402791103857e-03	7.967183721987614e-01	
4356	-2.202788898274904e+00	-1.706014027421940e+00	1.231444008171649e+00	3.324048287541908e+02	7.749965020625038e+00	3.000742054629719e+05	1.020746584239275e+05	1.651462813981414e-02	7.926017169496669e-01	
4357	2.550767982021328e+00	-7.269048718625916e-02	1.228173553435601e+00	3.286319402850781e+02	5.062067433229989e+00	2.990511568048011e+05	1.020293696064476e+05	1.551693645023990e-02	7.847020666339061e-01	
4358	-2.059547720809703e+00	-9.137182908617230e-01	1.232168916307496e+00	3.322721009294009e+02	8.212140966148295e+00	3.002262469765219e+05	1.021591605052146e+05	1.837616988330082e-02	7.917511056736357e-01	
4359	-2.136979899629497e+00	-2.248374918866853e+00	1.231248465393042e+00	3.324571781177929e+02	7.508711845407976e+00	3.000343566761399e+05	1.020508116871759e+05	1.598929556536475e-02	7.928688455083750e-01	
4360	2.247670012416653e+00	1.578063906955637e-02	1.227005159611652e+00	3.241064818604147e+02	4.556715108213234e+00	2.984460865828206e+05	1.022528709118206e+05	2.044056677198113e-02	7.734026702314756e-01	
4361	1.566879108126408e+00	3.136836043323123e+00	1.214517042111234e+00	3.349878133497311e+02	4.213056807088997e+00	2.965020980525778e+05	1.001186638296684e+05	-2.657502754422562e-02	8.119700409747685e-01	
4362	2.744852193401883e+00	-2.046365998882688e+00	1.229955614727346e+00	3.326981752709490e+02	5.947704041624220e+00	2.997624236230393e+05	1.019005065749142e+05	1.267814350292066e-02	7.943701158022353e-01	
4363	2.783669123438162e+00	-1.610183970783453e+00	1.230155701909521e+00	3.326470404446466e+02	5.774344280303810e+00	2.998027336952147e+05	1.019254208332923e+05	1.322699308475962e-02	7.940791078200138e-01	
4364	-1.763805810810459e+00	3.264262628382673e-01	1.231995425494005e+00	3.322632221331953e+02	9.515151919869947e+00	3.001894517937558e+05	1.021391253351842e+05	1.793480435973863e-02	7.919461450661387e-01	
4365	-1.629921856304881e+00	1.532454641630809e-01	1.233468483998313e+00	3.320542840401441e+02	9.533700497707887e+00	3.005017353020511e+05	1.023079079773289e+05	2.165300785416565e-02	7.903243591709481e-01	
4366	2.707938039011203e+00	5.525603269957551e-01	1.227652560815310e+00	3.314878457093860e+02	4.174523006413894e+00	2.991533457491280e+05	1.017569862047241e+05	9.516456168361147e-03	7.927169991287603e-01	
4367	2.761687131742297e+00	1.442623976858354e+00	1.225522604757804e+00	3.333869149629185e+02	4.170278422789838e+00	2.988258991629664e+05	1.013888376958574e+05	1.406314895874727e-03	7.993974740892572e-01	
4368	2.755198092371267e+00	-2.734439961009517e-01	1.231282085374970e+00	3.331035915674548e+02	5.009897948797622e+00	3.000878149644666e+05	1.020078837947664e+05	1.504361396246166e-02	7.944540110052302e-01	
4369	-1.815767824385190e+00	-4.051224187547061e-01	1.233294015933127e+00	3.320782423737116e+02	8.710433602960743e+00	3.004629975549030e+05	1.022897370662699e+05	2.125271109297084e-02	7.904536516411163e-01	
4370	-1.943493781939786e+00	-6.328913116894446e-01	1.232659130624438e+00	3.321712682837544e+02	8.447582758790229e+00	3.003281522665834e+05	1.022172877108523e+05	1.965668532243113e-02	7.911425956930680e-01	
4371	-2.151120723378195e+00	-1.262714027927538e+00	1.231736118511213e+00	3.323439311489304e+02	7.988210697599286e+00	3.001349639089204e+05	1.021091841697023e+05	1.727521434083954e-02	7.922420854090824e-01	
4372	2.715180010688617e+00	1.975761062099853e+00	1.223972515740341e+00	3.336824328270079e+02	4.264813703922703e+00	2.985038419842689e+05	1.012046977011368e+05	-2.650203968471008e-03	8.013433287558439e-01	
4373	2.865678157911034e+00	8.917174930245725e-01	1.227741219781590e+00	3.335676233751602e+02	4.634948365068333e+00	2.993345070671441e+05	1.016047638539221e+05	6.163068228165739e-03	7.982728159147195e-01	
4374	-1.460463887411905e+00	3.131426020414378e+00	1.220054170595980e+00	3.341580892072249e+02	9.519461163488367e+00	2.976773141616533e+05	1.007516983029980e+05	-1.262957106292573e-02	8.058391687736749e-01	
4375	1.221752151618723e+00	-3.843907124205223e+00	1.228575808887076e+00	3.328996366998959e+02	6.556813236203791e+00	2.994719653048968e+05	1.017410337386254e+05	9.165030722951403e-03	7.959475920823117e-01	
4376	1.896805162343718e+00	-3.232119104754498e+00	1.229289162556585e+00	3.327760577413094e+02	6.502172465518530e+00	2.996210663287105e+05	1.018246472243890e+05	1.100699711829457e-02	7.950921355561807e-01	
4377	1.949396089937063e+00	3.149287935783061e+00	1.217693813691110e+00	3.345488637782117e+02	4.367355725286199e+00	2.971743544797708e+05	1.004838364366036e+05	-1.853044401405396e-02	8.083796841158514e-01	
4378	-8.639761795942853e-01	-3.747551889864979e+00	1.230237001096394e+00	3.326261292767163e+02	6.641322447239732e+00	2.998209957434137e+05	1.019344265760115e+05	1.342538542903708e-02	7.940065024388778e-01	
4379	2.092322191055974e+00	2.869854928678084e+00	1.218795350123089e+00	3.342710045637306e+02	4.099737932598778e+00	2.973973691788617e+05	1.006205264867452e+05	-1.551922546911445e-02	8.067865755143928e-01	
4380	3.113779172296014e+00	-7.984874861785751e-01	1.229364027696936e+00	3.329473651976386e+02	5.295804638635276e+00	2.996488098639928e+05	1.018206044651655e+05	1.091793700357594e-02	7.954417994658749e-01	
4381	-1.389379877372227e-01	-3.841186026081364e+00	1.229302388058903e+00	3.327984991480787e+02	6.445359225780826e+00	2.996258291710137e+05	1.018244358811674e+05	1.100234132493229e-02	7.951396420485032e-01	
4382	1.810281110833053e+00	3.489362947156304e+00	1.216612215474557e+00	3.347826407457942e+02	4.615730979811492e+00	2.969523878239302e+05	1.003526145143204e+05	-2.142120223290561e-02	8.098409883346011e-01	
4383	4.528146789983419e-01	4.239680728118277e+00	1.211219594328897e+00	3.354062366479314e+02	6.836014941979368e+00	2.958054435497326e+05	9.973858197451505e+04	-3.494805491269581e-02	8.157447002076169e-01	
4384	2.685807116065262e+00	-2.415890957041663e+00	1.229747707530347e+00	3.327008970995685e+02	6.068281359014370e+00	2.997165634966088e+05	1.018785884181351e+05	1.219529665272320e-02	7.945344122519633e-01	
4385	-2.228682820944464e+00	-6.794285330202299e-01	1.231355840708997e+00	3.323899167706645e+02	8.344776588020006e+00	3.000543496932756e+05	1.020654857365968e+05	1.631255808300645e-02	7.926644894729390e-01	
4386	-2.387942888690212e+00	-2.672406893853799e+00	1.230366039622646e+00	3.325827283979041e+02	7.485117959520277e+00	2.998474722962657e+05	1.019496597830234e+05	1.376096592963218e-02	7.938447515219649e-01	
4387	-1.723577843741159e+00	-3.323602887621655e+00	1.230612057893598e+00	3.325460704580034e+02	7.063917885431466e+00	2.998989265961889e+05	1.019787964045020e+05	1.440283221648093e-02	7.935425841285709e-01	
4388	2.419915040632998e+00	4.636936878656016e-02	1.225103604467167e+00	3.238417420405968e+02	4.616225646211674e+00	2.980015722078769e+05	1.020763982393715e+05	1.655295546886656e-02	7.740407941866857e-01	
4389	-1.913450782449839e+00	-1.933949240744662e-01	1.232456333449762e+00	3.322510812958627e+02	8.873121433505117e+00	3.002899031423289e+05	1.021892387746787e+05	1.903878023947646e-02	7.915326794834009e-01	
4390	2.775433147736824e+00	-2.009861939623492e-02	1.224353511974786e+00	3.263547941327053e+02	5.260424294482809e+00	2.980254965064363e+05	1.018075248363473e+05	1.062979883391792e-02	7.813381579384207e-01	
4391	2.110123039471556e+00	-2.895401981455411e+00	1.229721288638220e+00	3.326866289620986e+02	6.403188952063206e+00	2.997101716047583e+05	1.018765095401929e+05	1.214949993375592e-02	7.945319763434093e-01	
4392	1.125620076686772e+00	3.887783980683251e+00	1.212143698348129e+00	3.353508889966840e+02	5.479605418613952e+00	2.960045111513393e+05	9.984125838341496e+04	-3.268614114291540e-02	8.148193540575407e-01	
4393	-2.423726884163732e+00	1.400243941218821e+00	1.227069836432823e+00	3.330526788490308e+02	9.108833397682146e+00	2.991521718726739e+05	1.015678385989540e+05	5.349621950097654e-03	7.976245864806822e-01	
4394	-2.504591789516115e+00	-2.017806997064973e+00	1.230419962585007e+00	3.325643614479989e+02	7.682695053888144e+00	2.998582647601389e+05	1.019562638089122e+05	1.390644956364280e-02	7.937685792354385e-01	
4395	3.034898132736132e+00	-2.729631065641601e-01	1.228515872500257e+00	3.316396413512136e+02	5.277608491362496e+00	2.993587133078690e+05	1.018336304601325e+05	1.120489364431320e-02	7.925403895692957e-01	
4396	2.993040168460456e+00	6.262214766555996e-01	1.227372563286664e+00	3.315933369719781e+02	4.417808083105242e+00	2.990993335759242e+05	1.017195580179451e+05	8.691930535253365e-03	7.932131042343336e-01	
4397	4.878602161612954e-01	-4.236897938293224e+00	1.228611889522903e+00	3.328888182177280e+02	6.508681528354365e+00	2.994792345956889e+05	1.017457463466423e+05	9.268847296586013e-03	7.958893586987875e-01	
4398	-2.061272970462805e+00	2.588439870265783e+00	1.223826936535414e+00	3.335850151398071e+02	9.412632884202036e+00	2.984720863116189e+05	1.011889474885093e+05	-2.997173863510785e-03	8.014728058016843e-01	
4399	1.725712843735273e-03	3.880505988609015e+00	1.210937946529584e+00	3.354104801531624e+02	7.826488170819206e+00	2.957448607236437e+05	9.970715779436882e+04	-3.564031505831621e-02	8.160310756673383e-01	
4400	-2.461818793996607e+00	1.918753918321215e+00	1.225917518620410e+00	3.332325602963242e+02	9.092399426656458e+00	2.989094669797607e+05	1.014342455656668e+05	2.406629253172951e-03	7.989545783024702e-01	
4401	-8.097591104734430e-01	3.749298033162485e+00	1.215135838067334e+00	3.347250440974202e+02	9.072769322887156e+00	2.966266581052952e+05	1.001962375266297e+05	-2.486611490100486e-02	8.110461087425590e-01	
4402	-1.041761896640848e+00	3.564016987777699e+00	1.217208835928127e+00	3.344099704868335e+02	9.313556722412182e+00	2.970635205183045e+05	1.004363253488344e+05	-1.957709128964456e-02	8.086407289543717e-01	
4403	-2.320986826780202e+00	9.685589775693780e-01	1.228283406575973e+00	3.328631439224109e+02	9.141017637079599e+00	2.994078738346848e+05	1.017084513768009e+05	8.447256370961467e-03	7.962282451440664e-01	
4404	2.779427133627975e+00	3.072969895392563e-01	1.222594211410230e+00	3.251513473735884e+02	4.057671841570341e+00	2.975400606348891e+05	1.017184021299860e+05	8.666466858456531e-03	7.793174887544959e-01	
4405	-2.474417758194073e+00	-1.449694036958968e+00	1.230703632479999e+00	3.325178527604031e+02	7.900974669898456e+00	2.999181700286388e+05	1.019888457682073e+05	1.462421504809818e-02	7.934515885710534e-01	
4406	3.063470008422250e+00	-1.854902998484497e+00	1.229360064687685e+00	3.327811505683064e+02	5.793367413478147e+00	2.996359012043681e+05	1.018324870759772e+05	1.117970542052629e-02	7.950194913095172e-01	
4407	3.037827135353643e+00	-1.383039006693965e+00	1.229591852666343e+00	3.327615294569057e+02	5.642938562339703e+00	2.996857384276725e+05	1.018582231269447e+05	1.174665871278470e-02	7.947910972295885e-01	
4408	-1.851822799575707e+00	1.200392691519840e-01	1.232161685444831e+00	3.322693186372272e+02	9.190892414447793e+00	3.002262839799632e+05	1.021566054180538e+05	1.831988249563321e-02	7.918177419219692e-01	
4409	-1.729654851827700e+00	-2.993756566283614e-02	1.233418445668030e+00	3.321041665641096e+02	9.196398091641791e+00	3.004936992271401e+05	1.022996200350731e+05	2.147042832190144e-02	7.904684182366842e-01	
4410	2.654194203580061e+00	2.383618122165164e+00	1.222633307713663e+00	3.337474138282629e+02	4.322515358051559e+00	2.982108301372295e+05	1.010603854842876e+05	-5.829335318468706e-03	8.025123523306588e-01	
4411	2.807637067535238e+00	1.755792026988361e+00	1.224958393590561e+00	3.335931829072168e+02	4.390732184617480e+00	2.987165251437617e+05	1.013139617792175e+05	-2.431668953890290e-04	8.003785585228425e-01	
4412	-2.016954729219468e+00	3.300378565824073e-01	1.230760705596087e+00	3.324738341436205e+02	9.196597109627620e+00	2.999298495431024e+05	1.019955082841951e+05	1.477098719191866e-02	7.933817450251590e-01	
4413	-2.074407880287001e+00	-4.097817150452714e-01	1.231869445100708e+00	3.323080682323401e+02	8.604761338896152e+00	3.001629768185181e+05	1.021245405116735e+05	1.761350744760255e-02	7.920908856839052e-01	
4414	-2.178600861302399e+00	6.127611574808799e-01	1.229501829950534e+00	3.326738355735828e+02	9.170319899268129e+00	2.996647379354020e+05	1.018494965085727e+05	1.155441534869961e-02	7.948323463764613e-01	
