"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature"
4494, -2.633144966748927e+00, -3.581219894364557e+00, 1.229510739525348e+00, 3.327279812131097e+02, 7.331086983590754e+00, 2.996681264526059e+05, 1.018500587407706e+05, 2.885753974977102e+02
4495, -2.670641789153805e+00, 3.408832966389763e+00, 1.223573817234474e+00, 3.336021716092598e+02, 8.711851876490726e+00, 2.984156314313416e+05, 1.011628056375176e+05, 2.880189320308355e+02
4496, 1.037427012609975e+00, 4.795015786995038e+00, 1.214888606614254e+00, 3.349545645670640e+02, 6.100350585996480e+00, 2.965845265690722e+05, 1.001577505196393e+05, 2.871960404908805e+02
4497, -1.686960937591378e+00, -4.285117128599871e+00, 1.229713106353361e+00, 3.326985546827057e+02, 6.979326961695362e+00, 2.997106310972234e+05, 1.018740289614502e+05, 2.885958128039593e+02
4498, 3.423652974942212e+00, 1.613325954717762e+00, 1.225183471653215e+00, 3.334608043673343e+02, 4.891344589287216e+00, 2.987567017516363e+05, 1.013470271394577e+05, 2.881643356628399e+02
4499, -5.495359136664312e-01, 4.633687923374578e+00, 1.215556247374066e+00, 3.348501634463409e+02, 8.186351288178667e+00, 2.967282838712740e+05, 1.002320034919294e+05, 2.872510976720796e+02
4500, -3.200208766644219e+00, 1.758195943955701e+00, 1.226238617651625e+00, 3.332054123083423e+02, 8.550148264885102e+00, 2.989777582837452e+05, 1.014708206494779e+05, 2.882680623543394e+02
4501, 2.569410195476132e+00, -3.675421020914379e+00, 1.228942370023556e+00, 3.328520604234564e+02, 6.285980618069691e+00, 2.995496528437795e+05, 1.017832126527913e+05, 2.885193747864320e+02
4502, 1.294395066161778e+00, -4.695518022150242e+00, 1.228533616417984e+00, 3.328982956455791e+02, 6.520091617304991e+00, 2.994628267946322e+05, 1.017369820376933e+05, 2.884842789611022e+02
4503, -1.233697917689426e+00, 4.035736020880198e+00, 1.218237389795629e+00, 3.344083207662124e+02, 8.971680870083981e+00, 2.972915262670313e+05, 1.005442609150656e+05, 2.875118219172663e+02
4504, -1.866691849593967e+00, 4.074529108586486e+00, 1.220847284668308e+00, 3.340729728040226e+02, 8.811472311179161e+00, 2.978457082628050e+05, 1.008424006660823e+05, 2.877479111849603e+02
4505, -3.044059841233107e+00, 4.320484641234849e-01, 1.228092950741651e+00, 3.329180624889217e+02, 8.432158628689105e+00, 2.993682782355289e+05, 1.016858872686863e+05, 2.884428574521929e+02
4506, 2.518789124015033e+00, 3.879462001017808e+00, 1.220036281580920e+00, 3.342611929919177e+02, 5.020013045982514e+00, 2.976737601330054e+05, 1.007494348292690e+05, 2.876737388961197e+02
4507, 3.577696170585437e+00, 3.845976887333993e-01, 1.222319876247691e+00, 3.277241354734220e+02, 4.625380207204526e+00, 2.976755368185968e+05, 1.014930640647762e+05, 2.892556397835615e+02
4508, 3.562052104577483e+00, -4.371767933455578e-01, 1.227893489643880e+00, 3.328425295503133e+02, 5.353310756557696e+00, 2.993132830026511e+05, 1.016760591984765e+05, 2.884618297011194e+02
4509, -2.872933977044354e+00, 2.613926826774677e+00, 1.224935172087108e+00, 3.334130895291416e+02, 8.708335472345217e+00, 2.987039797036666e+05, 1.013189779063075e+05, 2.881429780482179e+02
4510, 3.495716180082635e+00, 9.099025124498651e-01, 1.226837011846363e+00, 3.332743385547732e+02, 4.979251949164724e+00, 2.991106334370772e+05, 1.015331959782339e+05, 2.883045739627904e+02
4511, -9.601754092861647e-01, -4.858201009511807e+00, 1.229431688894900e+00, 3.327569431449461e+02, 6.758136576819123e+00, 2.996523429305153e+05, 1.018407646613234e+05, 2.885676175275220e+02
4512, 3.749102226513926e+00, -1.718055971110605e+00, 1.228119730525071e+00, 3.329418375259648e+02, 5.785519866212731e+00, 2.993725483487832e+05, 1.016915390044516e+05, 2.884525992083971e+02
4513, -1.819246040517620e-01, -5.173894871705446e+00, 1.228953717490466e+00, 3.328358351775541e+02, 6.622523190023137e+00, 2.995519147211368e+05, 1.017853347058964e+05, 2.885227259746851e+02
4514, 8.329226024134895e-02, 5.058309038932244e+00, 1.214837664508027e+00, 3.349221325075125e+02, 7.304712820261695e+00, 2.965725727713037e+05, 1.001531130332301e+05, 2.871947852999579e+02
4515, 5.131643147529130e-01, -5.261624809778830e+00, 1.228586254395831e+00, 3.328894879882523e+02, 6.572322796302685e+00, 2.994742065751394e+05, 1.017431504890079e+05, 2.884894094840819e+02
4516, 3.397255029625094e+00, 2.173497918559094e+00, 1.224282459464378e+00, 3.335128158760772e+02, 4.918315610382874e+00, 2.985601533795564e+05, 1.012493358508614e+05, 2.880984363187516e+02
4517, 3.345635974482503e+00, 2.489964011878984e+00, 1.223621414583123e+00, 3.336051198712864e+02, 4.962001821642774e+00, 2.984202430094751e+05, 1.011734176828635e+05, 2.880379406547512e+02
4518, 3.252798159747880e+00, 3.036752942763130e+00, 1.222740583022695e+00, 3.337082348774534e+02, 4.995959509909813e+00, 2.982322966476135e+05, 1.010738217904199e+05, 2.879616849125858e+02
4519, 3.148370103189584e+00, 3.448863031691479e+00, 1.222065235205122e+00, 3.339466797067579e+02, 5.077058396118378e+00, 2.981007272092896e+05, 1.009849378639725e+05, 2.878674483542140e+02
4520, 3.268805140494794e+00, -3.111123105134261e+00, 1.228603788245008e+00, 3.328803708933418e+02, 6.070073267624912e+00, 2.994760287525672e+05, 1.017461586383687e+05, 2.884938217357445e+02
4521, 3.416267037286207e+00, -2.493120925002749e+00, 1.228608959923543e+00, 3.328819776935799e+02, 5.933848943778498e+00, 2.994770849955818e+05, 1.017467491425639e+05, 2.884942816810169e+02
4522, -3.377953857382844e+00, -9.776176330654649e-01, 1.228640328550993e+00, 3.328328377617905e+02, 7.983981529926638e+00, 2.994828915053348e+05, 1.017502128247050e+05, 2.884967368102533e+02
4523, -3.303990936403410e+00, 9.235504440120035e-01, 1.227251042620166e+00, 3.330478613462494e+02, 8.417067696694179e+00, 2.991907592284890e+05, 1.015884437309827e+05, 2.883641339203817e+02
4524, -3.117159927261360e+00, -4.741784245915484e-01, 1.228847707802145e+00, 3.328048128079004e+02, 8.172070854750071e+00, 2.995272135950728e+05, 1.017735280882930e+05, 2.885141459658054e+02
4525, 3.835644104840352e+00, -9.299880884420164e-01, 1.227950228247972e+00, 3.335006547218265e+02, 5.418345623964723e+00, 2.993773859485212e+05, 1.016309943663840e+05, 2.883206549918153e+02
4526, 3.582437126216724e+00, 8.314323916351297e-03, 1.223393510183005e+00, 3.277794860909341e+02, 5.560198005914902e+00, 2.979203631452624e+05, 1.015989320148819e+05, 2.893032521600448e+02
4527, -2.837115844308052e+00, -1.031043284889896e-01, 1.229120333237147e+00, 3.327842066537770e+02, 8.420556184434707e+00, 2.995867960324428e+05, 1.018029226696293e+05, 2.885334631594708e+02
4528, -1.381658943631410e+00, 4.541860046395403e+00, 1.219268816511287e+00, 3.343070707536090e+02, 8.624369646168935e+00, 2.975124137165188e+05, 1.006602664681172e+05, 2.876000481467986e+02
4529, -3.582569930466588e+00, -5.523534009099328e-01, 1.228152236847316e+00, 3.329127522914719e+02, 8.047576512015210e+00, 2.993804084150796e+05, 1.016932190757588e+05, 2.884497300128498e+02
4530, -3.246984824672909e+00, -2.732356065123046e+00, 1.228995836513141e+00, 3.327969695283160e+02, 7.569034747196213e+00, 2.995589294347143e+05, 1.017907827404217e+05, 2.885282805647043e+02
4531, 1.626908007259998e+00, 4.874924166659526e+00, 1.216698601536408e+00, 3.346646764534349e+02, 5.672964667623209e+00, 2.969637173006728e+05, 1.003696478534154e+05, 2.873754979866846e+02
4532, 1.863842106505981e+00, -4.720606814804913e+00, 1.228562044691372e+00, 3.328971693372490e+02, 6.461196533800138e+00, 2.994690066960147e+05, 1.017401181590137e+05, 2.884864961337719e+02
4533, 3.987379165847751e+00, -5.233994728792721e-01, 1.227120283041446e+00, 3.330627373270238e+02, 5.532737456617343e+00, 2.991583366273723e+05, 1.015784900415006e+05, 2.883666043670725e+02
4534, 3.886138052372911e+00, -2.287944998029939e-01, 1.225286980578588e+00, 3.302688605277714e+02, 5.809484840832931e+00, 2.985340823193409e+05, 1.016037202986304e+05, 2.888697972982773e+02
4535, 2.298080072065750e+00, -4.115994948527887e+00, 1.228778079951765e+00, 3.328727235063953e+02, 6.389994715326950e+00, 2.995149164223240e+05, 1.017644529879942e+05, 2.885047662820315e+02
4536, -3.509640795453313e+00, 1.368987991443694e+00, 1.226617872864491e+00, 3.331535313102124e+02, 8.364858023714495e+00, 2.990578275751027e+05, 1.015145988243489e+05, 2.883032641968800e+02
4537, 1.104413123775448e+00, -5.244793894930289e+00, 1.228449948849450e+00, 3.329059689836259e+02, 6.537123139906967e+00, 2.994450448600900e+05, 1.017277720601541e+05, 2.884778096279238e+02
4538, -1.106399933782523e+00, 4.812397905175137e+00, 1.217840706044892e+00, 3.344624279659116e+02, 8.390799617773402e+00, 2.972064086732974e+05, 1.004999423788145e+05, 2.874786997541487e+02
4539, -2.481136935668717e+00, 4.004517018682364e+00, 1.222575942058465e+00, 3.337722778948406e+02, 8.638200489121925e+00, 2.982066351049682e+05, 1.010459869910876e+05, 2.879211512520682e+02
4540, -2.859654785385257e+00, 3.127286849422550e+00, 1.224279886939308e+00, 3.334759873226186e+02, 8.659672451817073e+00, 2.985628863148470e+05, 1.012461049091113e+05, 2.880898482321392e+02
4541, -2.370749831123932e+00, -4.214023093852769e+00, 1.229372219130378e+00, 3.327336320642131e+02, 7.192781642320751e+00, 2.996376891644619e+05, 1.018355687514756e+05, 2.885668533087869e+02
4542, 4.036358936315125e+00, -1.346173051567354e+00, 1.227596687519431e+00, 3.330684518311210e+02, 5.693052981782087e+00, 2.992655784971453e+05, 1.016274917630155e+05, 2.883937501445345e+02
4543, -5.441357402693096e-01, 5.309513048272549e+00, 1.216870402974081e+00, 3.346352560580809e+02, 7.855503375651470e+00, 2.970031531243606e+05, 1.003864056896935e+05, 2.873828992285056e+02
4544, -3.388603783777875e+00, -2.293764111590070e+00, 1.228922676988539e+00, 3.327968535858535e+02, 7.667956581899039e+00, 2.995426793534852e+05, 1.017829764496820e+05, 2.885233286406336e+02
4545, 2.362430162752728e+00, 4.340622896020284e+00, 1.219273411560596e+00, 3.343359604511339e+02, 5.253351582814475e+00, 2.975101860204839e+05, 1.006639496923552e+05, 2.876094877067909e+02
4546, -3.586643789186300e+00, -1.428010947871701e+00, 1.228477448547464e+00, 3.328697998389043e+02, 7.850462944487410e+00, 2.994493015278967e+05, 1.017307228791581e+05, 2.884797196908855e+02
4547, 3.105819096633000e+00, -3.625072023269722e+00, 1.228607364111359e+00, 3.329059103160507e+02, 6.172820762197502e+00, 2.994790358155971e+05, 1.017444412296153e+05, 2.884881125001386e+02
4548, -3.179181926258229e+00, -3.390582073427217e+00, 1.228996467036796e+00, 3.328118131626520e+02, 7.457390873890106e+00, 2.995601926426476e+05, 1.017899624551755e+05, 2.885258074223900e+02
4549, 7.689679882174901e-01, 5.319328756308291e+00, 1.215336827379694e+00, 3.348489644412638e+02, 6.558968808804662e+00, 2.966766406213252e+05, 1.002120945506908e+05, 2.872458921333007e+02
4550, 3.678023184880630e+00, 1.281865000832280e+00, 1.226311777706560e+00, 3.339731908034965e+02, 5.304078101199519e+00, 2.990483708435828e+05, 1.014239387445117e+05, 2.881176860057390e+02
4551, -3.299067845475348e+00, 2.280906861081859e+00, 1.225588977494383e+00, 3.333102585423846e+02, 8.489213006245194e+00, 2.988411219874856e+05, 1.013953268971243e+05, 2.882062791813034e+02
4552, 3.850784148572330e+00, 6.962655782037254e-01, 1.224892437892216e+00, 3.311940323306642e+02, 4.805756166681266e+00, 2.985161479102448e+05, 1.014926278839291e+05, 2.886468945353084e+02
4553, -1.662596835720697e+00, -5.001615031670845e+00, 1.229222784590509e+00, 3.327734776942679e+02, 6.941921342879465e+00, 2.996074471945403e+05, 1.018175437626389e+05, 2.885508510879117e+02
4554, -7.908498890898520e-01, -5.557900893939608e+00, 1.229029549424468e+00, 3.328298221578193e+02, 6.746257445286316e+00, 2.995687395498445e+05, 1.017935596043245e+05, 2.885282369536411e+02
4555, 8.983036730611661e-02, -5.818240160796661e+00, 1.228663819829668e+00, 3.328871346343381e+02, 6.633441469720972e+00, 2.994917071016046e+05, 1.017514136365465e+05, 2.884946255824354e+02
4556, 3.775296056970149e+00, 1.910604955897380e+00, 1.224779541376142e+00, 3.334927515758250e+02, 5.127123880847062e+00, 2.986695505497719e+05, 1.013023138581822e+05, 2.881321946730205e+02
4557, 2.981761050155069e+00, 3.880749941146413e+00, 1.221409808861243e+00, 3.340717920504475e+02, 5.180028953345531e+00, 2.979648005463261e+05, 1.009069127742015e+05, 2.877993847245069e+02
4558, 3.761375033264178e+00, 2.395333054855252e+00, 1.224090800783741e+00, 3.335078135896930e+02, 5.181278424658263e+00, 2.985174337466739e+05, 1.012295135749026e+05, 2.880871327108753e+02
4559, 3.714591105782421e+00, 2.833883050663399e+00, 1.223561332240286e+00, 3.336066652635018e+02, 5.219520539301590e+00, 2.984073321298459e+05, 1.011667627753519e+05, 2.880331373388081e+02
4560, 3.645242051834432e+00, 3.355484012105702e+00, 1.222934085361689e+00, 3.337501961437378e+02, 5.263909287679353e+00, 2.982789895547817e+05, 1.010903517662250e+05, 2.879632081653590e+02
4561, 3.759856095892735e+00, -2.901699082455711e+00, 1.228092764557294e+00, 3.329506401420253e+02, 5.985660911547686e+00, 2.993675426659806e+05, 1.016878019797359e+05, 2.884483324642161e+02
4562, 3.825516099604355e+00, -2.205950032376605e+00, 1.228069437927711e+00, 3.329750027490555e+02, 5.856869649211161e+00, 2.993640057996222e+05, 1.016836504541678e+05, 2.884420349410154e+02
4563, -3.499754762983926e+00, 5.055372362230938e-01, 1.227509922254905e+00, 3.330157768120051e+02, 8.257526601898995e+00, 2.992456344130349e+05, 1.016181238470069e+05, 2.883875492437498e+02
4564, 3.895055142478987e+00, 2.004245074746618e-01, 1.221955949672081e+00, 3.272508647516464e+02, 5.310000097226346e+00, 2.975589803024820e+05, 1.014908284218628e+05, 2.893354132744410e+02
4565, -3.252641766359911e+00, -2.016528923190321e-02, 1.228267573778348e+00, 3.329136790140310e+02, 8.233759894696353e+00, 2.994064794523186e+05, 1.017047491993608e+05, 2.884553457458950e+02
4566, -1.214852976922772e+00, 5.501598788452694e+00, 1.218825012578460e+00, 3.343247736310307e+02, 8.086579774825440e+00, 2.974141123037063e+05, 1.006137985314421e+05, 2.875719567961070e+02
4567, 2.179239097422318e+00, 4.852723112237028e+00, 1.218719639687555e+00, 3.344057360934434e+02, 5.509751896540444e+00, 2.973928134078295e+05, 1.006005567060719e+05, 2.875589700901548e+02
4568, -3.856371975811114e+00, -9.853562854000352e-01, 1.227997262479566e+00, 3.329371742428496e+02, 7.892918738398589e+00, 2.993475529893326e+05, 1.016755509343944e+05, 2.884360111588531e+02
4569, -3.771639925453718e+00, 9.301019518339145e-01, 1.226896762211288e+00, 3.331134032671993e+02, 8.214770422940587e+00, 2.991165407111600e+05, 1.015469643318026e+05, 2.883296268945608e+02
4570, -3.768547870694140e+00, -1.924906018918618e+00, 1.228409020293540e+00, 3.328909375140118e+02, 7.729235442678778e+00, 2.994355744704526e+05, 1.017222429453962e+05, 2.884717413433363e+02
4571, -2.113234905942066e+00, 4.627793731432364e+00, 1.221254359901022e+00, 3.339710170160061e+02, 8.469220353204815e+00, 2.979276984951282e+05, 1.008934180746326e+05, 2.877975241426813e+02
4572, -3.683633912602558e+00, 1.884301971791105e+00, 1.226031685449654e+00, 3.332363799557849e+02, 8.309066540477971e+00, 2.989336070329227e+05, 1.014473981388737e+05, 2.882501646923339e+02
4573, 2.507320977213420e+00, -4.724516884816204e+00, 1.228459948592579e+00, 3.329140429963253e+02, 6.365146828162419e+00, 2.994474563474731e+05, 1.017283696158203e+05, 2.884771559239211e+02
4574, 2.863318071034866e+00, -4.138706226844128e+00, 1.228553220867334e+00, 3.329108711497094e+02, 6.270005650566769e+00, 2.994676373694011e+05, 1.017383519339430e+05, 2.884835599184341e+02
4575, 1.337160051137083e+00, 5.361331919393714e+00, 1.216638167563530e+00, 3.346778514414761e+02, 6.090792252199595e+00, 2.969519546296787e+05, 1.003617703523179e+05, 2.873672170117620e+02
4576, 8.136321562383724e-01, -5.892819882212682e+00, 1.228402898417262e+00, 3.329168919593288e+02, 6.569251575415069e+00, 2.994358036635194e+05, 1.017221315591514e+05, 2.884728630936564e+02
4577, 3.665975202246408e+00, -3.472695130798049e+00, 1.228160150873223e+00, 3.329674496817791e+02, 6.092438156881931e+00, 2.993840378184734e+05, 1.016933580393491e+05, 2.884482654621789e+02
4578, 4.224922265716170e+00, 4.797731940421394e-01, 1.222953002491512e+00, 3.291360664043794e+02, 5.110826011085269e+00, 2.979256843649177e+05, 1.014497774505396e+05, 2.889825881602802e+02
4579, 4.263423061235640e+00, -9.145007740393922e-01, 1.227653951765678e+00, 3.337227949418116e+02, 5.574396491792031e+00, 2.993286869624345e+05, 1.015827159104069e+05, 2.882532410444541e+02
4580, 4.258617012786065e+00, -1.406062986881943e-01, 1.223441389521066e+00, 3.292094613512536e+02, 5.720176339067288e+00, 2.980410678592377e+05, 1.014940269062841e+05, 2.889932243776806e+02
4581, -1.634310879470868e+00, 5.074221081814710e+00, 1.219850367383052e+00, 3.341451690813868e+02, 8.373657116630062e+00, 2.976287084047173e+05, 1.007339724373929e+05, 2.876734254053351e+02
4582, -3.773831949791838e+00, -2.660310980693031e+00, 1.228400742527129e+00, 3.328818024080875e+02, 7.606422541990398e+00, 2.994329420385456e+05, 1.017223651869165e+05, 2.884740319185345e+02
4583, -3.717813842912034e+00, -3.113461012022581e+00, 1.228473737297574e+00, 3.328851448588130e+02, 7.526275490108413e+00, 2.994494740300315e+05, 1.017298857151139e+05, 2.884782172263749e+02
4584, 1.638697119166846e+00, -5.208439834977760e+00, 1.228430495675646e+00, 3.329130621435452e+02, 6.495362172966782e+00, 2.994412150193576e+05, 1.017252739829929e+05, 2.884752937884140e+02
4585, -3.737560846382253e+00, -1.286656716847905e-03, 1.227640763567622e+00, 3.330038906537005e+02, 8.095774046865456e+00, 2.992735761585619e+05, 1.016329481502325e+05, 2.883988792541059e+02
4586, -3.347213862430092e+00, 2.844386998744562e+00, 1.224996229521154e+00, 3.334176245023908e+02, 8.440140068633685e+00, 2.987174054766968e+05, 1.013255106510804e+05, 2.881471938219601e+02
4587, -2.085020907270859e+00, -4.789778213351756e+00, 1.229260587464302e+00, 3.327714248091432e+02, 7.090495536289921e+00, 2.996157912035160e+05, 1.018213187834021e+05, 2.885526754963638e+02
4588, -3.035260796610668e+00, -4.040153011831798e+00, 1.228871350687703e+00, 3.328084904015770e+02, 7.341995517742070e+00, 2.995320622293367e+05, 1.017775120626831e+05, 2.885198889039793e+02
4589, 1.024852635446541e-01, 5.744824851271524e+00, 1.216451212653169e+00, 3.346961820110517e+02, 7.178194232659506e+00, 2.969135601249741e+05, 1.003391921453369e+05, 2.873467237087980e+02
4590, 3.506181073410392e+00, 3.864074947696076e+00, 1.222455273384135e+00, 3.339281947312929e+02, 5.361804046467497e+00, 2.981864892416698e+05, 1.010266007626096e+05, 2.878943272663769e+02
4591, -1.563439872301177e+00, -5.807422149716683e+00, 1.228852059021313e+00, 3.328444277645758e+02, 6.902554647122151e+00, 2.995307290600463e+05, 1.017738210789385e+05, 2.885139549572795e+02
4592, -5.372796411074156e-01, -6.319878095275832e+00, 1.228671045857282e+00, 3.328824560217722e+02, 6.737532745934399e+00, 2.994934224627768e+05, 1.017524863864096e+05, 2.884959704330797e+02
4593, 4.106206023881620e+00, 1.089902997501749e+00, 1.225659940258024e+00, 3.332178816930273e+02, 5.242392652744840e+00, 2.988444377956737e+05, 1.014150257792753e+05, 2.882455816307453e+02
4594, 4.099449240137190e+00, 1.538560034141272e+00, 1.225366320319804e+00, 3.338723683738967e+02, 5.474475231092357e+00, 2.988302287334712e+05, 1.013333330660228e+05, 2.880824047628769e+02
4595, 2.831729956828486e+00, 4.324365137455678e+00, 1.220613989168682e+00, 3.341323144446024e+02, 5.273585300221154e+00, 2.977925791513731e+05, 1.008193199762711e+05, 2.877370363461868e+02
4596, 4.185990891996586e+00, 2.164963963179648e+00, 1.224466051505846e+00, 3.334246916610892e+02, 5.332076109928710e+00, 2.985947360343164e+05, 1.012748010542691e+05, 2.881276885989298e+02
4597, 4.184887011688717e+00, 2.662282947126507e+00, 1.224000993649183e+00, 3.334816906926901e+02, 5.393988145012501e+00, 2.984956987780422e+05, 1.012219653231507e+05, 2.880867871761517e+02
4598, 4.156641082575320e+00, 3.158066037929651e+00, 1.223629365400263e+00, 3.336317617163335e+02, 5.434503218123528e+00, 2.984247352850114e+05, 1.011716243765417e+05, 2.880309636004069e+02
4599, 4.237534151622140e+00, -2.595805895495166e+00, 1.227641926487370e+00, 3.330570252307935e+02, 5.934545069252819e+00, 2.992752518271636e+05, 1.016328098715904e+05, 2.883982136736132e+02
4600, 4.195288288651812e+00, -1.836792951582188e+00, 1.227513182888523e+00, 3.329998740584774e+02, 5.844104465275446e+00, 2.992419487223005e+05, 1.016239683409463e+05, 2.884033695623861e+02
4601, -1.871822880015537e+00, 5.726861905428308e+00, 1.220493972684926e+00, 3.340815849052508e+02, 8.120014532541505e+00, 2.977665673763436e+05, 1.008064235069858e+05, 2.877285208051516e+02
4602, -4.108224729888126e+00, -1.480296979460252e+00, 1.227931739022115e+00, 3.329618734101634e+02, 7.776664670437022e+00, 2.993347399868662e+05, 1.016670797160927e+05, 2.884273696755815e+02
4603, -2.780554916460993e+00, 4.601472798936469e+00, 1.222702984684974e+00, 3.337526983304619e+02, 8.338080636633538e+00, 2.982328496846946e+05, 1.010613389168719e+05, 2.879349746938087e+02
4604, -3.068069830591475e+00, 3.863253061189085e+00, 1.223642235544120e+00, 3.335881684783735e+02, 8.415198810596793e+00, 2.984292084322213e+05, 1.011716117367109e+05, 2.880278981355581e+02
4605, -2.282663025128665e+00, 5.289661831440282e+00, 1.221487279361310e+00, 3.339171298971450e+02, 8.241678688735627e+00, 2.979749587346217e+05, 1.009223229473234e+05, 2.878250805892313e+02
4606, 1.954730092482895e+00, 5.428040014642566e+00, 1.218300630688365e+00, 3.344496097949624e+02, 5.783494193252405e+00, 2.973034589253747e+05, 1.005531766631460e+05, 2.875223911831488e+02
4607, -3.352919941595441e+00, 3.415807906580804e+00, 1.224367394509627e+00, 3.334963391415462e+02, 8.407389985149702e+00, 2.985834698606356e+05, 1.012541236276397e+05, 2.880920731345223e+02
4608, -2.145773786543847e+00, -5.438021166061467e+00, 1.228899902390902e+00, 3.328374751453654e+02, 7.056519277992696e+00, 2.995408190356725e+05, 1.017789627955666e+05, 2.885172980199337e+02
4609, -2.794797784531732e+00, -4.717121106853309e+00, 1.228886157616099e+00, 3.328266681617504e+02, 7.193818409754033e+00, 2.995368462324702e+05, 1.017780242902741e+05, 2.885178645595708e+02
4610, 4.083171916556123e+00, 3.744224075020615e+00, 1.223183616196228e+00, 3.337712815943256e+02, 5.497657487516985e+00, 2.983365180487755e+05, 1.011143676447688e+05, 2.879728603649014e+02
4611, 4.229565249099322e+00, -3.212872043418302e+00, 1.227686034794436e+00, 3.330437967791540e+02, 6.033659332449207e+00, 2.992842433563774e+05, 1.016382981813000e+05, 2.884034254373669e+02
4612, 2.226134152166365e+00, -5.247223866674818e+00, 1.228364585638034e+00, 3.329289848430648e+02, 6.430826243050508e+00, 2.994277113955183e+05, 1.017173135896789e+05, 2.884681969211301e+02
4613, 3.481766089803559e+00, -4.068404217032150e+00, 1.228184238606131e+00, 3.329692010138369e+02, 6.176385732634767e+00, 2.993898216600496e+05, 1.016956681463666e+05, 2.884491606554496e+02
4614, -3.814064856167735e+00, 2.465815017132104e+00, 1.225546551588356e+00, 3.333321820162640e+02, 8.272330343422395e+00, 2.988329605046554e+05, 1.013896424697358e+05, 2.882000983040379e+02
4615, -3.993312938534675e+00, 4.604164639896007e-01, 1.227099235638796e+00, 3.330903094195421e+02, 8.087603326904206e+00, 2.991596149737517e+05, 1.015700259735525e+05, 2.883475218035089e+02
4616, 3.156321144862223e+00, -4.717837828790164e+00, 1.228203182340509e+00, 3.329595494191548e+02, 6.276272960471917e+00, 2.993936689331941e+05, 1.016983296804180e+05, 2.884522606798162e+02
4617, -4.020862925461629e+00, 1.429388958169396e+00, 1.226369625217889e+00, 3.331929144295865e+02, 8.161816167887274e+00, 2.990052045209315e+05, 1.014861514746441e+05, 2.882808165996278e+02
4618, 2.961760658804667e-01, -6.571034906624311e+00, 1.228402067517322e+00, 3.329213327137865e+02, 6.634434812990102e+00, 2.994364855100840e+05, 1.017217705507311e+05, 2.884720344375914e+02
4619, -3.673144937505648e+00, -3.786422005097553e+00, 1.228458326351788e+00, 3.328934881351979e+02, 7.436167740840387e+00, 2.994467071757133e+05, 1.017278676891542e+05, 2.884761135274437e+02
4620, 3.332775183963472e+00, 4.334576130645572e+00, 1.221582425015256e+00, 3.339966207915709e+02, 5.388468567473961e+00, 2.979976476319006e+05, 1.009304959155167e+05, 2.878259697488450e+02
4621, -6.405522198132406e-01, 6.033515890423006e+00, 1.218052250388170e+00, 3.344651913312084e+02, 7.667418922823142e+00, 2.972524937503441e+05, 1.005231728231599e+05, 2.874952109240632e+02
4622, 4.433961005041677e+00, -5.253288745188330e-01, 1.226148162034644e+00, 3.325694473916324e+02, 5.758482194269279e+00, 2.989038434909172e+05, 1.015154968147831e+05, 2.884162582249293e+02
4623, 4.636372175071261e+00, 1.910156018545942e-01, 1.223161438059842e+00, 3.288183583020794e+02, 5.398345440940902e+00, 2.979481297763635e+05, 1.014954611164992e+05, 2.890634524859409e+02
4624, -4.276061880922353e+00, -2.288980962740784e+00, 1.227906235052072e+00, 3.329627901862597e+02, 7.643038572128422e+00, 2.993290453027747e+05, 1.016646627590776e+05, 2.884265033973304e+02
4625, -4.283485764367857e+00, -2.953351018008511e+00, 1.227947447077489e+00, 3.329571762877603e+02, 7.546692255467260e+00, 2.993377985404522e+05, 1.016696176604664e+05, 2.884308800798277e+02
4626, 1.413509096081405e+00, -5.843204980938632e+00, 1.228321418087237e+00, 3.329319788123501e+02, 6.528136327079805e+00, 2.994187841490610e+05, 1.017125782905927e+05, 2.884649050297175e+02
4627, -4.075669627431761e+00, -4.652699144410466e-01, 1.227559754150181e+00, 3.330030663073458e+02, 7.939851113742617e+00, 2.992552225223072e+05, 1.016249106018131e+05, 2.883951020762605e+02
4628, 8.924332826842398e-01, 6.016242002291610e+00, 1.216948028834576e+00, 3.346275236815263e+02, 6.538164769298136e+00, 2.970176850075175e+05, 1.003973597753490e+05, 2.873959248375496e+02
4629, -1.367171922202877e+00, -6.698046200257721e+00, 1.228511596429915e+00, 3.328969309916721e+02, 6.870146615276092e+00, 2.994594799907115e+05, 1.017347046453188e+05, 2.884829919228737e+02
4630, 4.554390990545968e+00, 8.604937206207435e-01, 1.224124010731039e+00, 3.313098663797041e+02, 5.308686473911363e+00, 2.983545426805216e+05, 1.014033714980470e+05, 2.885740825418815e+02
4631, 4.509314141995788e+00, 1.320353986163569e+00, 1.225707752433128e+00, 3.339120482338344e+02, 5.534872926786076e+00, 2.989094385348050e+05, 1.013656542789877e+05, 2.880940177498610e+02
4632, 2.700653139320724e+00, 4.826941009112232e+00, 1.220279746996604e+00, 3.341641442919164e+02, 5.433740516055033e+00, 2.977209394296927e+05, 1.007818847985977e+05, 2.877089805232373e+02
4633, 4.574215969280707e+00, 1.792147996000311e+00, 1.225247438824441e+00, 3.338203866949722e+02, 5.564250713738908e+00, 2.987998363965692e+05, 1.013249140383428e+05, 2.880864194645100e+02
4634, 4.661705095740761e+00, 2.414680960840911e+00, 1.224430551039540e+00, 3.334256259944955e+02, 5.525727105395008e+00, 2.985871710113634e+05, 1.012708032175973e+05, 2.881246682049228e+02
