"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity","Skin_Friction_Coefficient","Heat_Flux","Y_Plus","Eddy_Viscosity"
71,1.761797307835840e-01,5.540399685055070e-02,9.770079006976339e-01,0.000000000000000e+00,0.000000000000000e+00,2.451071955359001e+00,1.000000000000000e-10,3.161038191222210e+05,9.804287821045199e-01,1.003501385612587e+00,-1.242617009236833e+00,0.000000000000000e+00,2.965997891276236e-08,2.358179463759027e-03,1.187473093890411e-06,1.780346890846154e+00,3.090796351435700e-16,
72,2.283665749934740e-01,5.828472232071416e-02,9.806005255759536e-01,0.000000000000000e+00,0.000000000000000e+00,2.458734440672098e+00,1.000000000000000e-10,3.192414401137407e+05,9.834937762296150e-01,1.002950488581436e+00,-1.048014207643494e+00,0.000000000000000e+00,2.964746702028628e-08,1.984833422426406e-03,1.092975531517410e-06,1.625633677869019e+00,3.071670965909655e-16,
73,2.895540445275380e-01,5.947265120550563e-02,9.835949625834254e-01,0.000000000000000e+00,0.000000000000000e+00,2.465361680226257e+00,1.000000000000000e-10,3.212990310394020e+05,9.861446720511589e-01,1.002592235182902e+00,-8.797033618311845e-01,0.000000000000000e+00,2.963932862517116e-08,1.682031438218230e-03,9.443403199070684e-07,1.491897031817968e+00,3.061317743845352e-16,
74,3.587469844150750e-01,5.869148183357661e-02,9.862347142117586e-01,0.000000000000000e+00,0.000000000000000e+00,2.471570400166205e+00,1.000000000000000e-10,3.224376735760437e+05,9.886281600270325e-01,1.002426852128387e+00,-7.220215855852408e-01,0.000000000000000e+00,2.963557116229914e-08,1.415187985978668e-03,7.687373902454601e-07,1.366095956311935e+00,3.058691666100896e-16,
75,4.339120676248920e-01,5.591460064593561e-02,9.883316881170680e-01,0.000000000000000e+00,0.000000000000000e+00,2.476827240823510e+00,1.000000000000000e-10,3.228876250143221e+05,9.907308962898705e-01,1.002427533389498e+00,-5.885145212780611e-01,0.000000000000000e+00,2.963558664100557e-08,1.226093212993136e-03,6.012028453879848e-07,1.270657365623701e+00,3.060921647495424e-16,
76,5.121166001190330e-01,5.139794887207108e-02,9.900098834591887e-01,0.000000000000000e+00,0.000000000000000e+00,2.481232133780749e+00,1.000000000000000e-10,3.226772427354185e+05,9.924928534726988e-01,1.002508025480346e+00,-4.766442239556336e-01,0.000000000000000e+00,2.963741543888721e-08,1.060395918204910e-03,4.479087666274579e-07,1.182016633187648e+00,3.068116193662526e-16,
77,5.899327757047460e-01,4.561861289327686e-02,9.913953608758945e-01,0.000000000000000e+00,0.000000000000000e+00,2.485063449857933e+00,1.000000000000000e-10,3.217919900291763e+05,9.940253799035171e-01,1.002652845808456e+00,-3.793409585068487e-01,0.000000000000000e+00,2.964070560828332e-08,8.990882372344767e-04,3.051298358631643e-07,1.089828222799809e+00,3.080860472345155e-16,
78,6.640065698429310e-01,3.915032464629472e-02,9.923995812492532e-01,0.000000000000000e+00,0.000000000000000e+00,2.487961722115586e+00,1.000000000000000e-10,3.202130931560748e+05,9.951846888065381e-01,1.002806437658689e+00,-3.057340440293273e-01,0.000000000000000e+00,2.964419480475222e-08,7.469627602061793e-04,1.691262393655905e-07,9.957371401539395e-01,3.099186418345329e-16,
79,7.316031585352730e-01,3.253806414333830e-02,9.931089734147757e-01,0.000000000000000e+00,0.000000000000000e+00,2.490094775837310e+00,1.000000000000000e-10,3.178071120512137e+05,9.960379102951994e-01,1.002949260311638e+00,-2.515612510984515e-01,0.000000000000000e+00,2.964743912026294e-08,6.093073652418734e-04,6.662858209670140e-08,9.026591581516550e-01,3.124881197904737e-16,
80,7.909517772258660e-01,2.621660130727932e-02,9.936248598873068e-01,0.000000000000000e+00,0.000000000000000e+00,2.491692257209224e+00,1.000000000000000e-10,3.143724298478431e+05,9.966769028439443e-01,1.003071624996363e+00,-2.109902956225856e-01,0.000000000000000e+00,2.965021853985084e-08,4.943437688724763e-04,3.347462884985588e-09,8.174422123575776e-01,3.160663378930466e-16,
81,8.413159970197970e-01,2.048015683472137e-02,9.939945917966928e-01,0.000000000000000e+00,0.000000000000000e+00,2.492793796236144e+00,1.000000000000000e-10,3.096483670948654e+05,9.971175184546975e-01,1.003141794415964e+00,-1.830147012890453e-01,0.000000000000000e+00,2.965181230966870e-08,3.704364043708546e-04,-3.797595472598108e-08,7.129774875909902e-01,3.210077563440602e-16,
82,8.828360320518041e-01,1.548809659688852e-02,9.945166991940257e-01,0.000000000000000e+00,0.000000000000000e+00,2.494370358819191e+00,1.000000000000000e-10,3.032499002758410e+05,9.977481434878955e-01,1.003249260969161e+00,-1.429750166415535e-01,0.000000000000000e+00,2.965425311026992e-08,2.498793953991196e-04,-5.853912673835630e-08,5.917020647887993e-01,3.279530762460514e-16,
83,9.162555145056280e-01,1.128961885949327e-02,9.950449826110255e-01,0.000000000000000e+00,0.000000000000000e+00,2.495968953314382e+00,1.000000000000000e-10,2.948276357431114e+05,9.983875812859506e-01,1.003359243786300e+00,-1.023757913682146e-01,0.000000000000000e+00,2.965675092885426e-08,1.713247832063734e-04,-5.378699425735126e-08,4.968756376348434e-01,3.375007876964524e-16,
84,9.426407105856069e-01,7.855481326660181e-03,9.956514618364077e-01,0.000000000000000e+00,0.000000000000000e+00,2.497933992277107e+00,1.000000000000000e-10,2.839358080491712e+05,9.991735968710164e-01,1.003537518066927e+00,-5.247003993546877e-02,0.000000000000000e+00,2.966079943080849e-08,2.273608676968499e-04,-3.618451473075739e-08,5.832278335168006e-01,3.506609525938361e-16,
85,9.631568360209350e-01,5.108981458273515e-03,9.960400936240956e-01,0.000000000000000e+00,0.000000000000000e+00,2.499353607791156e+00,1.000000000000000e-10,2.701983902969809e+05,9.997414430766207e-01,1.003716064720907e+00,-1.641631259551003e-02,0.000000000000000e+00,2.966485376700865e-08,5.171774457260990e-04,1.953174709483773e-09,9.016541126528186e-01,3.686331417242988e-16,
86,9.789211302805760e-01,2.951446198236615e-03,9.960903458877970e-01,0.000000000000000e+00,0.000000000000000e+00,2.500308710031065e+00,1.000000000000000e-10,2.533106472837203e+05,1.000123483972582e+00,1.004048968149763e+00,7.840252227449390e-03,0.000000000000000e+00,2.967241221104642e-08,1.111335656592885e-03,-2.594522299534032e-08,1.365022718722049e+00,3.932290589668280e-16,
87,9.909241437994040e-01,1.280289614408968e-03,9.965065527666443e-01,0.000000000000000e+00,0.000000000000000e+00,2.500448314978760e+00,1.000000000000000e-10,2.326865805533660e+05,1.000179325951644e+00,1.003685648804619e+00,1.138577470754460e-02,0.000000000000000e+00,2.966416312445744e-08,1.705528356946936e-03,-8.542413500469869e-08,1.764901764228629e+00,4.282616669031748e-16,
88,5.010000078023450e+02,-8.330142699337765e-06,9.999515328107917e-01,1.748506338827456e-01,3.084252109569366e-02,2.515711257111557e+00,8.494960643422745e-10,4.304414989841276e-03,9.999793958586968e-01,1.000027864398414e+00,-1.308199447823907e-03,1.500623270526650e-01,2.958103275659611e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.973450265630837e-07,
89,3.278693397877280e+02,-8.330188078225435e-06,9.999437896725556e-01,1.748534235421607e-01,3.081990309707115e-02,2.515684058741728e+00,9.690886393008646e-10,4.899640146056434e-03,9.999685514686704e-01,1.000024763188062e+00,-1.996732147913426e-03,1.500627241699507e-01,2.958096221271783e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.977765994018105e-07,
90,2.146849004435430e+02,-8.330257645303089e-06,9.999457655301199e-01,1.748622239687957e-01,3.078648998640742e-02,2.515691441024522e+00,1.261228345273280e-09,6.310002396631060e-03,9.999713128753475e-01,1.000025548730850e+00,-1.821404739843668e-03,1.500647945181009e-01,2.958098008163343e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.998667934146203e-07,
91,1.406903998913530e+02,-8.330364057409693e-06,9.999460591750541e-01,1.748739422772486e-01,3.074548393353523e-02,2.515693203665436e+00,1.622545554916176e-09,7.994713843883708e-03,9.999717045952290e-01,1.000025646803585e+00,-1.796533636254351e-03,1.500684920513917e-01,2.958098231251516e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.029413529587408e-07,
92,9.231638183999820e+01,-8.330526828893190e-06,9.999469555239514e-01,1.749001155196875e-01,3.068896273042770e-02,2.515699083675595e+00,2.024908953865596e-09,9.828837432848118e-03,9.999729255558892e-01,1.000025971409578e+00,-1.719012324492952e-03,1.500818569462296e-01,2.958098969639713e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.060062133897089e-07,
93,6.069179345883510e+01,-8.330775809546660e-06,9.999482118403572e-01,1.749316150740513e-01,3.060599043486675e-02,2.515706456104332e+00,2.440773881516181e-09,1.168589768269857e-02,9.999746954710839e-01,1.000026485002336e+00,-1.606636756580121e-03,1.500957505883760e-01,2.958100137919915e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.088540953725943e-07,
94,4.001717037467730e+01,-8.331156658602478e-06,9.999498323362782e-01,1.749318878063374e-01,3.047834541158904e-02,2.515708584578112e+00,2.844952936128812e-09,1.344858790511407e-02,9.999770973371055e-01,1.000027266368718e+00,-1.454137326635453e-03,1.500771205484939e-01,2.958101915309823e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.115322773993606e-07,
95,2.650110387224050e+01,-8.331739217935069e-06,9.999517697776501e-01,1.748389670123546e-01,3.027746922373465e-02,2.515693011782075e+00,3.225625073197094e-09,1.505644737668262e-02,9.999798217928169e-01,1.000028053368187e+00,-1.281156011628022e-03,1.499703387609393e-01,2.958103705512747e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.142251300396530e-07,
96,1.766495469773490e+01,-8.332630319989304e-06,9.999550535020137e-01,1.745971922960933e-01,2.996479050193644e-02,2.515650496126062e+00,3.598005755966131e-09,1.657913987378650e-02,9.999835012502931e-01,1.000028449026964e+00,-1.047539663929117e-03,1.497235466777629e-01,2.958104605525163e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.170100797401346e-07,
97,1.188830864320130e+01,-8.333993379212008e-06,9.999601133348220e-01,1.742252682245828e-01,2.950118360664862e-02,2.515583656526444e+00,4.020129978627430e-09,1.834794691259134e-02,9.999882591178945e-01,1.000028146905759e+00,-7.454528320976250e-04,1.493470934451102e-01,2.958103918284425e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.190952172318342e-07,
98,8.111817438680021e+00,-8.336078359754660e-06,9.999692509985530e-01,1.738739094122302e-01,2.885022824333609e-02,2.515529384553823e+00,4.626879680783561e-09,2.123298210573774e-02,9.999986665158965e-01,1.000029416421869e+00,-8.466565736328784e-05,1.489618088642712e-01,2.958106806075714e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.178985754145621e-07,
99,5.642930530396310e+00,-8.339267615064214e-06,9.999823811182733e-01,1.737475943807890e-01,2.798967679666137e-02,2.515528355814380e+00,5.748066267660572e-09,2.712819114415757e-02,1.000016901175563e+00,1.000034520665505e+00,1.073090511941441e-03,1.487367540274584e-01,2.958118416773145e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.118672937398526e-07,
100,4.028891933246350e+00,-8.344146005639782e-06,1.000009287720561e+00,1.738263413650548e-01,2.687969567071789e-02,2.515610427100896e+00,8.278948186607692e-09,3.937733100678675e-02,1.000056601999304e+00,1.000047313839305e+00,3.593777733560243e-03,1.486512616015525e-01,2.958147517465402e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.102142746489852e-07,
101,2.973711728616900e+00,-8.351608153476139e-06,1.000056855786944e+00,1.737594064569706e-01,2.550756414019200e-02,2.515733717004799e+00,1.488704637698129e-08,6.281035026585161e-02,1.000125238116662e+00,1.000068378442008e+00,7.951626454722187e-03,1.484138799037742e-01,2.958195432820881e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.369597363447763e-07,
102,2.283886053934870e+00,-8.363022502013683e-06,1.000133022236928e+00,1.731639225895708e-01,2.390809145553837e-02,2.515861227058124e+00,3.410970412744694e-08,1.047962209199358e-01,1.000233821851430e+00,1.000100786207696e+00,1.484583183679400e-02,1.477114327347401e-01,2.958269149350451e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.253991936630518e-07,
103,1.832911462710840e+00,-8.380482267672882e-06,1.000243517958609e+00,1.718932668407006e-01,2.227510030464873e-02,2.515996792345478e+00,9.445021200169697e-08,1.807308548347763e-01,1.000391446979913e+00,1.000147893006701e+00,2.485377650243396e-02,1.464445481849496e-01,2.958376299056086e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.224962429146295e-07,
104,1.538086133074720e+00,-8.407189303635055e-06,1.000422346235867e+00,1.699749195717992e-01,2.089522018552649e-02,2.516272183777671e+00,2.963488335227723e-07,3.298866154775981e-01,1.000645614553136e+00,1.000223174060544e+00,4.099140019909339e-02,1.446591750610807e-01,2.958547529169738e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.983219641368432e-07,
105,1.345343622329300e+00,-8.448041270598702e-06,1.000615495814316e+00,1.675205457156401e-01,2.010391662735262e-02,2.516544210502918e+00,9.872228780891983e-07,6.511242716945730e-01,1.000927331265975e+00,1.000311643636305e+00,5.887817561743187e-02,1.424866711479765e-01,2.958748749147272e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.516504076329855e-06,
106,1.219337910764180e+00,-8.510529792622029e-06,1.000768974034345e+00,1.643322782520351e-01,1.998800551863705e-02,2.516697328395834e+00,3.230573161878590e-06,1.361647329660753e+00,1.001200926573901e+00,1.000431620634496e+00,7.624930627941635e-02,1.397720455213975e-01,2.959021617468080e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.373502119211917e-06,
107,1.136961483865510e+00,-8.606114306061656e-06,1.000720676423352e+00,1.597762408521156e-01,2.075201430953690e-02,2.516342803627930e+00,9.536348379318859e-06,2.866056834234736e+00,1.001345226045160e+00,1.000624099847762e+00,8.541117747048102e-02,1.360292767457611e-01,2.959459347102853e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.328636675908467e-06,
108,1.083107768635060e+00,-8.752323544454271e-06,1.000245741179358e+00,1.532958048378621e-01,2.170164768105540e-02,2.514954584378450e+00,2.394855270832647e-05,6.018208129263972e+00,1.001179320253170e+00,1.000933349711354e+00,7.487747639177582e-02,1.307572654302282e-01,2.960162546728426e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.979162194172071e-06,
109,1.047900819846260e+00,-8.975970039552601e-06,9.993867466455261e-01,1.441725201352677e-01,2.132586464506771e-02,2.512663286646965e+00,5.039670736688064e-05,1.363994612980992e+01,1.000794466308194e+00,1.001408583481213e+00,5.044230528217410e-02,1.231626974255892e-01,2.961242969072076e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.691555028819639e-06,
110,1.024884223196750e+00,-9.318067129274817e-06,9.982474367551978e-01,1.298766806716279e-01,1.862739171642177e-02,2.509358145011264e+00,9.802555893153444e-05,3.821468533186385e+01,1.000255096028256e+00,1.002011184000215e+00,1.619657322258324e-02,1.109721878954118e-01,2.962612595001185e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.559975293888274e-06,
111,1.009837087985530e+00,-9.841350179371002e-06,9.969787199915685e-01,9.595507499695488e-02,1.236628463316318e-02,2.505272989094228e+00,2.252489711650643e-04,1.294390713304326e+02,1.000141649511070e+00,1.003172514574362e+00,8.993619750489379e-03,8.188553637359619e-02,2.965251004469517e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.734567364643722e-06,
112,1.000000751476150e+00,-1.059645612443375e-05,9.967399100666963e-01,2.587439913038074e-03,1.397953463873475e-03,2.504780044527916e+00,1.385334952804278e-04,4.012439813178590e+02,1.001855052588740e+00,1.005131872889189e+00,1.177811167454091e-01,2.487302193006109e-03,2.969699070189925e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.641820642055910e-07,
113,9.909255492564260e-01,-1.290310657712792e-03,9.957832856922323e-01,2.106819276341782e-02,2.458153294925658e-03,2.503201414021142e+00,1.464016495694695e-07,2.307940268044543e+04,1.001190144005593e+00,1.005429754034888e+00,7.556469876783968e-02,1.795389646095843e-02,2.970374939208259e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.316655804274565e-12,
114,9.789224580578541e-01,-2.961055089448682e-03,9.958913461658551e-01,1.662123777618496e-02,1.926268400691875e-03,2.502876611910772e+00,3.254665678395718e-07,2.513566199724075e+04,1.001094288883340e+00,1.005224408001452e+00,6.947865925970091e-02,1.416292502207492e-02,2.969909035574274e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.289558742050242e-11,
115,9.631580972327910e-01,-5.118286768498739e-03,9.962911838591433e-01,1.311924168146368e-02,1.548419561706892e-03,2.502654225768788e+00,4.091946472292284e-07,2.673818786568913e+04,1.001026494880383e+00,1.004752938797368e+00,6.517427811957532e-02,1.117976903333019e-02,2.968839157264980e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.524760616427310e-11,
116,9.426419114101590e-01,-7.864563845421611e-03,9.963398880725199e-01,1.161943116022118e-02,1.419879181039048e-03,2.502337532614847e+00,4.353471075460758e-07,2.809115226615693e+04,1.000907333409506e+00,1.004584224110330e+00,5.760847044479692e-02,9.906921888179493e-03,2.968456243154809e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.544199650060750e-11,
117,9.162566573083180e-01,-1.129853884657315e-02,9.962512710264059e-01,1.114545373656181e-02,1.393896246420250e-03,2.501990597337568e+00,4.325771687528573e-07,2.921284378679831e+04,1.000770738776097e+00,1.004536473760314e+00,4.893579530772574e-02,9.507188636411281e-03,2.968347863480453e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.475334050567980e-11,
