"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_TKE","Adjoint_Omega","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
21167, 2.163543495215400e-01, -8.007835571469999e-03, -4.599769716159622e+00, -4.175733505254249e-04, 2.504148988488158e-03, 1.677743469738563e-05, 9.868183265092363e-05, -1.142068668000341e-08, 6.398772397262588e-02, -5.540832322667334e-02, 0.000000000000000e+00
21168, 2.166897842448970e-01, -7.996109642863999e-03, -4.596100727893064e+00, -4.049610974512783e-04, 2.497362446598136e-03, 1.675944745711228e-05, 9.800887647174201e-05, -1.164791196906214e-08, 4.424072003583159e-02, -3.093166322613635e-02, 0.000000000000000e+00
21169, 2.170244821659170e-01, -7.979843444358000e-03, -4.588571199785224e+00, -3.902554854686145e-04, 2.486293945258349e-03, 1.672371006615262e-05, 9.781161740221850e-05, -1.175841105467966e-08, 2.755939562998123e-02, -5.429037730618408e-02, 0.000000000000000e+00
21170, 2.173580563684000e-01, -7.959057432632000e-03, -4.577260690014365e+00, -3.744623946039743e-04, 2.475814772489599e-03, 1.667926669985358e-05, 9.779039762143621e-05, -1.182276387469177e-08, 1.439725538188131e-02, -8.897570805358435e-02, 0.000000000000000e+00
21171, 2.176901884361990e-01, -7.933772909313999e-03, -4.567038245152506e+00, -3.561867309329699e-04, 2.463258305810753e-03, 1.662960301329135e-05, 9.819117221550119e-05, -1.183204328411398e-08, -1.874797755585637e-02, -5.302451486629371e-02, 0.000000000000000e+00
21172, 2.180211638158600e-01, -7.903925597903001e-03, -4.561935266435446e+00, -3.403315189464677e-04, 2.455603172581188e-03, 1.660324235798999e-05, 9.916967164348311e-05, -1.179668657915557e-08, -5.197398963176334e-02, -9.851539623194543e-02, 0.000000000000000e+00
21173, 2.183514371587410e-01, -7.869404087192000e-03, -4.560282355015452e+00, -3.295911805045681e-04, 2.450767591452795e-03, 1.658756333063149e-05, 1.006384188597384e-04, -1.174743644347998e-08, -7.500679752785119e-02, -5.992920201688324e-02, 0.000000000000000e+00
21174, 2.186809022835860e-01, -7.830139682110999e-03, -4.557579108887701e+00, -3.265643793359767e-04, 2.448192069297823e-03, 1.657312896118311e-05, 1.021225723904766e-04, -1.176464391869426e-08, 1.587178574991044e-02, -1.070679419743369e-01, 0.000000000000000e+00
21175, 2.190094195083310e-01, -7.786084997641000e-03, -4.555211865147467e+00, -3.249749283587572e-04, 2.441696189853397e-03, 1.656252557773998e-05, 1.034931034237439e-04, -1.184743957776189e-08, 9.781245298217462e-03, -8.204271985764026e-02, 0.000000000000000e+00
21176, 2.193369277789860e-01, -7.737191772679000e-03, -4.553794581722449e+00, -3.216852895138147e-04, 2.436458500523357e-03, 1.655542076627898e-05, 1.048405794701982e-04, -1.194878266697158e-08, 2.523347666946935e-02, -1.461278386870500e-01, 0.000000000000000e+00
21177, 2.196634905593140e-01, -7.683391506826000e-03, -4.555994879727990e+00, -3.106345027919387e-04, 2.433087370028770e-03, 1.655913375446032e-05, 1.061601850248517e-04, -1.207148804059041e-08, 7.982443251987426e-03, -3.451819782362774e-02, 0.000000000000000e+00
21178, 2.199893553931620e-01, -7.624720525568000e-03, -4.559327354143891e+00, -3.078853651184676e-04, 2.429550028523938e-03, 1.656777424770068e-05, 1.076823963528695e-04, -1.221939526827972e-08, -1.117263728646431e-03, -3.739884018313390e-02, 0.000000000000000e+00
21179, 2.203145759195700e-01, -7.561470204844000e-03, -4.562460692804984e+00, -3.017051419780372e-04, 2.426652405612258e-03, 1.657336920313877e-05, 1.092481283828332e-04, -1.234917170229523e-08, -2.970574260435915e-04, -7.275024991746368e-02, 0.000000000000000e+00
21180, 2.206390198562560e-01, -7.493989685487000e-03, -4.560382876327639e+00, -2.943842616836355e-04, 2.422495585113415e-03, 1.656288432246747e-05, 1.107684294978193e-04, -1.243319954716821e-08, 1.033305065808559e-02, -1.100641301134517e-01, 0.000000000000000e+00
21181, 2.209621113211470e-01, -7.422671224650000e-03, -4.552097212312843e+00, -2.896944094442759e-04, 2.416842450547172e-03, 1.653396691310911e-05, 1.119621559179875e-04, -1.249467619296322e-08, 1.929031068460748e-02, -9.886919638602253e-02, 0.000000000000000e+00
21182, 2.212833615395080e-01, -7.347522611225000e-03, -4.543263171537093e+00, -2.880205818692762e-04, 2.410634657159793e-03, 1.650212593693187e-05, 1.130261197681563e-04, -1.257533192626538e-08, 1.338605856206436e-02, -6.445125991245602e-02, 0.000000000000000e+00
21183, 2.216030100785140e-01, -7.268243458723000e-03, -4.539905565902403e+00, -2.868247388363259e-04, 2.405682145473766e-03, 1.648912133281894e-05, 1.141318478359227e-04, -1.269514599462130e-08, 1.969460632622644e-04, -5.661999483879697e-03, 0.000000000000000e+00
21184, 2.219213078181660e-01, -7.184516530285000e-03, -4.539960199426346e+00, -2.887367987042793e-04, 2.401832607541276e-03, 1.648803078232278e-05, 1.153598861606884e-04, -1.282178164153066e-08, 1.298309571331425e-02, -2.566725080618325e-02, 0.000000000000000e+00
21185, 2.222383612007580e-01, -7.096251796518000e-03, -4.542640230020163e+00, -2.875484728384756e-04, 2.397586380390956e-03, 1.649603504209919e-05, 1.167464237266159e-04, -1.298410757026283e-08, 1.486133148997281e-02, -2.438012036857499e-02, 0.000000000000000e+00
21186, 2.225542831645630e-01, -7.003657197920000e-03, -4.546126238914998e+00, -2.842572919321304e-04, 2.394702286971489e-03, 1.650669448763245e-05, 1.182605799129123e-04, -1.317838915250655e-08, 1.535806154427353e-02, -2.709863144454072e-02, 0.000000000000000e+00
21187, 2.228691319608940e-01, -6.906976626223000e-03, -4.551158809321815e+00, -2.817226557059500e-04, 2.390944508065753e-03, 1.652269907756628e-05, 1.197366625347258e-04, -1.339034917448888e-08, 1.598072857740310e-02, -3.144215303401661e-02, 0.000000000000000e+00
21188, 2.231830897868280e-01, -6.806471611460000e-03, -4.557599078982526e+00, -2.805702142679292e-04, 2.389515324936527e-03, 1.654545382692221e-05, 1.211489528530474e-04, -1.358906531393869e-08, 2.489540912145006e-02, -4.942503544537853e-02, 0.000000000000000e+00
21189, 2.234965049232220e-01, -6.702777189397000e-03, -4.564448638341444e+00, -2.836449643551753e-04, 2.388154431832714e-03, 1.657169200627899e-05, 1.228128419229089e-04, -1.372071602302343e-08, 2.901630123575206e-02, -7.155939088390272e-02, 0.000000000000000e+00
21190, 2.238097070164230e-01, -6.596721640261000e-03, -4.567994556739243e+00, -2.947278913683405e-04, 2.382943229806005e-03, 1.658635040743207e-05, 1.246049299394869e-04, -1.371588996025041e-08, 1.594340767513016e-02, -6.136922673616960e-02, 0.000000000000000e+00
21191, 2.241227231805730e-01, -6.489232918427000e-03, -4.562779661722897e+00, -3.068090043093243e-04, 2.378564626250959e-03, 1.656844691818232e-05, 1.265463135942767e-04, -1.362376327361673e-08, 4.062471757592124e-02, -1.126528966972793e-01, 0.000000000000000e+00
21192, 2.244347782585580e-01, -6.380807325309000e-03, -4.550075993094316e+00, -3.276572344516728e-04, 2.364472524823374e-03, 1.652160013416935e-05, 1.280183874833922e-04, -1.354423695957561e-08, -4.895459063621924e-02, 1.388113922604825e-01, 0.000000000000000e+00
21193, 2.247450352573630e-01, -6.270712342093000e-03, -4.537577682287949e+00, -3.177000360461635e-04, 2.354347342536701e-03, 1.647411585685883e-05, 1.296563163062489e-04, -1.355018632329067e-08, 7.808691861775432e-03, -3.161612460079627e-02, 0.000000000000000e+00
21194, 2.250532127257070e-01, -6.157909032694000e-03, -4.529533689317409e+00, -3.168320482645206e-04, 2.350376500955995e-03, 1.644488669326607e-05, 1.311058349426751e-04, -1.361779928381419e-08, 1.544627023329662e-02, -5.115255493999955e-02, 0.000000000000000e+00
21195, 2.253594383253390e-01, -6.041321141172000e-03, -4.530868058289014e+00, -3.111721266206415e-04, 2.346997856360313e-03, 1.644437638086291e-05, 1.326210686524228e-04, -1.374982165108868e-08, 1.106715371980476e-02, -2.364736659388701e-02, 0.000000000000000e+00
21196, 2.256642629891180e-01, -5.920648977483000e-03, -4.535524696932671e+00, -3.114364095139730e-04, 2.345264771004128e-03, 1.646180690358649e-05, 1.341333272745829e-04, -1.393393732578809e-08, 1.203886001493328e-02, -8.194830565807519e-03, 0.000000000000000e+00
21197, 2.259678791663910e-01, -5.796203556743000e-03, -4.540231402767486e+00, -3.123764234832931e-04, 2.342423256878578e-03, 1.647853002100528e-05, 1.354698177203323e-04, -1.413312296298453e-08, 7.251911472677390e-04, -1.802655190541147e-02, 0.000000000000000e+00
21198, 2.262703128974280e-01, -5.668366133424000e-03, -4.544638169056213e+00, -3.115554801238885e-04, 2.338733173815174e-03, 1.649538151239897e-05, 1.367967751563788e-04, -1.433639235851794e-08, -2.908398752537637e-03, -3.018296081016372e-02, 0.000000000000000e+00
21199, 2.265717175856680e-01, -5.537508823816000e-03, -4.549331249135570e+00, -3.172376492662023e-04, 2.333401831397410e-03, 1.651473576354635e-05, 1.381265255204275e-04, -1.453044234116066e-08, -4.275331386348185e-03, -5.110245973687123e-02, 0.000000000000000e+00
21200, 2.268723676976900e-01, -5.404041563353000e-03, -4.553755814820280e+00, -3.323672492909888e-04, 2.328671511521935e-03, 1.653400532267833e-05, 1.393661300738083e-04, -1.468707416741077e-08, 1.181211065260238e-02, -4.875034519473516e-02, 0.000000000000000e+00
21201, 2.271724946987190e-01, -5.268404261976000e-03, -4.555526974439870e+00, -3.507067877429556e-04, 2.321485485704434e-03, 1.654488397715391e-05, 1.403690704048153e-04, -1.477474848966761e-08, 2.556703561213996e-02, -2.617968763168672e-02, 0.000000000000000e+00
21202, 2.274719511291920e-01, -5.131171185941000e-03, -4.552949192227986e+00, -3.649743173892813e-04, 2.311284355822600e-03, 1.653716986262496e-05, 1.414520905634106e-04, -1.480745522931194e-08, 3.346654664743021e-02, -1.470903840240621e-02, 0.000000000000000e+00
21203, 2.277704576178170e-01, -4.992564619894000e-03, -4.549518532578850e+00, -3.681612518620481e-04, 2.304221757997082e-03, 1.652196408453429e-05, 1.428158193370889e-04, -1.483404018560913e-08, 4.995673365776251e-02, -2.890914600558548e-02, 0.000000000000000e+00
21204, 2.280680585650720e-01, -4.852414764430000e-03, -4.546958193520525e+00, -3.618861463229766e-04, 2.299777134190171e-03, 1.650743695174030e-05, 1.446227254539446e-04, -1.488460559620491e-08, 1.995965769337748e-03, 8.740858067525897e-03, 0.000000000000000e+00
21205, 2.283646083727090e-01, -4.710637207070000e-03, -4.542370839888791e+00, -3.584200052211878e-04, 2.297567994598743e-03, 1.648702704018922e-05, 1.462509405961324e-04, -1.493755631169023e-08, 2.788417531433308e-02, -6.623601256299484e-02, 0.000000000000000e+00
21206, 2.286597942169050e-01, -4.567107352193000e-03, -4.536335046832587e+00, -3.607946828479206e-04, 2.293443020866039e-03, 1.646680104141771e-05, 1.475021303347252e-04, -1.499217326713803e-08, 1.580109158596921e-02, -3.815456175065066e-02, 0.000000000000000e+00
21207, 2.289533794136310e-01, -4.421398572134000e-03, -4.531278173826118e+00, -3.627785819344110e-04, 2.288387961212961e-03, 1.644979385494842e-05, 1.485741240396586e-04, -1.508035939505546e-08, 9.230441135031119e-03, -1.856493603229708e-02, 0.000000000000000e+00
21208, 2.292451256872300e-01, -4.273052133149000e-03, -4.529522924775559e+00, -3.685030920494343e-04, 2.279812896818312e-03, 1.644255002934191e-05, 1.494627493402364e-04, -1.522044773943555e-08, 1.379759039457881e-02, -2.021731058185959e-02, 0.000000000000000e+00
21209, 2.295350854076460e-01, -4.121523555418000e-03, -4.532908891282212e+00, -3.656280539198400e-04, 2.274570527760796e-03, 1.645476523379531e-05, 1.501743675208659e-04, -1.541270015030162e-08, -1.776124401246225e-02, 3.276468385741262e-02, 0.000000000000000e+00
21210, 2.298236026573550e-01, -3.966728821843000e-03, -4.537927799900139e+00, -3.700337652439560e-04, 2.270713486796029e-03, 1.647624884976682e-05, 1.506656363427332e-04, -1.564692161761306e-08, 9.120003743771369e-03, -1.635353315829318e-02, 0.000000000000000e+00
21211, 2.301109013447060e-01, -3.808986271667000e-03, -4.543476708990075e+00, -3.755134146824582e-04, 2.265519724663053e-03, 1.650142883960349e-05, 1.511222955610413e-04, -1.588740118283940e-08, 9.041240162436581e-03, -3.312300827283757e-02, 0.000000000000000e+00
21212, 2.303971710949870e-01, -3.648635200038000e-03, -4.548003170281025e+00, -3.824904057740642e-04, 2.261738189216322e-03, 1.651938989338824e-05, 1.517728231555447e-04, -1.610562465179891e-08, 2.451735418069747e-02, -4.534728790523201e-02, 0.000000000000000e+00
21213, 2.306824788637450e-01, -3.486063755625000e-03, -4.550824817905696e+00, -3.900164306592576e-04, 2.257578224864735e-03, 1.653077264851216e-05, 1.525889112805004e-04, -1.628446995732416e-08, 2.796033834401046e-02, -3.987260965647411e-02, 0.000000000000000e+00
21214, 2.309668962567460e-01, -3.321620937422000e-03, -4.552885792728624e+00, -3.959821355335575e-04, 2.251931027715285e-03, 1.653979601654477e-05, 1.535673054246490e-04, -1.642566117767813e-08, 1.901638426146815e-02, -3.426352724848609e-02, 0.000000000000000e+00
21215, 2.312505883688940e-01, -3.155599649295000e-03, -4.554258354471457e+00, -4.007630359904144e-04, 2.246913644584615e-03, 1.654608696343944e-05, 1.547161929111968e-04, -1.653423380401235e-08, 1.532309561274070e-02, -2.914281741510716e-02, 0.000000000000000e+00
21216, 2.315336522899500e-01, -2.988292523494000e-03, -4.555808132938433e+00, -3.918633383385542e-04, 2.246045084303526e-03, 1.655202321936882e-05, 1.576911398853811e-04, -1.661368244270302e-08, 1.184842576807243e-02, -3.334162647711247e-02, 0.000000000000000e+00
21217, 2.318160526428800e-01, -2.819812211975000e-03, -4.554037435339568e+00, -4.109610169187331e-04, 2.229115798263548e-03, 1.654581410802525e-05, 1.556306281046978e-04, -1.655896288066544e-08, 9.939991895779876e-03, -4.537547072763037e-02, 0.000000000000000e+00
21218, 2.320977526721940e-01, -2.650171683059000e-03, -4.552856574374168e+00, -4.053184010460960e-04, 2.221661990441356e-03, 1.653524829192317e-05, 1.570801202194389e-04, -1.660319834115302e-08, -3.017524159841489e-02, 2.941490107530598e-02, 0.000000000000000e+00
21219, 2.323786495216290e-01, -2.479413094201000e-03, -4.550790913624372e+00, -3.896921682643159e-04, 2.229325632360710e-03, 1.652162867923261e-05, 1.601509719762457e-04, -1.674369824197690e-08, 2.180022169873064e-02, -3.306712773051501e-02, 0.000000000000000e+00
21220, 2.326584419720970e-01, -2.307398003923000e-03, -4.545583708219211e+00, -3.962477087412469e-04, 2.228552254682718e-03, 1.650967230328743e-05, 1.611998026225798e-04, -1.677720474220118e-08, -8.368091855170874e-04, -1.956816094912149e-02, 0.000000000000000e+00
21221, 2.329367469476610e-01, -2.133716086916000e-03, -4.542124059454338e+00, -3.938752427402173e-04, 2.223969204606444e-03, 1.648984610249694e-05, 1.620724703082201e-04, -1.684752171685670e-08, 2.423114522225625e-02, -3.966526649742967e-02, 0.000000000000000e+00
21222, 2.332132755065520e-01, -1.957886042464000e-03, -4.540344756559240e+00, -3.953248007794470e-04, 2.221155215331644e-03, 1.648557843852665e-05, 1.625753104788152e-04, -1.697211967707569e-08, 3.878937828794413e-02, -5.696674431226966e-02, 0.000000000000000e+00
21223, 2.334879300451300e-01, -1.779475768084000e-03, -4.541625543937441e+00, -3.958669630228291e-04, 2.214063727618468e-03, 1.648957321201455e-05, 1.629793528187993e-04, -1.713037467422709e-08, -5.925284053954531e-03, 3.278679498330724e-02, 0.000000000000000e+00
21224, 2.337608204816330e-01, -1.598386377653000e-03, -4.543656476839883e+00, -4.041665646747712e-04, 2.204525898765693e-03, 1.650861345746884e-05, 1.632928077926750e-04, -1.731349184573613e-08, 8.089541365869854e-03, -2.296276346463120e-02, 0.000000000000000e+00
21225, 2.340320050581000e-01, -1.414627717548000e-03, -4.547953393125713e+00, -4.137696451086679e-04, 2.198577525215573e-03, 1.652617482235772e-05, 1.635720039844795e-04, -1.750122284956038e-08, 3.605730511408533e-02, -4.442401444293406e-02, 0.000000000000000e+00
21226, 2.343017555797060e-01, -1.228184499812000e-03, -4.556500238566396e+00, -4.141558245265843e-04, 2.194114555283670e-03, 1.655563207952741e-05, 1.642030442076438e-04, -1.768236292033094e-08, 2.310242286710280e-02, -3.991479988604629e-02, 0.000000000000000e+00
21227, 2.345708211472980e-01, -1.039608163929000e-03, -4.564797689096178e+00, -4.258251376463818e-04, 2.193688783290346e-03, 1.659302718486026e-05, 1.653167136309124e-04, -1.783792902436813e-08, 2.263322561716857e-02, -2.941925668472579e-02, 0.000000000000000e+00
21228, 2.348399368543940e-01, -8.498544433640000e-04, -4.568714086262382e+00, -4.328702644267244e-04, 2.181931597822875e-03, 1.660716071943269e-05, 1.666802034290473e-04, -1.794832105628243e-08, 1.023650772745100e-02, -3.339617375941868e-02, 0.000000000000000e+00
21229, 2.351093773773360e-01, -6.601168097500000e-04, -4.563716786672425e+00, -4.289174617641603e-04, 2.171933268763399e-03, 1.658863088243214e-05, 1.679553115780938e-04, -1.799475922694613e-08, -3.762292672957662e-02, 2.731192214936357e-02, 0.000000000000000e+00
21230, 2.353782872216360e-01, -4.706212233730000e-04, -4.552833407454525e+00, -4.268574505087994e-04, 2.172149860442957e-03, 1.654412149069803e-05, 1.689734675336722e-04, -1.800487606689591e-08, -2.908132897230374e-02, 3.523749011304135e-02, 0.000000000000000e+00
21231, 2.356454235163060e-01, -2.803193341870000e-04, -4.545744115608449e+00, -4.225186815273729e-04, 2.171323632582733e-03, 1.651804519775183e-05, 1.694301736547144e-04, -1.804346504864650e-08, 1.842589179308021e-02, -2.350205343865726e-02, 0.000000000000000e+00
21232, 2.359102112713030e-01, -8.767427159200000e-05, -4.550071306582189e+00, -4.314899298210259e-04, 2.165535732931123e-03, 1.654287398637708e-05, 1.698419894643050e-04, -1.816548801187799e-08, 3.924209280685240e-02, -6.592213318027154e-02, 0.000000000000000e+00
21233, 2.361734257844690e-01, 1.080924650300000e-04, -4.565121508893061e+00, -4.388992704179248e-04, 2.160913090874237e-03, 1.659891498263207e-05, 1.707679107227585e-04, -1.832152039210610e-08, 3.187189625013830e-02, -5.219477385497682e-02, 0.000000000000000e+00
21234, 2.364368039679600e-01, 3.058052459830000e-04, -4.578502375972476e+00, -4.454749276523785e-04, 2.157681731282444e-03, 1.664496685924943e-05, 1.723689144855660e-04, -1.844658299928024e-08, 4.852110061082033e-02, -8.984378607251402e-02, 0.000000000000000e+00
21235, 2.367014253616470e-01, 5.035635738710000e-04, -4.577554404552982e+00, -4.580143062089766e-04, 2.153703045987165e-03, 1.664129229422880e-05, 1.741698695245997e-04, -1.847928898755936e-08, -4.103235724814064e-02, 8.533312902699161e-02, 0.000000000000000e+00
21236, 2.369670902916370e-01, 6.998039663680000e-04, -4.574592708471865e+00, -4.532670785373438e-04, 2.154256752797439e-03, 1.662391329775071e-05, 1.761750865995190e-04, -1.842585127954417e-08, -7.522457719004970e-02, 1.350670230738878e-01, 0.000000000000000e+00
21237, 2.372323025073670e-01, 8.950890828300000e-04, -4.565408752105479e+00, -4.318678614102597e-04, 2.158121663348939e-03, 1.658971922973989e-05, 1.779376289045597e-04, -1.844366577241777e-08, -8.342221298154876e-03, 3.902198458255028e-03, 0.000000000000000e+00
21238, 2.374960271985110e-01, 1.090760037861000e-03, -4.551468714239792e+00, -4.275743927612743e-04, 2.161609625665724e-03, 1.654319882585740e-05, 1.792741399904488e-04, -1.852463355414579e-08, 1.792223392823827e-02, -2.216733167070678e-03, 0.000000000000000e+00
21239, 2.377575274723720e-01, 1.288124393821000e-03, -4.539083382468426e+00, -4.199619988175833e-04, 2.157930641851474e-03, 1.649677059014624e-05, 1.798058672972963e-04, -1.862525605143228e-08, 5.576642191733243e-02, -6.804934878200528e-02, 0.000000000000000e+00
21240, 2.380163373854950e-01, 1.487847859238000e-03, -4.532267618057668e+00, -4.094310771343563e-04, 2.150700587308570e-03, 1.646984112981373e-05, 1.794119181454800e-04, -1.876126402705836e-08, 6.350139650754905e-02, -8.079875367117574e-02, 0.000000000000000e+00
21241, 2.382721323110270e-01, 1.690519979620000e-03, -4.536630600893051e+00, -3.965932311620748e-04, 2.149938157348188e-03, 1.647506623678385e-05, 1.787330040801575e-04, -1.898795415553750e-08, -8.445352884945290e-03, -2.278634657052576e-02, 0.000000000000000e+00
21242, 2.385253382099500e-01, 1.896985617275000e-03, -4.549565358951160e+00, -4.053772002668239e-04, 2.147677640442780e-03, 1.654033022392938e-05, 1.785145971300214e-04, -1.926847474534516e-08, 3.855850983589473e-02, -4.343608950192000e-02, 0.000000000000000e+00
21243, 2.387771286536960e-01, 2.106923289238000e-03, -4.565289618890437e+00, -4.134628645235190e-04, 2.140832218200031e-03, 1.659860276933006e-05, 1.790615378991691e-04, -1.952553877771522e-08, 2.518755089734837e-02, -3.772817218993327e-02, 0.000000000000000e+00
21244, 2.390283333676970e-01, 2.319163633386000e-03, -4.575358590159115e+00, -4.235050230441602e-04, 2.133779346097282e-03, 1.664152947001606e-05, 1.800446619073045e-04, -1.973452940953849e-08, 2.321687074751436e-02, -3.772494465054759e-02, 0.000000000000000e+00
21245, 2.392794811319190e-01, 2.532423261547000e-03, -4.579345282667153e+00, -4.291702587870077e-04, 2.126714348250683e-03, 1.665333788868561e-05, 1.812101756724945e-04, -1.991263956066903e-08, 1.362766894638537e-02, -1.965729993248428e-02, 0.000000000000000e+00
21246, 2.395306751193930e-01, 2.746050869817000e-03, -4.580121973410059e+00, -4.292321801221294e-04, 2.125593769874613e-03, 1.665357749457584e-05, 1.824297704513180e-04, -2.007958843787118e-08, 1.620805075551847e-02, -8.932249446231538e-03, 0.000000000000000e+00
21247, 2.397820301256450e-01, 2.959784044561000e-03, -4.577957848760109e+00, -4.321386381481345e-04, 2.124690159251065e-03, 1.664609344782994e-05, 1.836491027478273e-04, -2.022651060904398e-08, -1.099137301210172e-01, 1.463479633680989e-01, 0.000000000000000e+00
21248, 2.400335083529520e-01, 3.173376054041000e-03, -4.574251278508797e+00, -4.331890694987837e-04, 2.125231431294875e-03, 1.663108368534200e-05, 1.849072795091769e-04, -2.033290674522122e-08, -2.343312661207433e-01, 2.940900021552966e-01, 0.000000000000000e+00
21249, 2.402845469024630e-01, 3.387043291313000e-03, -4.570339760269705e+00, -4.268463826009172e-04, 2.127249336218966e-03, 1.661709169069195e-05, 1.859970194750359e-04, -2.039896191194379e-08, 2.518226598388030e-01, -2.546399343782133e-01, 0.000000000000000e+00
21250, 2.405345449309730e-01, 3.601319134053000e-03, -4.565674058519092e+00, -4.126262943369227e-04, 2.128899628450878e-03, 1.659862088892535e-05, 1.869701184198173e-04, -2.048425625939987e-08, 7.707963958505262e-02, -5.897389002288930e-02, 0.000000000000000e+00
21251, 2.407831483456200e-01, 3.816822455814000e-03, -4.565342139328303e+00, -4.058884266472896e-04, 2.130877826588552e-03, 1.660363619854502e-05, 1.877363133635491e-04, -2.059058343227754e-08, -8.249127917712773e-02, 8.945204569219620e-02, 0.000000000000000e+00
21252, 2.410303770122340e-01, 4.033813987749000e-03, -4.567111547844517e+00, -3.971755362129593e-04, 2.129330455108369e-03, 1.660909984045216e-05, 1.883893105560424e-04, -2.074785640575317e-08, -4.847949509748788e-02, 4.181722268550894e-02, 0.000000000000000e+00
21253, 2.412762861372970e-01, 4.252356247183000e-03, -4.569736788798848e+00, -3.983332724190380e-04, 2.128108081861127e-03, 1.662260484335086e-05, 1.890573119579155e-04, -2.094306393754606e-08, 4.155353911977529e-02, -5.668450231240191e-02, 0.000000000000000e+00
21254, 2.415210366951670e-01, 4.472494449305000e-03, -4.574016443948077e+00, -3.971591048191177e-04, 2.126111981006010e-03, 1.663912252168850e-05, 1.899419095161599e-04, -2.115931270386445e-08, 2.063795336432658e-02, -4.404236085799566e-02, 0.000000000000000e+00
21255, 2.417650355206620e-01, 4.694002696102000e-03, -4.578119936266195e+00, -3.990150945598541e-04, 2.127668672929122e-03, 1.664894956994569e-05, 1.911383959779917e-04, -2.136024563470472e-08, 4.942735338978062e-02, -3.568367322128126e-02, 0.000000000000000e+00
21256, 2.420086684141680e-01, 4.916503142641000e-03, -4.580184123399127e+00, -3.988771709789922e-04, 2.127567916735111e-03, 1.665803958117063e-05, 1.925802739489569e-04, -2.151429332265722e-08, 1.211819166976919e-02, -5.059181390306357e-03, 0.000000000000000e+00
21257, 2.422520328870750e-01, 5.139617017920000e-03, -4.579679261481068e+00, -3.968127264882706e-04, 2.131623230746292e-03, 1.665125279080482e-05, 1.941674691995204e-04, -2.161267873196271e-08, -2.987609559549694e-02, 4.267702416742857e-02, 0.000000000000000e+00
21258, 2.424947655624620e-01, 5.363336726451000e-03, -4.577227683531042e+00, -3.981741757958962e-04, 2.131864544845207e-03, 1.664383800784753e-05, 1.956314887600647e-04, -2.169245329537641e-08, 6.581311425446897e-02, -6.958335045811997e-02, 0.000000000000000e+00
21259, 2.427365538067120e-01, 5.587847012601000e-03, -4.575754132163893e+00, -3.902193509802944e-04, 2.133433675711267e-03, 1.663468861487214e-05, 1.970457213000443e-04, -2.177625872557692e-08, 1.829329217717075e-02, -1.340186115663093e-02, 0.000000000000000e+00
21260, 2.429772295591890e-01, 5.813356727602000e-03, -4.574260749334806e+00, -3.800893149047314e-04, 2.137808406134606e-03, 1.662658931239873e-05, 1.983713746768922e-04, -2.187214320158160e-08, 7.889986042179642e-03, -1.058337297349680e-02, 0.000000000000000e+00
21261, 2.432166782674090e-01, 6.039917866738000e-03, -4.571918124135972e+00, -3.702331853828411e-04, 2.142206171288197e-03, 1.661509475060532e-05, 1.995825868234710e-04, -2.199174458828242e-08, 8.200514913208995e-03, 9.014865830939153e-03, 0.000000000000000e+00
21262, 2.434547578065010e-01, 6.267530538839000e-03, -4.569685755335698e+00, -3.643934872527349e-04, 2.142412853783767e-03, 1.661057359184591e-05, 2.007353624304721e-04, -2.213640975218793e-08, -1.512251423050698e-03, 3.914262448775652e-02, 0.000000000000000e+00
21263, 2.436914967522390e-01, 6.496336672826000e-03, -4.570699174703255e+00, -3.520698694466508e-04, 2.140921723902615e-03, 1.661765501328144e-05, 2.019155039391752e-04, -2.232106476286196e-08, -2.938819023962854e-02, 8.792387791705590e-03, 0.000000000000000e+00
21264, 2.439270288740650e-01, 6.726561810516000e-03, -4.573775916967024e+00, -3.521385905138285e-04, 2.144523231743724e-03, 1.663495949363757e-05, 2.032404986135023e-04, -2.255135547786600e-08, 6.816300849139983e-03, -4.277424732465776e-03, 0.000000000000000e+00
21265, 2.441614728101280e-01, 6.958419163512000e-03, -4.578580477995196e+00, -3.476606292635689e-04, 2.142187023079458e-03, 1.665219980911964e-05, 2.045843447281546e-04, -2.281409454268344e-08, 5.987381051880999e-03, -2.391369591604643e-02, 0.000000000000000e+00
21266, 2.443947153542160e-01, 7.191845517198000e-03, -4.581558219547191e+00, -3.389638045992328e-04, 2.144262503000857e-03, 1.665922652980382e-05, 2.058150311229225e-04, -2.308791158483936e-08, 8.171806727529075e-03, -2.582248314769236e-02, 0.000000000000000e+00
21267, 2.446265965800020e-01, 7.426694244180000e-03, -4.583994285539379e+00, -3.391900217453135e-04, 2.147552770779488e-03, 1.666831601369622e-05, 2.070865432127242e-04, -2.337330235784040e-08, 1.496709061645241e-02, -3.492630240210937e-03, 0.000000000000000e+00
21268, 2.448572789069100e-01, 7.663105700918000e-03, -4.588239119194908e+00, -3.394838116680025e-04, 2.146172301146573e-03, 1.668375351384236e-05, 2.085432743944026e-04, -2.368031635179577e-08, 5.928282379775832e-02, -5.715408535643165e-02, 0.000000000000000e+00
