"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y"
21771, 2.539010199977780e-01, 1.464350578083000e-02, 1.239012380924144e+00, 5.677927031291927e+01, -6.055748247072945e+01, 2.490179831351497e+05, 2.118211299050472e+02, 4.886439672312792e+05, 0.000000000000000e+00, -1.500000000000000e+02
21772, 2.537639934803110e-01, 1.433813099305200e-02, 1.238094571981792e+00, 5.758213215420639e+01, -5.947832916161185e+01, 2.487316238047105e+05, 2.125666208865935e+02, 4.911343310697869e+05, 0.000000000000000e+00, -1.500000000000000e+02
21773, 2.536257790520530e-01, 1.403316254639100e-02, 1.237101095643917e+00, 5.821655648986312e+01, -5.863994139112906e+01, 2.484447550808904e+05, 2.132821440280274e+02, 4.935211681679258e+05, 0.000000000000000e+00, -1.500000000000000e+02
21774, 2.534869094400520e-01, 1.372878987595600e-02, 1.236199252115920e+00, 5.875008257158002e+01, -5.785649763209670e+01, 2.481842422830691e+05, 2.136949023903360e+02, 4.951575863760711e+05, 0.000000000000000e+00, -1.500000000000000e+02
21775, 2.533477952840900e-01, 1.342485715015100e-02, 1.235291558455935e+00, 5.921216542000035e+01, -5.702957648312481e+01, 2.479134420566161e+05, 2.138687941923116e+02, 4.962662106906712e+05, 0.000000000000000e+00, -1.500000000000000e+02
21776, 2.532087701593610e-01, 1.312120565488200e-02, 1.234271867735435e+00, 5.971168680644718e+01, -5.602008306138713e+01, 2.475979209286970e+05, 2.139809673802747e+02, 4.973153791777542e+05, 0.000000000000000e+00, -1.500000000000000e+02
21777, 2.530700657703900e-01, 1.281766927230500e-02, 1.233213067920231e+00, 6.027701149674575e+01, -5.479198617374670e+01, 2.472553263884781e+05, 2.142019500680677e+02, 4.985934029005138e+05, 0.000000000000000e+00, -1.500000000000000e+02
21778, 2.529314902275860e-01, 1.251397290016000e-02, 1.232025850692898e+00, 6.095575344262775e+01, -5.340743641564287e+01, 2.468708687426621e+05, 2.144997167350287e+02, 4.998908577033750e+05, 0.000000000000000e+00, -1.500000000000000e+02
21779, 2.527926912385750e-01, 1.221001434738700e-02, 1.230780032568741e+00, 6.173216207468186e+01, -5.192163685449165e+01, 2.464674161922908e+05, 2.149602030551287e+02, 5.014023321381027e+05, 0.000000000000000e+00, -1.500000000000000e+02
21780, 2.526535004799040e-01, 1.190599385780800e-02, 1.229477537953627e+00, 6.256919531904320e+01, -5.041540804221935e+01, 2.460531814585045e+05, 2.155663561081865e+02, 5.031266221658048e+05, 0.000000000000000e+00, -1.500000000000000e+02
21781, 2.525137572122780e-01, 1.160207749363800e-02, 1.228199941934397e+00, 6.343311563914799e+01, -4.898537861575343e+01, 2.456552945445632e+05, 2.162633025944384e+02, 5.049883445851935e+05, 0.000000000000000e+00, -1.500000000000000e+02
21782, 2.523732350175630e-01, 1.129837870671400e-02, 1.226931686333577e+00, 6.428267287167657e+01, -4.770567052559827e+01, 2.452736114259420e+05, 2.169008112161456e+02, 5.066699963660525e+05, 0.000000000000000e+00, -1.500000000000000e+02
21783, 2.522317062680040e-01, 1.099501299068600e-02, 1.225974524862623e+00, 6.505998750705092e+01, -4.675885143152894e+01, 2.449978574466330e+05, 2.172792333345270e+02, 5.077886470131474e+05, 0.000000000000000e+00, -1.500000000000000e+02
21784, 2.520890558232670e-01, 1.069200376554500e-02, 1.224708317287240e+00, 6.593287911200244e+01, -4.586760189137555e+01, 2.446455134689503e+05, 2.175339201997872e+02, 5.088022402587728e+05, 0.000000000000000e+00, -1.500000000000000e+02
21785, 2.519453196833800e-01, 1.038950203094500e-02, 1.224022282935252e+00, 6.662994512511673e+01, -4.507681739849377e+01, 2.444425748834010e+05, 2.185256296124136e+02, 5.116309884965069e+05, 0.000000000000000e+00, -1.500000000000000e+02
21786, 2.518006855938240e-01, 1.008771411241100e-02, 1.223286658621227e+00, 6.719041209145863e+01, -4.455791673529542e+01, 2.442462699902569e+05, 2.196708879221512e+02, 5.152003677011001e+05, 0.000000000000000e+00, -1.500000000000000e+02
21787, 2.516552575746250e-01, 9.786545521906999e-03, 1.222637788925641e+00, 6.773596134782611e+01, -4.415718328575736e+01, 2.440841342304440e+05, 2.207715876526564e+02, 5.190982421652254e+05, 0.000000000000000e+00, -1.500000000000000e+02
21788, 2.515090885032970e-01, 9.485850663316000e-03, 1.222057058177518e+00, 6.821816679549418e+01, -4.380857204003876e+01, 2.439389796785098e+05, 2.219560118684151e+02, 5.235331372201385e+05, 0.000000000000000e+00, -1.500000000000000e+02
21789, 2.513622527671280e-01, 9.185559120083000e-03, 1.221530401577412e+00, 6.864251187434004e+01, -4.350958627976554e+01, 2.438117497008183e+05, 2.231284527143034e+02, 5.283452462824961e+05, 0.000000000000000e+00, -1.500000000000000e+02
21790, 2.512148457675160e-01, 8.885638206140000e-03, 1.221022761876679e+00, 6.902476382814942e+01, -4.322481453477157e+01, 2.436872100496345e+05, 2.242833699487080e+02, 5.336047901880183e+05, 0.000000000000000e+00, -1.500000000000000e+02
21791, 2.510669645364500e-01, 8.586056619398000e-03, 1.220573435896741e+00, 6.936612003343356e+01, -4.295449479271112e+01, 2.435785686007331e+05, 2.253997606409735e+02, 5.392825461938877e+05, 0.000000000000000e+00, -1.500000000000000e+02
21792, 2.509186760298570e-01, 8.286756245445000e-03, 1.220041168777192e+00, 6.968331918655592e+01, -4.264687196105042e+01, 2.434434356027173e+05, 2.264686836043178e+02, 5.452869942250572e+05, 0.000000000000000e+00, -1.500000000000000e+02
21793, 2.507699941765590e-01, 7.987600511299001e-03, 1.219778628752950e+00, 6.990163512522147e+01, -4.248457697620308e+01, 2.433924733792434e+05, 2.272934517393509e+02, 5.509039079164050e+05, 0.000000000000000e+00, -1.500000000000000e+02
21794, 2.506207855282910e-01, 7.688154705530000e-03, 1.218901357676337e+00, 7.028619061546904e+01, -4.220243957605290e+01, 2.431781694912561e+05, 2.275558638392545e+02, 5.552464110870844e+05, 0.000000000000000e+00, -1.500000000000000e+02
21795, 2.504709124235010e-01, 7.387973180898000e-03, 1.218542599908994e+00, 7.054833136119854e+01, -4.181720085593177e+01, 2.430903763474485e+05, 2.277055790630488e+02, 5.595238780084413e+05, 0.000000000000000e+00, -1.500000000000000e+02
21796, 2.503206299020550e-01, 7.087399716744000e-03, 1.217748497480982e+00, 7.085091760237289e+01, -4.145467156186877e+01, 2.428836310933086e+05, 2.279369912136554e+02, 5.642549899097945e+05, 0.000000000000000e+00, -1.500000000000000e+02
21797, 2.501702757051210e-01, 6.786946872406000e-03, 1.217099767005161e+00, 7.114936597179509e+01, -4.109311567570859e+01, 2.427383944470075e+05, 2.281058376142049e+02, 5.654619228099883e+05, 0.000000000000000e+00, -1.500000000000000e+02
21798, 2.500197763159160e-01, 6.486427024861000e-03, 1.216075561379788e+00, 7.156744701918043e+01, -4.060196909735929e+01, 2.424716408625446e+05, 2.277895457776815e+02, 5.646956487455873e+05, 0.000000000000000e+00, -1.500000000000000e+02
21799, 2.498689345189930e-01, 6.185684269399000e-03, 1.215348201301328e+00, 7.209257930143677e+01, -3.974564718251349e+01, 2.422462818376231e+05, 2.286869134549561e+02, 5.676674423062950e+05, 0.000000000000000e+00, -1.500000000000000e+02
21800, 2.497177259062880e-01, 5.884944222084000e-03, 1.214533632152265e+00, 7.258538112066782e+01, -3.904873658747675e+01, 2.420290211411339e+05, 2.292471824397019e+02, 5.697006426399229e+05, 0.000000000000000e+00, -1.500000000000000e+02
21801, 2.495658952377800e-01, 5.583965878830000e-03, 1.213589925007954e+00, 7.321963419100742e+01, -3.828915612554411e+01, 2.417526508738185e+05, 2.294214175906814e+02, 5.717023945120140e+05, 0.000000000000000e+00, -1.500000000000000e+02
21802, 2.494130419164150e-01, 5.282227758766000e-03, 1.212934618339677e+00, 7.385324367390569e+01, -3.745599483989910e+01, 2.415555574945389e+05, 2.304899687795197e+02, 5.762079663375801e+05, 0.000000000000000e+00, -1.500000000000000e+02
21803, 2.492591594528800e-01, 4.980004966762000e-03, 1.212104564356392e+00, 7.450644789218110e+01, -3.675086215013685e+01, 2.413253863592967e+05, 2.314409754901644e+02, 5.799561193789185e+05, 0.000000000000000e+00, -1.500000000000000e+02
21804, 2.491044782837100e-01, 4.677999149837000e-03, 1.211453343952821e+00, 7.512291688905883e+01, -3.612388559065008e+01, 2.411437536722247e+05, 2.321732737141520e+02, 5.830090430788362e+05, 0.000000000000000e+00, -1.500000000000000e+02
21805, 2.489491775142520e-01, 4.376436248063000e-03, 1.210798890004187e+00, 7.566901796565999e+01, -3.556343095532557e+01, 2.409629748509099e+05, 2.327078493051752e+02, 5.855518615728652e+05, 0.000000000000000e+00, -1.500000000000000e+02
21806, 2.487933900763630e-01, 4.075245609924000e-03, 1.210197803624030e+00, 7.617824681873509e+01, -3.500533080914991e+01, 2.407939590905463e+05, 2.330138715065638e+02, 5.875233204767425e+05, 0.000000000000000e+00, -1.500000000000000e+02
21807, 2.486372038938900e-01, 3.774258552709000e-03, 1.209532131236303e+00, 7.668628350213196e+01, -3.438207682175562e+01, 2.406020756333192e+05, 2.330910967060557e+02, 5.889359614151932e+05, 0.000000000000000e+00, -1.500000000000000e+02
21808, 2.484805765174090e-01, 3.473048575476000e-03, 1.208822681913505e+00, 7.721066053026216e+01, -3.364809893610545e+01, 2.403931098319674e+05, 2.330080229928878e+02, 5.899094411665933e+05, 0.000000000000000e+00, -1.500000000000000e+02
21809, 2.483233951931910e-01, 3.171065047448000e-03, 1.207958609966549e+00, 7.779244897715225e+01, -3.276256936476006e+01, 2.401372696325382e+05, 2.326479130080812e+02, 5.900736113274902e+05, 0.000000000000000e+00, -1.500000000000000e+02
21810, 2.481658336495590e-01, 2.868320561698000e-03, 1.206977892963703e+00, 7.848639083954023e+01, -3.164234537167963e+01, 2.398349373192264e+05, 2.320353128367735e+02, 5.896870722618048e+05, 0.000000000000000e+00, -1.500000000000000e+02
21811, 2.480081239376670e-01, 2.565143979450000e-03, 1.205850610509872e+00, 7.932405051577933e+01, -3.025842103462423e+01, 2.394777823470624e+05, 2.313338830844630e+02, 5.894554178157122e+05, 0.000000000000000e+00, -1.500000000000000e+02
21812, 2.478501850402890e-01, 2.261747513720000e-03, 1.204625680047968e+00, 8.030189165374161e+01, -2.868480670102894e+01, 2.390875922158542e+05, 2.306226969956893e+02, 5.896493847948903e+05, 0.000000000000000e+00, -1.500000000000000e+02
21813, 2.476918309118210e-01, 1.958211308757000e-03, 1.203247847278730e+00, 8.141553565048733e+01, -2.697490759236249e+01, 2.386544148608255e+05, 2.299671272822331e+02, 5.903854906157886e+05, 0.000000000000000e+00, -1.500000000000000e+02
21814, 2.475329274124420e-01, 1.654711277013000e-03, 1.201934783329321e+00, 8.260025466766928e+01, -2.525111146633580e+01, 2.382414735832415e+05, 2.294109939428368e+02, 5.916206682803275e+05, 0.000000000000000e+00, -1.500000000000000e+02
21815, 2.473731429769660e-01, 1.351044055460000e-03, 1.200415929127295e+00, 8.386613624280820e+01, -2.351687047865916e+01, 2.377802471368328e+05, 2.288368642619838e+02, 5.928064152345766e+05, 0.000000000000000e+00, -1.500000000000000e+02
21816, 2.472119865308210e-01, 1.046688665613000e-03, 1.199359298715088e+00, 8.510079659943898e+01, -2.200184582213428e+01, 2.374516511471112e+05, 2.281254542652260e+02, 5.933510208776123e+05, 0.000000000000000e+00, -1.500000000000000e+02
21817, 2.470493525517970e-01, 7.418411855020000e-04, 1.197516955759389e+00, 8.657002381271218e+01, -2.044232198755994e+01, 2.369357868717684e+05, 2.272850913451008e+02, 5.929871548152582e+05, 0.000000000000000e+00, -1.500000000000000e+02
21818, 2.468854571822780e-01, 4.371168808120000e-04, 1.196426208492586e+00, 8.789259406079860e+01, -1.893115133496937e+01, 2.366131564683076e+05, 2.266243141705913e+02, 5.920867634555144e+05, 0.000000000000000e+00, -1.500000000000000e+02
21819, 2.467204101338760e-01, 1.327994485560000e-04, 1.194966357821851e+00, 8.915280975544313e+01, -1.760397129262724e+01, 2.362087323896836e+05, 2.256756749660469e+02, 5.903722578014282e+05, 0.000000000000000e+00, -1.500000000000000e+02
21820, 2.465541608318150e-01, -1.711154037450000e-04, 1.193991927675475e+00, 9.043328431714561e+01, -1.643864677047414e+01, 2.359344026691852e+05, 2.247124861672261e+02, 5.894343500789515e+05, 0.000000000000000e+00, -1.500000000000000e+02
21821, 2.463866682768160e-01, -4.745989156600000e-04, 1.192451399732825e+00, 9.180938135925193e+01, -1.527848281287507e+01, 2.355306845307090e+05, 2.236334650110546e+02, 5.887213601496082e+05, 0.000000000000000e+00, -1.500000000000000e+02
21822, 2.462178757902610e-01, -7.776509361500000e-04, 1.191476039598200e+00, 9.305426942370632e+01, -1.421450173990248e+01, 2.352729588542143e+05, 2.224463499280535e+02, 5.878383017439082e+05, 0.000000000000000e+00, -1.500000000000000e+02
21823, 2.460481290058000e-01, -1.079560088530000e-03, 1.190353833786778e+00, 9.431244759365056e+01, -1.336280607683724e+01, 2.349825014851175e+05, 2.212203000309013e+02, 5.875226296899858e+05, 0.000000000000000e+00, -1.500000000000000e+02
21824, 2.458774197014990e-01, -1.380259636739000e-03, 1.189182099662030e+00, 9.566413803351159e+01, -1.246137542341065e+01, 2.346962604149807e+05, 2.201018813486155e+02, 5.853578218043427e+05, 0.000000000000000e+00, -1.500000000000000e+02
21825, 2.457053220850520e-01, -1.680405432758000e-03, 1.188423188717781e+00, 9.701025539289215e+01, -1.151387581826022e+01, 2.344788354072052e+05, 2.201517989761383e+02, 5.866133540122075e+05, 0.000000000000000e+00, -1.500000000000000e+02
21826, 2.455313576072170e-01, -1.980716316086000e-03, 1.187377212142148e+00, 9.834804045011613e+01, -1.077420663154855e+01, 2.342407969510010e+05, 2.200814454764105e+02, 5.866852048824892e+05, 0.000000000000000e+00, -1.500000000000000e+02
21827, 2.453554615784540e-01, -2.281176149000000e-03, 1.186508254764383e+00, 9.969959173645361e+01, -1.009168116784778e+01, 2.340322531786682e+05, 2.197563712325447e+02, 5.857979206818942e+05, 0.000000000000000e+00, -1.500000000000000e+02
21828, 2.451783738858310e-01, -2.580414791332000e-03, 1.185718977257467e+00, 1.010125509046369e+02, -9.486897960526726e+00, 2.338519514584880e+05, 2.194722480901069e+02, 5.852162286673572e+05, 0.000000000000000e+00, -1.500000000000000e+02
21829, 2.449998657642030e-01, -2.878733552689000e-03, 1.185023833449817e+00, 1.023297087864914e+02, -8.961353474447769e+00, 2.336954412447429e+05, 2.193712610094640e+02, 5.854824863460427e+05, 0.000000000000000e+00, -1.500000000000000e+02
21830, 2.448199632508100e-01, -3.176001213575000e-03, 1.184491824445725e+00, 1.036103062354220e+02, -8.560564080911991e+00, 2.335883133895953e+05, 2.195478443457997e+02, 5.867419615943163e+05, 0.000000000000000e+00, -1.500000000000000e+02
21831, 2.446376294544150e-01, -3.473808724344000e-03, 1.184017183811826e+00, 1.048920289488415e+02, -8.287249165326676e+00, 2.335016828942205e+05, 2.197690829795866e+02, 5.882820258835574e+05, 0.000000000000000e+00, -1.500000000000000e+02
21832, 2.444524986616260e-01, -3.772589827337000e-03, 1.183757060445264e+00, 1.061659945310074e+02, -8.117748799854809e+00, 2.334693861069615e+05, 2.201052756310311e+02, 5.904227507670880e+05, 0.000000000000000e+00, -1.500000000000000e+02
21833, 2.442660449215580e-01, -4.069864727416000e-03, 1.183691748484922e+00, 1.073844163400433e+02, -8.029421949518573e+00, 2.334865307110579e+05, 2.207339002801594e+02, 5.935611286236978e+05, 0.000000000000000e+00, -1.500000000000000e+02
21834, 2.440781024301380e-01, -4.365863260081000e-03, 1.183708146143828e+00, 1.085607246353896e+02, -8.069901260607338e+00, 2.335315836926437e+05, 2.215729279461036e+02, 5.970736913109908e+05, 0.000000000000000e+00, -1.500000000000000e+02
21835, 2.438878369843900e-01, -4.661900353231000e-03, 1.183837568190299e+00, 1.097016649754661e+02, -8.173873836271770e+00, 2.336133292657645e+05, 2.225543095407037e+02, 6.006290851979431e+05, 0.000000000000000e+00, -1.500000000000000e+02
21836, 2.436946328061830e-01, -4.959049655012000e-03, 1.184017395725971e+00, 1.107401682080509e+02, -8.391563344158069e+00, 2.337095995843723e+05, 2.236036152558173e+02, 6.039825206693141e+05, 0.000000000000000e+00, -1.500000000000000e+02
21837, 2.434997235663040e-01, -5.255567271601000e-03, 1.184269929521925e+00, 1.117400055401451e+02, -8.660598849963414e+00, 2.338240988076940e+05, 2.244679424399515e+02, 6.066563556017560e+05, 0.000000000000000e+00, -1.500000000000000e+02
21838, 2.433038127086850e-01, -5.550548208954000e-03, 1.184450877018064e+00, 1.126820585371889e+02, -8.924592632500810e+00, 2.339161110944627e+05, 2.251337660635870e+02, 6.088928795694174e+05, 0.000000000000000e+00, -1.500000000000000e+02
21839, 2.431067749289390e-01, -5.844324596378000e-03, 1.184853908472924e+00, 1.135860372527572e+02, -9.241799161178452e+00, 2.340918319964550e+05, 2.254686316340058e+02, 6.105559591659948e+05, 0.000000000000000e+00, -1.500000000000000e+02
21840, 2.429087622790760e-01, -6.136802482623000e-03, 1.184899483732807e+00, 1.146499834200475e+02, -9.399194450367700e+00, 2.341058402306935e+05, 2.255137894318599e+02, 6.118420092023639e+05, 0.000000000000000e+00, -1.500000000000000e+02
21841, 2.427099064561110e-01, -6.427874040238000e-03, 1.185234470530229e+00, 1.154531359033548e+02, -9.615138459354609e+00, 2.342651194749150e+05, 2.255259571327544e+02, 6.132458341040288e+05, 0.000000000000000e+00, -1.500000000000000e+02
21842, 2.425086287594580e-01, -6.719880094719000e-03, 1.185428677451944e+00, 1.164482927321787e+02, -9.835227652157764e+00, 2.343400739523582e+05, 2.248605177829369e+02, 6.142764576939378e+05, 0.000000000000000e+00, -1.500000000000000e+02
21843, 2.423041065904780e-01, -7.013993996316000e-03, 1.185230026185478e+00, 1.174965067457563e+02, -9.915352978491530e+00, 2.343383926604974e+05, 2.247532614423913e+02, 6.189492843616293e+05, 0.000000000000000e+00, -1.500000000000000e+02
21844, 2.420987617558960e-01, -7.306732027974000e-03, 1.185226028011038e+00, 1.184647399198076e+02, -9.961705433987662e+00, 2.343919818112620e+05, 2.239830564144351e+02, 6.199254495835598e+05, 0.000000000000000e+00, -1.500000000000000e+02
21845, 2.418926459495780e-01, -7.598058308912000e-03, 1.185242950737341e+00, 1.195170659327014e+02, -1.006569491487491e+01, 2.344247429862708e+05, 2.231254498685821e+02, 6.212846400756598e+05, 0.000000000000000e+00, -1.500000000000000e+02
21846, 2.416837521231960e-01, -7.890756791658999e-03, 1.184673566675458e+00, 1.207409276657694e+02, -9.988538107665978e+00, 2.343595581281047e+05, 2.216804980047328e+02, 6.191504563185791e+05, 0.000000000000000e+00, -1.500000000000000e+02
21847, 2.414728997846300e-01, -8.183569020864000e-03, 1.184626033161222e+00, 1.221261401184284e+02, -9.658479806882072e+00, 2.343411218946831e+05, 2.209609555786732e+02, 6.195256689532459e+05, 0.000000000000000e+00, -1.500000000000000e+02
21848, 2.412608194845420e-01, -8.475389837176999e-03, 1.183984837416308e+00, 1.235270499394977e+02, -9.351070989065494e+00, 2.342516179479224e+05, 2.202495601201338e+02, 6.193242330429811e+05, 0.000000000000000e+00, -1.500000000000000e+02
21849, 2.410473711814550e-01, -8.766321986702999e-03, 1.183450968310162e+00, 1.250408929980260e+02, -9.006480960500358e+00, 2.341594621535357e+05, 2.192424677445658e+02, 6.178580106836176e+05, 0.000000000000000e+00, -1.500000000000000e+02
21850, 2.408324070787910e-01, -9.056414459818000e-03, 1.182669096777241e+00, 1.266096233015448e+02, -8.599801189794039e+00, 2.340250396148348e+05, 2.180822995864003e+02, 6.157349196666999e+05, 0.000000000000000e+00, -1.500000000000000e+02
21851, 2.406147980873590e-01, -9.346913202146000e-03, 1.182137322535237e+00, 1.282114084147514e+02, -8.335294537079562e+00, 2.339595735462669e+05, 2.167650216119016e+02, 6.129839562816686e+05, 0.000000000000000e+00, -1.500000000000000e+02
21852, 2.403944665358910e-01, -9.637617637971000e-03, 1.180935763669721e+00, 1.300588100732753e+02, -8.029583522667473e+00, 2.337451015944718e+05, 2.155079796077852e+02, 6.101092473765390e+05, 0.000000000000000e+00, -1.500000000000000e+02
21853, 2.401711752090960e-01, -9.928547261359000e-03, 1.180120663118888e+00, 1.319766220317881e+02, -7.680088219572647e+00, 2.336319269089576e+05, 2.140585220489214e+02, 6.065679993818705e+05, 0.000000000000000e+00, -1.500000000000000e+02
21854, 2.399459555256230e-01, -1.021803282588400e-02, 1.179256577280675e+00, 1.339286235925350e+02, -7.467192878096429e+00, 2.335076552581795e+05, 2.122448558458930e+02, 6.030560039771585e+05, 0.000000000000000e+00, -1.500000000000000e+02
21855, 2.397181910538740e-01, -1.050642386264400e-02, 1.178535312595069e+00, 1.360286428570479e+02, -7.312339557177000e+00, 2.334177781781118e+05, 2.109220447932895e+02, 6.023342721283273e+05, 0.000000000000000e+00, -1.500000000000000e+02
21856, 2.394873104284020e-01, -1.079392842742300e-02, 1.178242594088436e+00, 1.381349346044327e+02, -7.401462423012133e+00, 2.334715746167707e+05, 2.106061551798284e+02, 6.043014507705681e+05, 0.000000000000000e+00, -1.500000000000000e+02
21857, 2.392533984536730e-01, -1.107985316474000e-02, 1.178070280363572e+00, 1.401783220867567e+02, -7.849853618509766e+00, 2.335531199637702e+05, 2.102967176394706e+02, 6.056555212065489e+05, 0.000000000000000e+00, -1.500000000000000e+02
21858, 2.390159748066060e-01, -1.136440862700000e-02, 1.178310971503313e+00, 1.420093457591882e+02, -8.628508888377416e+00, 2.337648511493544e+05, 2.101911678061050e+02, 6.070563134125165e+05, 0.000000000000000e+00, -1.500000000000000e+02
21859, 2.387754296049040e-01, -1.164722043424500e-02, 1.178993283975047e+00, 1.437159286381813e+02, -9.595846862318380e+00, 2.340570458302573e+05, 2.102084035417550e+02, 6.082740786549438e+05, 0.000000000000000e+00, -1.500000000000000e+02
21860, 2.385338753500330e-01, -1.192614705039600e-02, 1.179703640413979e+00, 1.452048841150300e+02, -1.068560946431641e+01, 2.343814606380701e+05, 2.104466982031834e+02, 6.094781461478943e+05, 0.000000000000000e+00, -1.500000000000000e+02
21861, 2.382897005911420e-01, -1.220358615842100e-02, 1.180493518249397e+00, 1.466248995552442e+02, -1.180715508790203e+01, 2.347093803440884e+05, 2.106117955893580e+02, 6.097382842490288e+05, 0.000000000000000e+00, -1.500000000000000e+02
21862, 2.380414777071580e-01, -1.248141155123400e-02, 1.181072227610535e+00, 1.481036457188293e+02, -1.286165822066281e+01, 2.349873893329202e+05, 2.105140736754606e+02, 6.087362581263304e+05, 0.000000000000000e+00, -1.500000000000000e+02
21863, 2.377900339913250e-01, -1.275862981236900e-02, 1.181507854827699e+00, 1.496528871913675e+02, -1.385899939531462e+01, 2.352427208299736e+05, 2.101457078391602e+02, 6.067928163856741e+05, 0.000000000000000e+00, -1.500000000000000e+02
21864, 2.375359674973490e-01, -1.303433970361400e-02, 1.181894613428947e+00, 1.512942201734853e+02, -1.487263365764756e+01, 2.354862705631747e+05, 2.095400124636267e+02, 6.043053267452295e+05, 0.000000000000000e+00, -1.500000000000000e+02
21865, 2.372786717210460e-01, -1.330877607534500e-02, 1.182408209241985e+00, 1.529414878455182e+02, -1.597378772743080e+01, 2.357833788930247e+05, 2.088609623319672e+02, 6.019599278732149e+05, 0.000000000000000e+00, -1.500000000000000e+02
21866, 2.370168052321610e-01, -1.358308179724300e-02, 1.183172855676035e+00, 1.545677607687080e+02, -1.719381791168112e+01, 2.361152137254354e+05, 2.082348775784485e+02, 6.002086179914318e+05, 0.000000000000000e+00, -1.500000000000000e+02
21867, 2.367514453138780e-01, -1.385601168673000e-02, 1.183925564457305e+00, 1.561250424796554e+02, -1.847193525804580e+01, 2.364826386232003e+05, 2.078274219672902e+02, 5.994944422135858e+05, 0.000000000000000e+00, -1.500000000000000e+02
21868, 2.364849111705350e-01, -1.412543001378600e-02, 1.184823518979613e+00, 1.576828528702238e+02, -1.972352391318259e+01, 2.368365988660504e+05, 2.075719130917264e+02, 5.995633015697914e+05, 0.000000000000000e+00, -1.500000000000000e+02
21869, 2.362176231524760e-01, -1.439128651766700e-02, 1.185352033573652e+00, 1.593053256230150e+02, -2.085490458642713e+01, 2.371446554281709e+05, 2.075196589378640e+02, 6.005203712516309e+05, 0.000000000000000e+00, -1.500000000000000e+02
21870, 2.359477301700970e-01, -1.465553066815700e-02, 1.185892150139953e+00, 1.611322094528128e+02, -2.185477806654048e+01, 2.374098843217378e+05, 2.074308872744179e+02, 6.018032999739990e+05, 0.000000000000000e+00, -1.500000000000000e+02
21871, 2.356745606853240e-01, -1.491866351044600e-02, 1.185757507652081e+00, 1.631284368315796e+02, -2.275316787574324e+01, 2.375702792393597e+05, 2.074947855093082e+02, 6.040870533006917e+05, 0.000000000000000e+00, -1.500000000000000e+02
21872, 2.353982823990940e-01, -1.518003038826000e-02, 1.186160267190616e+00, 1.652469430163723e+02, -2.378354481038394e+01, 2.378636021919283e+05, 2.076649273911913e+02, 6.072126986188305e+05, 0.000000000000000e+00, -1.500000000000000e+02
21873, 2.351185062731250e-01, -1.543950488770800e-02, 1.185873676059109e+00, 1.675187659753923e+02, -2.489724986661793e+01, 2.380096319951722e+05, 2.080243098260503e+02, 6.112332493549698e+05, 0.000000000000000e+00, -1.500000000000000e+02
21874, 2.348348748998810e-01, -1.569695592720000e-02, 1.186159458181703e+00, 1.696880842990806e+02, -2.620302762684776e+01, 2.383359940175087e+05, 2.087462910580444e+02, 6.164570310134280e+05, 0.000000000000000e+00, -1.500000000000000e+02
21875, 2.345474683871020e-01, -1.595181426493300e-02, 1.186896258011574e+00, 1.717878362260621e+02, -2.792366899370568e+01, 2.387533161521901e+05, 2.104313986898029e+02, 6.237780907370418e+05, 0.000000000000000e+00, -1.500000000000000e+02
21876, 2.342560272746710e-01, -1.620382177522600e-02, 1.187279092432533e+00, 1.737273812476403e+02, -3.006588482244715e+01, 2.391827257892113e+05, 2.111329547881030e+02, 6.256111738342848e+05, 0.000000000000000e+00, -1.500000000000000e+02
21877, 2.339603118008040e-01, -1.645279680931500e-02, 1.188417109232712e+00, 1.756544192958549e+02, -3.232200459242377e+01, 2.397284680781999e+05, 2.115513171990246e+02, 6.270932808247359e+05, 0.000000000000000e+00, -1.500000000000000e+02
21878, 2.336641095548450e-01, -1.669557930456700e-02, 1.190179216498324e+00, 1.773488445646494e+02, -3.464970213085179e+01, 2.403995093738688e+05, 2.131830646613170e+02, 6.325003695127545e+05, 0.000000000000000e+00, -1.500000000000000e+02
21879, 2.333697371668370e-01, -1.693088427223000e-02, 1.191778120102298e+00, 1.787685270647520e+02, -3.714837982006118e+01, 2.410469359024458e+05, 2.147642869112309e+02, 6.366175484356191e+05, 0.000000000000000e+00, -1.500000000000000e+02
21880, 2.330746513393470e-01, -1.716125955982800e-02, 1.193438952300447e+00, 1.801634830869638e+02, -3.955258553047936e+01, 2.417064663281964e+05, 2.161894335874529e+02, 6.403994553195337e+05, 0.000000000000000e+00, -1.500000000000000e+02
21881, 2.327772040943880e-01, -1.738825336911100e-02, 1.195070567974504e+00, 1.815594177400118e+02, -4.190280172754434e+01, 2.423567222440147e+05, 2.174520962633691e+02, 6.444406121225698e+05, 0.000000000000000e+00, -1.500000000000000e+02
21882, 2.324760408920240e-01, -1.761283297962000e-02, 1.196740919200898e+00, 1.829749670839073e+02, -4.422974048100747e+01, 2.430157824584637e+05, 2.185742794589824e+02, 6.490761415291830e+05, 0.000000000000000e+00, -1.500000000000000e+02
21883, 2.321705025784530e-01, -1.783532710331900e-02, 1.198746531481541e+00, 1.843418681347199e+02, -4.666131367392852e+01, 2.437479371949676e+05, 2.196839564382937e+02, 6.544341593226896e+05, 0.000000000000000e+00, -1.500000000000000e+02
