"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
10060, -4.952858636127686e-01, 6.850421610402087e-02, 1.154618762848849e+01, 6.256884079381920e+00, 4.533658203905586e+01, 2.533065665880814e+06, 4.149750454621365e-06
10061, -4.952907422063720e-01, 6.850507918464153e-02, 1.154641000752854e+01, 8.330847858962180e+00, 6.034234546795810e+01, 2.533134552627183e+06, 7.426998072827802e-06
10062, -4.952967302448070e-01, 6.850613853910899e-02, 1.154668563547624e+01, 1.034479722716143e+01, 7.489525666414971e+01, 2.533220012740985e+06, 1.220953487180636e-05
10063, -4.953040341968625e-01, 6.850743069418178e-02, 1.154700382015050e+01, 1.227458721962630e+01, 8.881621125177656e+01, 2.533318889942619e+06, 1.871318228915478e-05
10064, -4.953128955239092e-01, 6.850899836721792e-02, 1.154736097013666e+01, 1.414038579529235e+01, 1.022464661070849e+02, 2.533429994793683e+06, 2.553241931963638e-05
10065, -4.953235962965311e-01, 6.851089145982343e-02, 1.154775796342973e+01, 1.596976111356718e+01, 1.153786948709291e+02, 2.533553404629470e+06, 3.286873443629919e-05
10066, -4.953364656811428e-01, 6.851316820541041e-02, 1.154819518713728e+01, 1.777711724300485e+01, 1.283080816771567e+02, 2.533689048029190e+06, 4.078095546861343e-05
10067, -4.953518874279904e-01, 6.851589649391361e-02, 1.154867260444670e+01, 1.957074403649014e+01, 1.410835711346176e+02, 2.533836698918427e+06, 4.922639810979436e-05
10068, -4.953703085114357e-01, 6.851915540035779e-02, 1.154918998589327e+01, 2.135613652814102e+01, 1.537314494224478e+02, 2.533996024519350e+06, 5.809882587035059e-05
10069, -4.953922490957368e-01, 6.852303694792122e-02, 1.154974696409026e+01, 2.313730715944519e+01, 1.662643428523176e+02, 2.534166582860605e+06, 6.723871863519915e-05
10070, -4.954183140251264e-01, 6.852764814066700e-02, 1.155034302359630e+01, 2.491737890293890e+01, 1.786849345766902e+02, 2.534347799192308e+06, 7.643102234974114e-05
10071, -4.954492060663108e-01, 6.853311330629443e-02, 1.155097747544647e+01, 2.669891202205793e+01, 1.909876591545059e+02, 2.534538934033875e+06, 8.539723413547020e-05
10072, -4.954857411650773e-01, 6.853957679521896e-02, 1.155164943755267e+01, 2.848412799164840e+01, 2.031595449038829e+02, 2.534739047768804e+06, 9.378490840676532e-05
10073, -4.955288660171692e-01, 6.854720608905493e-02, 1.155235783244450e+01, 3.027509601866939e+01, 2.151806648696926e+02, 2.534946963964576e+06, 1.011561098532462e-04
10074, -4.955796782976127e-01, 6.855619537943219e-02, 1.155310141120024e+01, 3.207391294511613e+01, 2.270244072240025e+02, 2.535161232865183e+06, 1.069758137805036e-04
10075, -4.956394499431118e-01, 6.856676968692445e-02, 1.155387881224534e+01, 3.388289435201354e+01, 2.386576833466237e+02, 2.535380096547823e+06, 1.106015013419685e-04
10076, -4.957096539398361e-01, 6.857918960011916e-02, 1.155468866360586e+01, 3.570478910789009e+01, 2.500411532001031e+02, 2.535601457483200e+06, 1.112765443392379e-04
10077, -4.957919951349941e-01, 6.859375672654855e-02, 1.155552973519286e+01, 3.754302602897792e+01, 2.611295234987199e+02, 2.535822852291530e+06, 1.081338522897194e-04
10078, -4.958884456661805e-01, 6.861081996056126e-02, 1.155640114026485e+01, 3.940199682276268e+01, 2.718719416834863e+02, 2.536041431713430e+06, 1.002275736284403e-04
10079, -4.960012856889949e-01, 6.863078268851978e-02, 1.155730256249854e+01, 4.128737001032123e+01, 2.822124318254659e+02, 2.536253944395409e+06, 8.664765525809075e-05
10080, -4.961331501823906e-01, 6.865411106920631e-02, 1.155823441339612e+01, 4.320640406324564e+01, 2.920900880716761e+02, 2.536456709861271e+06, 6.691128975169972e-05
10081, -4.962870827244167e-01, 6.868134354739634e-02, 1.155919763305739e+01, 4.516813828487676e+01, 3.014380580303131e+02, 2.536645538478537e+06, 4.237771000880348e-05
10082, -4.964665972605021e-01, 6.871310178138887e-02, 1.156019282551903e+01, 4.718328987359762e+01, 3.101804850840988e+02, 2.536815607472404e+06, 2.008004861932425e-05
10083, -4.966757490344876e-01, 6.875010319154223e-02, 1.156121994946799e+01, 4.926464609870366e+01, 3.182344532789584e+02, 2.536961641497729e+06, 9.570504650108067e-06
10084, -4.969192160219305e-01, 6.879317536678378e-02, 1.156228150334780e+01, 5.142995465651367e+01, 3.255303250351612e+02, 2.537078724181152e+06, 7.200807470320187e-06
10085, -4.972023923987639e-01, 6.884327260031567e-02, 1.156338586472190e+01, 5.370477050670299e+01, 3.320290838280927e+02, 2.537162709790855e+06, 6.488864269392962e-06
10086, -4.975314957996741e-01, 6.890149486488413e-02, 1.156454579252651e+01, 5.612175094596331e+01, 3.377137415466134e+02, 2.537209822296819e+06, 6.060456595885289e-06
10087, -4.979136903734737e-01, 6.896910958272318e-02, 1.156577602564311e+01, 5.871972500346516e+01, 3.425794142615715e+02, 2.537216440407934e+06, 5.764408453306749e-06
10088, -4.983572279318004e-01, 6.904757659642008e-02, 1.156709228506894e+01, 6.154413656288089e+01, 3.466325283770254e+02, 2.537179121061527e+06, 5.556216006085987e-06
10089, -4.988716098177843e-01, 6.913857680538840e-02, 1.156850995679473e+01, 6.464760461437541e+01, 3.498907864091043e+02, 2.537094564906972e+06, 5.409420323449075e-06
10090, -4.994677724987333e-01, 6.924404499939683e-02, 1.157004233535201e+01, 6.809046155850477e+01, 3.523825480336332e+02, 2.536959531780534e+06, 5.306304900771715e-06
10091, -5.001583003180724e-01, 6.936620749689232e-02, 1.157169847310948e+01, 7.194125972743734e+01, 3.541454636569064e+02, 2.536770707249875e+06, 5.234501429057249e-06
10092, -5.009576693343368e-01, 6.950762528298654e-02, 1.157348073897330e+01, 7.627724201237703e+01, 3.552243246262098e+02, 2.536524520462074e+06, 5.185143032079428e-06
10093, -5.018825267376270e-01, 6.967124344151518e-02, 1.157538226471480e+01, 8.118477692083000e+01, 3.556681892745341e+02, 2.536216918168887e+06, 5.151771319805766e-06
10094, -5.029520109765080e-01, 6.986044778925429e-02, 1.157738452685695e+01, 8.675976060099768e+01, 3.555269467305161e+02, 2.535843104698511e+06, 5.129653006312617e-06
10095, -5.041881184621314e-01, 7.007912975019419e-02, 1.157945535717765e+01, 9.310798666365272e+01, 3.548475807507245e+02, 2.535397261769419e+06, 5.115328889181174e-06
10096, -5.056161235542668e-01, 7.033176065601122e-02, 1.158154767206747e+01, 1.003454770036192e+02, 3.536704753723080e+02, 2.534872264553247e+06, 5.106297177043800e-06
10097, -5.072650594906113e-01, 7.062347682812239e-02, 1.158359913878209e+01, 1.085987514062293e+02, 3.520261416871830e+02, 2.534259410624539e+06, 5.100773374949771e-06
10098, -5.091682690129428e-01, 7.096017698993153e-02, 1.158553284541835e+01, 1.180049894217608e+02, 3.499327226252050e+02, 2.533548176159318e+06, 5.097489313938019e-06
10099, -5.113640346904597e-01, 7.134863377844590e-02, 1.158725882502813e+01, 1.287120051450078e+02, 3.473945434024664e+02, 2.532726009417888e+06, 5.095502566002059e-06
10100, -5.138963003637653e-01, 7.179662137620837e-02, 1.158867604819250e+01, 1.408779164685186e+02, 3.444018299814928e+02, 2.531778166412284e+06, 5.093816119778189e-06
10101, -5.168154967571803e-01, 7.231306157182549e-02, 1.158967431715087e+01, 1.546703495330233e+02, 3.409315470202908e+02, 2.530687589623244e+06, 5.091590117059798e-06
10102, -5.201794861606788e-01, 7.290819088533090e-02, 1.159013545181949e+01, 1.702649826889354e+02, 3.369491548738285e+02, 2.529434829803453e+06, 5.089041010514156e-06
10103, -5.240546431979325e-01, 7.359375176875940e-02, 1.158993330984541e+01, 1.878432092914139e+02, 3.324109960715150e+02, 2.527998014855467e+06, 5.086236912923736e-06
10104, -5.285170911104273e-01, 7.438321131936174e-02, 1.158893251986154e+01, 2.075886916504013e+02, 3.272670214971964e+02, 2.526352878913618e+06, 5.083187334577521e-06
10105, -5.336541157412051e-01, 7.529201142996729e-02, 1.158698624002103e+01, 2.296825946345064e+02, 3.214636487711485e+02, 2.524472877928238e+06, 5.079865874944856e-06
10106, -5.395657825431726e-01, 7.633785485678331e-02, 1.158393364153771e+01, 2.542973307520074e+02, 3.149466727253943e+02, 2.522329432742992e+06, 5.076223798402952e-06
10107, -5.463667855203932e-01, 7.754103231886937e-02, 1.157959803348766e+01, 2.815887226919496e+02, 3.076642677246566e+02, 2.519892353715302e+06, 5.072197539973433e-06
10108, -5.541885610982606e-01, 7.892479646664127e-02, 1.157378654717726e+01, 3.116865992034293e+02, 2.995701896963906e+02, 2.517130509301726e+06, 5.067712611950760e-06
10109, -5.631817045804210e-01, 8.051578938154993e-02, 1.156629214252783e+01, 3.446839914509588e+02, 2.906272841804266e+02, 2.514012802378373e+06, 5.062685895843448e-06
10110, -5.735187321671371e-01, 8.234453120962211e-02, 1.155689849648279e+01, 3.806252906326813e+02, 2.808113478338513e+02, 2.510509512450560e+06, 5.057027692306141e-06
10111, -5.853972375729564e-01, 8.444597860427908e-02, 1.154538818528259e+01, 4.194939469495679e+02, 2.701153231931785e+02, 2.506594056903677e+06, 5.050644510015774e-06
10112, -5.990434991953200e-01, 8.686016287691282e-02, 1.153155437475050e+01, 4.612005373155695e+02, 2.585538888011148e+02, 2.502245195527688e+06, 5.043443193865069e-06
10113, -6.147166016688946e-01, 8.963291914835005e-02, 1.151511281665148e+01, 5.055953011366807e+02, 2.462277210109177e+02, 2.497433827741111e+06, 5.035265479765721e-06
10114, -6.327131446281433e-01, 9.281671938436444e-02, 1.149577639279725e+01, 5.524624110638954e+02, 2.333579689061908e+02, 2.492153967046677e+06, 5.026253127045016e-06
10115, -6.533726217470665e-01, 9.647162401110887e-02, 1.147364503036103e+01, 6.014732061625438e+02, 2.198811696691690e+02, 2.486410251127899e+06, 5.016421025198076e-06
10116, -6.770835648055606e-01, 1.006663688727581e-01, 1.144869486760727e+01, 6.522146179482332e+02, 2.059083692062726e+02, 2.480219024707962e+06, 5.005585414958300e-06
10117, -7.042905608462604e-01, 1.054796066491350e-01, 1.142098674700508e+01, 7.041952139370629e+02, 1.915746993870341e+02, 2.473612256865052e+06, 4.993736530084607e-06
10118, -7.355022656615859e-01, 1.110013245358671e-01, 1.139068323857376e+01, 7.568591121367592e+02, 1.770331817965096e+02, 2.466638623155640e+06, 4.980904334086346e-06
10119, -7.713005541470932e-01, 1.173344630495892e-01, 1.135805531044918e+01, 8.096055967880839e+02, 1.624492575772924e+02, 2.459363519911557e+06, 4.967161508876243e-06
10120, -8.123509677690972e-01, 1.245967643079016e-01, 1.132348086236493e+01, 8.618133225831340e+02, 1.479941599361125e+02, 2.451867802961443e+06, 4.952625434551319e-06
10121, -8.594146418578448e-01, 1.329228821079015e-01, 1.128743386753122e+01, 9.128673627587216e+02, 1.338376608937106e+02, 2.444245110989554e+06, 4.937456439533949e-06
10122, -9.133619210345894e-01, 1.424667906554588e-01, 1.125046436510697e+01, 9.621868015560559e+02, 1.201405753977985e+02, 2.436597924245570e+06, 4.921852293058080e-06
10123, -9.751879002472272e-01, 1.534045339573113e-01, 1.121317080057492e+01, 1.009250301888738e+03, 1.070477303082152e+02, 2.429032674507862e+06, 4.906038995558903e-06
10124, -1.046030162120206e+00, 1.659373637669984e-01, 1.117616674050168e+01, 1.053617428483779e+03, 9.468233196995628e+01, 2.421654190486666e+06, 4.890258184811282e-06
10125, -1.127189019184518e+00, 1.802953206735624e-01, 1.114004570940983e+01, 1.094944010024380e+03, 8.314185927633923e+01, 2.414560101347100e+06, 4.874753000326203e-06
10126, -1.220150612684885e+00, 1.967413205523706e-01, 1.110534818373808e+01, 1.132990450154375e+03, 7.249567809190161e+01, 2.407835831102161e+06, 4.859753800342037e-06
10127, -1.326613268794783e+00, 2.155758172897108e-01, 1.107253424801727e+01, 1.167622762910817e+03, 6.278452666823953e+01, 2.401550686524595e+06, 4.845465258058009e-06
10128, -1.448517569037822e+00, 2.371421225942275e-01, 1.104196452620067e+01, 1.198806961514219e+03, 5.402174612296761e+01, 2.395755393693115e+06, 4.832056356029728e-06
10129, -1.588080655463012e+00, 2.618324749861046e-01, 1.101389079594290e+01, 1.226598054940340e+03, 4.619591504626874e+01, 2.390481257002790e+06, 4.819654458437241e-06
10130, -1.747835363729604e+00, 2.900949629003293e-01, 1.098845624846767e+01, 1.251125271603388e+03, 3.927450432007821e+01, 2.385740883193842e+06, 4.808342544126374e-06
10131, -1.930674859950807e+00, 3.224414214696219e-01, 1.096570386746309e+01, 1.272575297816396e+03, 3.320820786993440e+01, 2.381530156628631e+06, 4.798140577706811e-06
10132, -2.139903551320577e+00, 3.594564392134449e-01, 1.094559078224609e+01, 1.291175199424757e+03, 2.793546441001533e+01, 2.377831092311082e+06, 4.789054686607894e-06
10133, -2.379295147792286e+00, 4.018076298322416e-01, 1.092800616737522e+01, 1.307176345845419e+03, 2.338677610375782e+01, 2.374615163428279e+06, 4.781057474899552e-06
10134, -2.653158874199510e+00, 4.502573459107966e-01, 1.091279024176513e+01, 1.320840270596019e+03, 1.948859598489035e+01, 2.371846693468733e+06, 4.774095806715789e-06
10135, -2.966414971264070e+00, 5.056760359350682e-01, 1.089975241797164e+01, 1.332427013093345e+03, 1.616660693820151e+01, 2.369486002458761e+06, 4.768098725291132e-06
10136, -3.324680782264643e+00, 5.690574740369539e-01, 1.088868726132375e+01, 1.342186125132650e+03, 1.334830773294199e+01, 2.367492103969698e+06, 4.762984781802439e-06
10137, -3.734368902402641e+00, 6.415361237721436e-01, 1.087938754097986e+01, 1.350350243896735e+03, 1.096489559792354e+01, 2.365824855653754e+06, 4.758668314953708e-06
10138, -4.202799073129686e+00, 7.244069335434505e-01, 1.087165419347452e+01, 1.357130939885711e+03, 8.952480670460677e+00, 2.364446556050738e+06, 4.755064478016252e-06
10139, -4.738325737338462e+00, 8.191479026151635e-01, 1.086530343894591e+01, 1.362716430584035e+03, 7.252674079940151e+00, 2.363323050407038e+06, 4.752093027060375e-06
10140, -5.350483437285387e+00, 9.274458037166345e-01, 1.086017162206766e+01, 1.367270678157843e+03, 5.812533580205946e+00, 2.362424466893286e+06, 4.749681067204128e-06
10141, -6.050152539869566e+00, 1.051225501794410e+00, 1.085611870591180e+01, 1.370933306137631e+03, 4.583658972725123e+00, 2.361725777447354e+06, 4.747765148612651e-06
10142, -6.849748118508573e+00, 1.192683369438856e+00, 1.085303197473790e+01, 1.373819568829496e+03, 3.519700765430610e+00, 2.361207520261192e+06, 4.746293422801876e-06
10143, -7.763435213099110e+00, 1.354325368904411e+00, 1.085083290160387e+01, 1.376019063514264e+03, 2.570057705897185e+00, 2.360857346061722e+06, 4.745229243947251e-06
10144, -8.807374135990930e+00, 1.539010449623180e+00, 1.084949313018667e+01, 1.377590524025678e+03, 1.663044044388972e+00, 2.360673731484610e+06, 4.744559001184946e-06
10145, -1.000000000000000e+01, 1.750000000000000e+00, 1.084998772232359e+01, 1.378349414558152e+03, 6.569865163858017e-01, 2.360910786480433e+06, 4.744850234242427e-06
10146, -4.964914448512155e-01, 5.876162924105661e-02, 1.156436889129406e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.537129479252574e+06, 0.000000000000000e+00
10147, -4.964939527433929e-01, 5.876200957116359e-02, 1.156439067917908e+01, 1.489012778352290e+00, 1.278008851402677e+01, 2.537136326087420e+06, 7.871690577766536e-07
10148, -4.964971151283662e-01, 5.876248915726074e-02, 1.156445838531572e+01, 2.986059056470262e+00, 2.562153082105078e+01, 2.537157426918429e+06, 1.765249723547145e-06
10149, -4.965010601099741e-01, 5.876308742671376e-02, 1.156457237520990e+01, 4.487418023512446e+00, 3.848902360925779e+01, 2.537192821963581e+06, 3.424952818794067e-06
10150, -4.965059380798397e-01, 5.876382718690875e-02, 1.156473172705989e+01, 5.984205961921769e+00, 5.130156511544268e+01, 2.537242183723539e+06, 6.086621182640928e-06
10151, -4.965119253526922e-01, 5.876473517655500e-02, 1.156493203341147e+01, 7.454146643842768e+00, 6.386264802510160e+01, 2.537304195519496e+06, 9.991747550747986e-06
10152, -4.965192283709230e-01, 5.876584270332107e-02, 1.156516594490637e+01, 8.874571142954423e+00, 7.597232805347596e+01, 2.537376691448001e+06, 1.542663755144639e-05
10153, -4.965280885650314e-01, 5.876718638093726e-02, 1.156542930772154e+01, 1.024970502349441e+01, 8.766072199595295e+01, 2.537458363950201e+06, 2.135092380276518e-05
10154, -4.965387879695384e-01, 5.876880898086773e-02, 1.156572206995321e+01, 1.159762665658563e+01, 9.907456282771477e+01, 2.537549042665101e+06, 2.759034078537198e-05
10155, -4.965516557087738e-01, 5.877076041590070e-02, 1.156604467798202e+01, 1.293052666205951e+01, 1.103074350816765e+02, 2.537648682182666e+06, 3.421201846108421e-05
10156, -4.965670754839205e-01, 5.877309887558439e-02, 1.156639720417148e+01, 1.425540021441669e+01, 1.214059023216787e+02, 2.537757096424501e+06, 4.119338571694964e-05
10157, -4.965854942121940e-01, 5.877589213638634e-02, 1.156677949026746e+01, 1.557682114158165e+01, 1.323928632690149e+02, 2.537873981779216e+06, 4.844776823705568e-05
10158, -4.966074319913479e-01, 5.877921907284381e-02, 1.156719123149169e+01, 1.689819537282236e+01, 1.432776975458758e+02, 2.537998923296502e+06, 5.583666158760058e-05
10159, -4.966334935882847e-01, 5.878317139984924e-02, 1.156763200329533e+01, 1.822234468375516e+01, 1.540605819653564e+02, 2.538131381993569e+06, 6.317005164987677e-05
10160, -4.966643816798605e-01, 5.878785568066083e-02, 1.156810127197117e+01, 1.955182948253956e+01, 1.647344611178073e+02, 2.538270673597534e+06, 7.020103034581648e-05
10161, -4.967009121075426e-01, 5.879339564032737e-02, 1.156859840958043e+01, 2.088916954065755e+01, 1.752860184856835e+02, 2.538415943425206e+06, 7.661789141600129e-05
10162, -4.967440314460368e-01, 5.879993483001703e-02, 1.156912272481373e+01, 2.223702815346245e+01, 1.856961948531177e+02, 2.538566139658914e+06, 8.203533458392752e-05
10163, -4.967948372300298e-01, 5.880763969447964e-02, 1.156967351832916e+01, 2.359839020297593e+01, 1.959405017473505e+02, 2.538719986451477e+06, 8.598597519950209e-05
10164, -4.968546012336058e-01, 5.881670310244565e-02, 1.157025016998653e+01, 2.497675061371224e+01, 2.059892591946468e+02, 2.538875958110748e+06, 8.791388274682016e-05
10165, -4.969247962546103e-01, 5.882734840855881e-02, 1.157085226404436e+01, 2.637632326099038e+01, 2.158078335981823e+02, 2.539032255573102e+06, 8.717393136384403e-05
10166, -4.970071269222836e-01, 5.883983412545506e-02, 1.157147975464986e+01, 2.780227621071214e+01, 2.253569168535298e+02, 2.539186786071353e+06, 8.304664721565952e-05
10167, -4.971035651220787e-01, 5.885445929605758e-02, 1.157213316348462e+01, 2.926099417078028e+01, 2.345928427441293e+02, 2.539337145585103e+06, 7.479601798634852e-05
10168, -4.972163907180733e-01, 5.887156966926529e-02, 1.157281377164969e+01, 3.076035873023441e+01, 2.434678336686376e+02, 2.539480599181069e+06, 6.185753464123330e-05
10169, -4.973482383523328e-01, 5.889156479722103e-02, 1.157352368685098e+01, 3.231000831718757e+01, 2.519297933679057e+02, 2.539614042561567e+06, 4.446127520203868e-05
10170, -4.975021512137791e-01, 5.891490618954815e-02, 1.157426555481789e+01, 3.392148438773018e+01, 2.599209100614694e+02, 2.539733926028602e+06, 2.555160627449915e-05
10171, -4.976816427985760e-01, 5.894212667951098e-02, 1.157504199500653e+01, 3.560835488917643e+01, 2.673764589873633e+02, 2.539836222805268e+06, 1.245494238444790e-05
10172, -4.978907678320936e-01, 5.897384117956567e-02, 1.157585618584053e+01, 3.738700770450321e+01, 2.742309099982362e+02, 2.539916749929359e+06, 7.946572068461258e-06
10173, -4.981342036918006e-01, 5.901075902940949e-02, 1.157671488230801e+01, 3.927910875286373e+01, 2.804365824605379e+02, 2.539971698735519e+06, 6.808972173736064e-06
10174, -4.984173438639742e-01, 5.905369816899896e-02, 1.157762918959175e+01, 4.131248160258860e+01, 2.859671530921628e+02, 2.539997560274081e+06, 6.276779427302369e-06
10175, -4.987464051883639e-01, 5.910360140255649e-02, 1.157861264537274e+01, 4.352041207643511e+01, 2.908083899930742e+02, 2.539990855792066e+06, 5.922853217953209e-06
10176, -4.991285508978315e-01, 5.916155505793642e-02, 1.157968016783911e+01, 4.594180260177573e+01, 2.949553232363149e+02, 2.539948130223272e+06, 5.674219417468781e-06
10177, -4.995720317490044e-01, 5.922881038955401e-02, 1.158084714421442e+01, 4.862171511781212e+01, 2.984124815495313e+02, 2.539865955698060e+06, 5.497835988076864e-06
10178, -5.000863478702470e-01, 5.930680812316292e-02, 1.158212812133360e+01, 5.161193096756811e+01, 3.011939654353188e+02, 2.539740891207686e+06, 5.372643296078022e-06
10179, -5.006824343306182e-01, 5.939720659799895e-02, 1.158353509267010e+01, 5.497150921860401e+01, 3.033229792798055e+02, 2.539569405486682e+06, 5.284227776916523e-06
10180, -5.013728738646102e-01, 5.950191402718722e-02, 1.158507541950894e+01, 5.876733836218220e+01, 3.048307178257077e+02, 2.539347760763940e+06, 5.222367523233396e-06
10181, -5.021721406799653e-01, 5.962312547200043e-02, 1.158674948519282e+01, 6.307467870403504e+01, 3.057545765403415e+02, 2.539071856943909e+06, 5.179644517865998e-06
10182, -5.030968798384079e-01, 5.976336521086700e-02, 1.158854825256889e+01, 6.797769393758794e+01, 3.061357332204864e+02, 2.538737039418980e+06, 5.150604725600692e-06
10183, -5.041662273416139e-01, 5.992553528146283e-02, 1.159045096165278e+01, 7.356996923108376e+01, 3.060162354453296e+02, 2.538337877492711e+06, 5.131223043152883e-06
10184, -5.054021767884510e-01, 6.011297108548858e-02, 1.159242324828288e+01, 7.995500837294631e+01, 3.054358151069918e+02, 2.537867923626354e+06, 5.118545602377238e-06
10185, -5.068299993073118e-01, 6.032950507279166e-02, 1.159441596220136e+01, 8.724669269164387e+01, 3.044287210605124e+02, 2.537319465736085e+06, 5.110438796242882e-06
10186, -5.084787244239362e-01, 6.057953966655508e-02, 1.159636489325814e+01, 9.556966838769787e+01, 3.030208953719921e+02, 2.536683285041971e+06, 5.105404627645014e-06
10187, -5.103816906171665e-01, 6.086813075689035e-02, 1.159819146736506e+01, 1.050596059693649e+02, 3.012278019299833e+02, 2.535948430358209e+06, 5.102438885057230e-06
10188, -5.125771755616997e-01, 6.120108327922699e-02, 1.159980426252380e+01, 1.158632460285822e+02, 2.990531418626723e+02, 2.535102016665235e+06, 5.101065544475255e-06
10189, -5.151091174798317e-01, 6.158506060968134e-02, 1.160110096416382e+01, 1.281381113366060e+02, 2.964885669191135e+02, 2.534129052408336e+06, 5.099112114720159e-06
10190, -5.180279406482154e-01, 6.202770975586901e-02, 1.160197020151212e+01, 1.420517291861316e+02, 2.935143555960798e+02, 2.533012297926894e+06, 5.096714449422074e-06
10191, -5.213914999590166e-01, 6.253780460272680e-02, 1.160229266600090e+01, 1.577801747226067e+02, 2.901008852632890e+02, 2.531732158462042e+06, 5.094025095077982e-06
10192, -5.252661615497802e-01, 6.312540979357915e-02, 1.160194106445718e+01, 1.755057211905107e+02, 2.862106550696211e+02, 2.530266620524774e+06, 5.091099710141866e-06
10193, -5.297280389294854e-01, 6.380206819273089e-02, 1.160077879553561e+01, 1.954133727093137e+02, 2.818006118737175e+02, 2.528591250154983e+06, 5.087941935544094e-06
10194, -5.348644067815060e-01, 6.458101529334191e-02, 1.159865766944988e+01, 2.176860659309866e+02, 2.768246000600472e+02, 2.526679284428335e+06, 5.084522585940108e-06
10195, -5.407753177651828e-01, 6.547742441070947e-02, 1.159541537732539e+01, 2.424983650158276e+02, 2.712358643143260e+02, 2.524501860959574e+06, 5.080791327682224e-06
10196, -5.475754512207245e-01, 6.650868704445630e-02, 1.159087363123223e+01, 2.700085463694684e+02, 2.649896371093703e+02, 2.522028441169927e+06, 5.076683320263767e-06
10197, -5.553962267691173e-01, 6.769473341291248e-02, 1.158483789459828e+01, 3.003490822203920e+02, 2.580459018736664e+02, 2.519227489002710e+06, 5.072122801846445e-06
10198, -5.643882204601002e-01, 6.905839886992372e-02, 1.157709946117976e+01, 3.336156911054074e+02, 2.503724240732725e+02, 2.516067465575142e+06, 5.067025399067908e-06
10199, -5.747239264373987e-01, 7.062584272046826e-02, 1.156744042934006e+01, 3.698553292076562e+02, 2.419481001549986e+02, 2.512518191580829e+06, 5.061300356818819e-06
10200, -5.866009131528129e-01, 7.242702687092344e-02, 1.155564195114732e+01, 4.090537355323015e+02, 2.327666373790424e+02, 2.508552617387290e+06, 5.054853538101261e-06
10201, -6.002454300736437e-01, 7.449626279812389e-02, 1.154149601311805e+01, 4.511233856836780e+02, 2.228406270405661e+02, 2.504149025672427e+06, 5.047591815267722e-06
10202, -6.159165287100746e-01, 7.687283651673608e-02, 1.152474284567743e+01, 4.959090466686233e+02, 2.122428570116704e+02, 2.499281160901401e+06, 5.039367049728041e-06
10203, -6.339107707757190e-01, 7.960172258731059e-02, 1.150505549304447e+01, 5.431900794826636e+02, 2.011835863340166e+02, 2.493937091112307e+06, 5.030247964602451e-06
10204, -6.545676065396399e-01, 8.273439976107909e-02, 1.148255014054408e+01, 5.926425332804347e+02, 1.895995168561350e+02, 2.488124075190775e+06, 5.020291939964492e-06
10205, -6.782755181071776e-01, 8.632978262872362e-02, 1.145720410682241e+01, 6.438509610711337e+02, 1.775855590553591e+02, 2.481858588147364e+06, 5.009317479102661e-06
10206, -7.054790356796337e-01, 9.045528565926560e-02, 1.142907953033169e+01, 6.963205223815457e+02, 1.652575343053074e+02, 2.475172822229813e+06, 4.997315337890513e-06
10207, -7.366867500167800e-01, 9.518803831638840e-02, 1.139834076667929e+01, 7.494910556886557e+02, 1.527467389777555e+02, 2.468115819707978e+06, 4.984316354903554e-06
10208, -7.724804616203156e-01, 1.006162725622499e-01, 1.136526110567840e+01, 8.027568018391393e+02, 1.401952747259833e+02, 2.460753494276460e+06, 4.970394436412090e-06
10209, -8.135256268657640e-01, 1.068409070477769e-01, 1.133022133460067e+01, 8.554907652909554e+02, 1.277503806335808e+02, 2.453167368574744e+06, 4.955668520278856e-06
10210, -8.605832837707141e-01, 1.139773556947012e-01, 1.129369894397887e+01, 9.070719542616308e+02, 1.155582016008355e+02, 2.445451901575431e+06, 4.940300855493868e-06
10211, -9.145236656811393e-01, 1.221575922559213e-01, 1.125624813527999e+01, 9.569131968210010e+02, 1.037573502523220e+02, 2.437710537132933e+06, 4.924491466221006e-06
10212, -9.763417403200785e-01, 1.315325068634123e-01, 1.121847204860832e+01, 1.004486976527027e+03, 9.247286701283203e+01, 2.430050771631692e+06, 4.908468867607549e-06
10213, -1.047174944869792e+00, 1.422745956118414e-01, 1.118098936546920e+01, 1.049347029503399e+03, 8.181133562399322e+01, 2.422578563342487e+06, 4.892477465554175e-06
10214, -1.128323425613743e+00, 1.545810299669315e-01, 1.114439897562858e+01, 1.091143950904451e+03, 7.185730410027995e+01, 2.415392692774623e+06, 4.876763325840536e-06
10215, -1.221273133790555e+00, 1.686771593277770e-01, 1.110924672010788e+01, 1.129633710108534e+03, 6.267118924681342e+01, 2.408579701067928e+06, 4.861559710515256e-06
10216, -1.327722178439348e+00, 1.848205075226214e-01, 1.107599775903465e+01, 1.164678838155458e+03, 5.428878735641483e+01, 2.402209919595040e+06, 4.847073869563393e-06
10217, -1.449610892976545e+00, 2.033053325042686e-01, 1.104501722588383e+01, 1.196242901515100e+03, 4.672228638614404e+01, 2.396334955821112e+06, 4.833476461971499e-06
10218, -1.589156135985159e+00, 2.244678281777139e-01, 1.101656060144769e+01, 1.224379512748352e+03, 3.996249543763204e+01, 2.390986811960912e+06, 4.820894499573503e-06
10219, -1.748890419296396e+00, 2.486920583026091e-01, 1.099077378559856e+01, 1.249217507101974e+03, 3.398196476112640e+01, 2.386178579409672e+06, 4.809408433984350e-06
