"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Eddy_Viscosity"
3165, 5.103011681556978e-02, 9.642884910204392e-03, 2.396404311743435e+00, 1.088319910443245e+00, -4.307284535561754e-01, 1.000000000000000e+00, 4.010808357087356e-03, 4.622725476074954e+02, 5.272236523572656e-01, 3.613379908541771e-01, 4.792808623486869e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, 6.716971271726602e-19, -4.396100996249819e-19, -2.842170943029713e-14, -1.349958759686541e-21, -9.714451465470120e-17, 1.558540622947913e-19, 2.507217523872729e-19, 8.676284970512326e-06
3166, 5.103011681556978e-02, 8.965267441423883e-03, 2.350663714415319e+00, 1.192898383924394e+00, -4.342939473510145e-01, 1.000000000000000e+00, 4.162805384183304e-03, 3.186684882162758e+02, 5.214254714495645e-01, 3.884732424972906e-01, 4.701327428830639e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -3.286487835346685e-19, 9.864757461960395e-19, 1.215596430517271e-25, 6.882142696441190e-22, -8.066464163292153e-17, -6.098637220230962e-20, -5.421010862427522e-20, 1.306312214139625e-05
3167, 5.103011681556978e-02, 8.212359140568566e-03, 2.304068411700204e+00, 1.265871344249863e+00, -4.183253460279895e-01, 1.000000000000000e+00, 4.724772182933413e-03, 2.059697219823640e+02, 5.160360060716807e-01, 4.133952162234861e-01, 4.608136823400407e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -9.232659125071874e-19, 1.713124135821822e-19, 9.947598300634615e-14, -1.588186776101813e-21, -2.515349040166370e-17, 1.329841727189252e-19, 1.355252715606881e-19, 2.293915890869614e-05
3168, 5.103011681556978e-02, 7.375794363489716e-03, 2.259004893610667e+00, 1.313913310605957e+00, -3.844412487943943e-01, 1.000000000000000e+00, 5.675469278290735e-03, 1.311046814601893e+02, 5.113624985408971e-01, 4.353567187771936e-01, 4.518009787221334e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.626303258728257e-19, 2.109112038663208e-19, -9.262305278225774e-19, -5.684341886064705e-14, -3.811648262644352e-21, -4.857225732735060e-17, -3.760826285809094e-19, -1.626303258728257e-19, 4.328960045575582e-05
3169, 5.103011681556979e-02, 6.446277949649960e-03, 2.216682097138226e+00, 1.348657183661517e+00, -3.384164356722179e-01, 9.999999999999999e-01, 6.325064792600631e-03, 8.739874457533789e+01, 5.076148648093952e-01, 4.537969910904860e-01, 4.433364194276452e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.168404344971009e-19, 2.659683454378503e-19, 1.558540622947913e-19, 1.421085471565051e-14, -2.752857078576476e-21, 5.204170427930421e-18, 8.555032767268433e-20, 1.965116437629977e-19, 7.237020192147512e-05
3170, 5.103011681556978e-02, 5.413481932202986e-03, 2.177817520369607e+00, 1.378620871653285e+00, -2.849061634980195e-01, 9.999999999999996e-01, 6.366376261164373e-03, 6.397437340201795e+01, 5.047705199747561e-01, 4.684961297717158e-01, 4.355635040739213e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084202172485504e-19, -5.666650417131269e-19, 9.385125055577648e-19, 5.684341886091074e-14, -2.858736196983264e-21, 3.469446951953614e-17, -7.284483346386983e-20, -4.573977915173222e-20, 9.951447622875128e-05
3171, 5.103011681556978e-02, 4.265930801875302e-03, 2.143682220868654e+00, 1.406216754834025e+00, -2.252361683631733e-01, 9.999999999999999e-01, 6.269993395096324e-03, 5.292115813390066e+01, 5.026728255151579e-01, 4.795311444514668e-01, 4.287364441737308e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.065758146820642e-19, -1.160435137738391e-19, 9.131015171401358e-19, 7.273225771487848e-14, 1.588186776101813e-21, -1.127570259384925e-17, 2.968850480126323e-19, 3.134021904840911e-19, 1.184780079686095e-04
3172, 5.103011681556978e-02, 2.990873997559946e-03, 2.116153859195295e+00, 1.429787816348622e+00, -1.585856814911672e-01, 9.999999999999999e-01, 6.194472741861461e-03, 4.807666193115060e+01, 5.011857087763785e-01, 4.871643086178589e-01, 4.232307718390590e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.131516293641283e-20, 2.742692683209424e-18, -1.234974037096770e-18, -2.446049016277259e-13, 6.352747104407253e-22, -2.775557561562891e-17, 6.331571280725895e-20, 6.183340514956392e-20, 1.288457328991021e-04
3173, 5.103011681556978e-02, 1.574144211266716e-03, 2.096787022846041e+00, 1.446382972786140e+00, -8.377194739290121e-02, 9.999999999999998e-01, 6.158327659760286e-03, 4.600824703413249e+01, 5.002624390458513e-01, 4.917222378013379e-01, 4.193574045692083e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.794707603699266e-19, -1.079967007749233e-19, 5.200782296141404e-19, 3.387121708573916e-13, 5.505714157152952e-21, 2.081668171172169e-17, -2.085818632613715e-20, 2.816384549620549e-19, 1.338526906967692e-04
3174, 5.009950913791720e-02, 1.491761752498498e-02, 2.631311504856177e+00, 3.763004433230889e-01, -6.517600042216802e-01, 1.000000000000000e+00, 4.063153582194925e-03, 6.876108544977369e+02, 5.814006492175057e-01, 1.146703440389719e-01, 5.262623009712355e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -4.150461441546072e-20, 3.405072447962287e-19, -1.099904516729335e-14, -2.448454613156962e-22, 3.317658647805644e-17, 3.388131789017201e-20, 4.743384504624082e-20, 5.909088775456929e-06
3175, 5.009950913791721e-02, 1.482608144931001e-02, 2.632288189236005e+00, 3.744702452428093e-01, -6.375700860042387e-01, 1.000000000000000e+00, 4.119545469386554e-03, 6.971444206554308e+02, 5.806273556957507e-01, 1.186930413991759e-01, 5.264576378472009e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -2.752857078576476e-20, -6.225692162319107e-19, -1.979828296115984e-14, 9.264422860593910e-22, 1.808449223705821e-16, 3.184843881676169e-19, 2.710505431213761e-20, 5.909170822185597e-06
3176, 5.009950913791721e-02, 1.472437470244043e-02, 2.633400221521503e+00, 3.722243622815051e-01, -6.215010471800344e-01, 1.000000000000000e+00, 4.185074268274491e-03, 7.075365374486809e+02, 5.797386867048454e-01, 1.232584013199287e-01, 5.266800443043007e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.168404344971009e-19, -1.651714247145886e-20, 3.659182332138577e-19, -4.624016477526892e-14, -5.227781471335135e-22, 1.474514954580286e-17, -5.116079001415974e-19, 4.065758146820642e-20, 5.914993850869565e-06
3177, 5.009950913791719e-02, 1.461136720253269e-02, 2.634480293679156e+00, 3.694874575389893e-01, -6.033258235867556e-01, 1.000000000000000e+00, 4.261163173753546e-03, 7.187712036781601e+02, 5.787132808083939e-01, 1.284477734024619e-01, 5.268960587358312e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -7.707999820014133e-20, -2.075230720773036e-19, 7.288002819069312e-14, -8.602678370551488e-22, -2.211772431870429e-17, 4.540096597283050e-19, -2.846030702774449e-19, 5.928399958078372e-06
3178, 5.009950913791720e-02, 1.448580330983178e-02, 2.635533697470948e+00, 3.661782050377042e-01, -5.827595977842397e-01, 1.000000000000000e+00, 4.349314098355948e-03, 7.307975319734578e+02, 5.775257156326012e-01, 1.343557742511624e-01, 5.271067394941896e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -2.329340604949326e-20, 7.242131699024268e-19, -8.526512829120855e-14, -8.470329472543003e-22, -4.640385298237959e-17, -6.454391058077769e-19, 2.439454888092385e-19, 5.951462488674515e-06
3179, 5.009950913791722e-02, 1.434628787714256e-02, 2.636478393006090e+00, 3.622329655568983e-01, -5.595112910962031e-01, 1.000000000000000e+00, 4.450345758107317e-03, 7.434716763013890e+02, 5.761446364775223e-01, 1.410920031918636e-01, 5.272956786012180e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -4.319868030996932e-20, -1.248526564252839e-18, 4.448336473993291e-27, 3.705769144237564e-22, -2.905661822261152e-17, 3.015437292225309e-19, -1.287490079826537e-19, 5.985898185451832e-06
3180, 5.009950913791719e-02, 1.419127073681091e-02, 2.637203176263206e+00, 3.576528247389019e-01, -5.333011138290588e-01, 1.000000000000000e+00, 4.563137908775276e-03, 7.565074137579066e+02, 5.745315396466976e-01, 1.487828716571777e-01, 5.274406352526412e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, -2.117582368135751e-21, -3.430483436379916e-19, -2.842170943040243e-14, 5.558653716356346e-22, 1.227316859253591e-16, -5.929230630780102e-20, 1.423015351387225e-19, 6.031848235443131e-06
3181, 5.009950913791721e-02, 1.401902946590119e-02, 2.637528351406665e+00, 3.526017736351754e-01, -5.039205601680514e-01, 1.000000000000000e+00, 4.682010593312678e-03, 7.694124197853256e+02, 5.726393945175865e-01, 1.575730525394352e-01, 5.275056702813330e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -0.000000000000000e+00, 1.270549420881451e-21, 6.716971271726602e-19, 2.842170943039521e-14, -9.661469554619363e-22, -1.665334536937735e-16, 1.406074692442139e-19, -1.016439536705160e-19, 6.085176782848150e-06
