"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Temperature"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Sharp_Edge_Dist"
5260	4.300256073470000e-01	-1.652362048630000e-01	5.038168306034231e-04	9.362548367037231e-02	8.292757971791774e-04	1.065017963753556e+02	3.912071615309669e+01	-2.385076214132406e-01	5.636472048151070e-01	2.697352573204532e+02	1.705602171611738e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.934423406512914e-01	
5261	4.623830914500000e-01	-1.643224954610000e-01	5.044174900442044e-04	9.338106572004379e-02	1.582429919603863e-03	1.066114327628120e+02	3.918611748389041e+01	-2.293533111239447e-01	5.614304581373666e-01	2.698644587813062e+02	1.706247700166336e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.621688561930387e-01	
5262	4.785991013050000e-01	-1.636296063660000e-01	5.047500393426857e-04	9.320574014830497e-02	1.940835276858673e-03	1.066703424834979e+02	3.922442182321976e+01	-2.239918023688192e-01	5.599591180653846e-01	2.699502794861368e+02	1.706676405313906e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.464737370079606e-01	
5263	5.029128789900000e-01	-1.622858047490000e-01	5.052413303656083e-04	9.297341329980237e-02	2.426056800738851e-03	1.067572994953418e+02	3.927883676599171e+01	-2.163752712606073e-01	5.579738158770717e-01	2.700619131658403e+02	1.707233959551672e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.229075332188674e-01	
5264	5.271763205530000e-01	-1.606509983540000e-01	5.057823897674650e-04	9.272616796179084e-02	2.881377389269261e-03	1.068534308925453e+02	3.933815202564418e+01	-2.080728363535629e-01	5.558518311498217e-01	2.701804013434016e+02	1.707825629915692e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.993705789470745e-01	
5265	-4.687312990000000e-03	-7.263942062900000e-02	5.370215111997644e-04	7.396852911091964e-02	-1.762822417512576e-02	1.123902737525602e+02	4.280271435173719e+01	2.768665091422812e-01	4.238841661181637e-01	2.768746666503714e+02	1.741056849799441e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.007309824389886e+00	
5266	1.630134997000000e-03	-7.718572020500000e-02	5.341962464595031e-04	7.565574853899883e-02	-1.822178899018616e-02	1.118880540003440e+02	4.248795524582105e+01	2.328092631050988e-01	4.365553757280720e-01	2.762921786921827e+02	1.738180515796554e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.001349101337627e+00	
5267	9.429175257680000e-01	7.201488316100001e-02	5.073901889257839e-04	7.057178669594254e-02	-4.929427555979644e-03	1.060989751740829e+02	4.046687698107980e+01	-5.008371980300715e-02	4.172564922751272e-01	2.770519530647768e+02	1.741931722497864e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.189424498378243e-02	
5268	9.351041913030000e-01	7.562285661699999e-02	5.081724547061754e-04	7.255931721398237e-02	-4.990305277726372e-03	1.063345173949459e+02	4.045193195183195e+01	-5.217559520304951e-02	4.287248686746427e-01	2.765233054438550e+02	1.739322167072526e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.965080245212757e-02	
5269	9.268386960030000e-01	7.922756671900000e-02	5.086411570230954e-04	7.440686895313819e-02	-5.043930118166044e-03	1.064966878981422e+02	4.041174108927407e+01	-5.780116309569396e-02	4.396277000389629e-01	2.759940094228360e+02	1.736707038441475e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.078405477116796e-01	
5270	9.181346297260000e-01	8.281985670300000e-02	5.092981087873717e-04	7.611371981119776e-02	-5.089948631267905e-03	1.067038223409693e+02	4.039634239429674e+01	-5.995653868456865e-02	4.494804333695839e-01	2.755329698393722e+02	1.734427210468287e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.164519966097815e-01	
5271	9.090055823330000e-01	8.639339357600000e-02	5.096345023314463e-04	7.766512010160259e-02	-5.125564407173880e-03	1.068333772407298e+02	4.035590499607363e+01	-6.561661449852713e-02	4.586936843062477e-01	2.750754683339743e+02	1.732163090437869e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.254743101201759e-01	
5272	8.342298120300000e-02	1.194557026030000e-01	4.994813812111695e-04	9.308016024510120e-02	1.782380058595474e-02	1.056755685829984e+02	3.867385550165607e+01	-3.010552945220212e-01	5.762945983907483e-01	2.689687089921202e+02	1.701769275719304e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.243284569194938e-01	
5273	7.349842786800000e-02	1.154837012290000e-01	5.007212687737890e-04	9.239841143533491e-02	1.884807327396580e-02	1.059001188861001e+02	3.880808487320961e+01	-2.822670328425448e-01	5.717340737517315e-01	2.692339138751081e+02	1.703095933887094e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.336710600702030e-01	
5274	6.401429325300000e-02	1.114104986190000e-01	5.021629329373070e-04	9.161410691622068e-02	1.986820606078440e-02	1.061619027344182e+02	3.896474561204806e+01	-2.603390231816869e-01	5.663958262718007e-01	2.695446928117038e+02	1.704649789644014e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.425929887481740e-01	
5275	-4.687333945000000e-03	7.263942807900001e-02	5.252492114118449e-04	7.901818873628642e-02	2.542907917205735e-02	1.102975446927109e+02	4.149530628685433e+01	9.386688275216742e-02	4.752034050917342e-01	2.744335210293179e+02	1.728983161284694e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.007309845827567e+00	
5276	2.739889025690000e-01	1.596651971340000e-01	4.951298176342673e-04	9.668012399943587e-02	5.272222927316255e-03	1.049279528253645e+02	3.818435901713524e+01	-3.695707612631665e-01	5.951352634801588e-01	2.678983358084994e+02	1.696408595755699e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.433606720622259e-01	
5277	3.979037106040000e-01	1.655008941890000e-01	4.983567004426214e-04	9.583635194896260e-02	8.930967896655616e-04	1.055280836838122e+02	3.852495656840732e+01	-3.218968740458935e-01	5.845799060288354e-01	2.685378133537183e+02	1.699612456337503e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.244281285158367e-01	
5278	3.819470107560000e-01	1.653836965560000e-01	4.978594078229159e-04	9.603172959656592e-02	1.364379784522837e-03	1.054383317274082e+02	3.846988714687294e+01	-3.296050134072755e-01	5.865171907720168e-01	2.684218011901652e+02	1.699031487456511e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.397978310372512e-01	
5279	3.660807907580000e-01	1.650938987730000e-01	4.973612371828045e-04	9.613960230382854e-02	1.844156474898331e-03	1.053432789749971e+02	3.841919954064996e+01	-3.366998243164037e-01	5.879062335726702e-01	2.683366352207717e+02	1.698604915924039e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.550645458716815e-01	
5280	3.503378927710000e-01	1.646289974450000e-01	4.969783835889192e-04	9.628615962880628e-02	2.351947699772962e-03	1.052756196206131e+02	3.837706487676227e+01	-3.425974686377364e-01	5.894198319264006e-01	2.682488379624144e+02	1.698165098473729e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.701966579810514e-01	
5281	4.461818933490000e-01	1.648595929150000e-01	4.998593934383113e-04	9.528358866193620e-02	-3.746705375456757e-04	1.058003688369405e+02	3.868748492385370e+01	-2.991475663711297e-01	5.790929366407237e-01	2.688600230147179e+02	1.701225408507418e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.778349077639718e-01	
5282	4.300256073470000e-01	1.652362048630000e-01	4.993314650073786e-04	9.551285966089011e-02	3.272072474052219e-05	1.057059893596557e+02	3.862842715964263e+01	-3.074139593025750e-01	5.812324813651458e-01	2.687334228703390e+02	1.700591768104264e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.934423406512914e-01	
5283	4.139330983160000e-01	1.654507070780000e-01	4.987922826486252e-04	9.564951765151361e-02	4.465823379355693e-04	1.056044833254628e+02	3.857332050852485e+01	-3.151273097377100e-01	5.828007800049422e-01	2.686401322796405e+02	1.700124754017454e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.089731929420978e-01	
5284	2.594865858550000e-01	1.582178026440000e-01	4.948772846749044e-04	9.666109712357807e-02	5.913891311260380e-03	1.048769188037330e+02	3.816059888858211e+01	-3.728964977068925e-01	5.955835032495093e-01	2.678682585673775e+02	1.696257816754006e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.572271717273358e-01	
5285	2.449250072240000e-01	1.567192971710000e-01	4.947117236539279e-04	9.665538065403034e-02	6.607335360682756e-03	1.048462350810767e+02	3.814399350164889e+01	-3.752207755559167e-01	5.960534601141554e-01	2.678413032957412e+02	1.696122681620247e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.711674155599734e-01	
5286	2.305188030000000e-01	1.548517048360000e-01	4.945487513647765e-04	9.659085956314821e-02	7.309775070463612e-03	1.048105093191310e+02	3.812954164961285e+01	-3.772436202929784e-01	5.961790979249525e-01	2.678280548700026e+02	1.696056260815285e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.849078691331667e-01	
5287	2.165170013900000e-01	1.527796983720000e-01	4.944796080171697e-04	9.653579580388455e-02	8.054785026037414e-03	1.047974247496729e+02	3.812344859579178e+01	-3.780964730501102e-01	5.962942360223700e-01	2.678227008318739e+02	1.696029417979400e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.982400925445655e-01	
5288	2.028108984230000e-01	1.505302041770000e-01	4.944364051749316e-04	9.642027996862007e-02	8.801846534681086e-03	1.047827658393754e+02	3.812117564717938e+01	-3.784146206568478e-01	5.960298861379834e-01	2.678301334462994e+02	1.696066681831677e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.112766519768172e-01	
5289	6.149985194210000e-01	1.522296965120000e-01	5.055095446387463e-04	9.265145633958960e-02	-3.401733873337593e-03	1.067887507814160e+02	3.931462915341361e+01	-2.113653637177750e-01	5.558261589378867e-01	2.701645834068869e+02	1.707746650161474e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.140048557060143e-01	
5290	8.339871168140000e-01	1.105211004610000e-01	5.108507143027379e-04	8.545342973815898e-02	-5.152693710936202e-03	1.074493221874142e+02	4.011046053441088e+01	-9.997179861453612e-02	5.054494674433627e-01	2.727515552556068e+02	1.720634702539929e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.994371856771925e-01	
5291	8.155490159990000e-01	1.153910979630000e-01	5.106663230053264e-04	8.656011254016052e-02	-5.089799357212471e-03	1.074685300903586e+02	4.004280464703095e+01	-1.094416821544757e-01	5.124747106585062e-01	2.723898134672000e+02	1.718836016857637e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.175713009292444e-01	
5292	7.899152040480000e-01	1.216688007120000e-01	5.103048020599867e-04	8.781084095433472e-02	-4.966222262959525e-03	1.074664108706672e+02	3.995488323476509e+01	-1.217481578666202e-01	5.205684106522613e-01	2.719842795172585e+02	1.716818242673317e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.427733893096397e-01	
5293	7.699410915370000e-01	1.262034028770000e-01	5.099076265597730e-04	8.861487360927171e-02	-4.859623181688529e-03	1.074314464680471e+02	3.988330855005771e+01	-1.317665606226223e-01	5.259607442658828e-01	2.717085237872519e+02	1.715445381933332e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.624012200065415e-01	
5294	8.684033751490000e-01	1.004206985240000e-01	5.106885434045110e-04	8.269884291456785e-02	-5.190672127396300e-03	1.072725046497527e+02	4.022006677991281e+01	-8.463006827369221e-02	4.886408256055210e-01	2.735837287543857e+02	1.724768239098118e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.655354595372935e-01	
5295	8.572890162470000e-01	1.038350015880000e-01	5.108884290135088e-04	8.371037291525375e-02	-5.195095897797311e-03	1.073678261276349e+02	4.019333327910346e+01	-8.837199154280491e-02	4.946635922437037e-01	2.732949141788691e+02	1.723334325754907e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.764883351344473e-01	
5296	8.458173871040000e-01	1.072022020820000e-01	5.109565416703542e-04	8.463846219807548e-02	-5.167160294305341e-03	1.074299862388358e+02	4.015752076152308e+01	-9.338471673039694e-02	5.003064916430747e-01	2.730150077572205e+02	1.721943956323359e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.877886850975525e-01	
5297	9.694316983220000e-01	5.778064951300000e-02	5.042722507664309e-04	6.096932622250423e-02	-4.652793593654547e-03	1.051530736398638e+02	4.057833714030903e+01	-3.448249471942206e-02	3.612673127229962e-01	2.795327956440781e+02	1.754146388905627e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.536837557734904e-02	
5298	9.635332822800000e-01	6.127177178900000e-02	5.051779753644529e-04	6.362125357694774e-02	-4.735086539928386e-03	1.054211373881433e+02	4.055710800439050e+01	-3.745396479523520e-02	3.766882083409151e-01	2.788856468958443e+02	1.750965077317831e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.130253515432293e-02	
5299	8.895093798640000e-01	9.346862882400001e-02	5.103073319027342e-04	8.040114808080136e-02	-5.170696906023198e-03	1.070892721321598e+02	4.029172003929846e+01	-7.460066731662959e-02	4.748655665320769e-01	2.742758639365319e+02	1.728201657892624e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.447223607887756e-01	
5300	8.791515827180000e-01	9.696284681600000e-02	5.106383313409892e-04	8.160422542408514e-02	-5.188860332475923e-03	1.072143639045175e+02	4.026699429765639e+01	-7.806156189442394e-02	4.819405874650919e-01	2.739298711147062e+02	1.726485832274153e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.549391287642585e-01	
5301	6.461046934130000e-01	1.481516063210000e-01	5.064786267994570e-04	9.202924772141581e-02	-3.784398368929227e-03	1.069473664594119e+02	3.942887269780644e+01	-1.953745445520355e-01	5.508596944365274e-01	2.704312213764808e+02	1.709077696193120e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.836545144785856e-01	
5302	7.208818793300000e-01	1.360594928260000e-01	5.086991346737420e-04	9.021394990875327e-02	-4.521355110748552e-03	1.072852599166582e+02	3.970631419308349e+01	-1.565406935574235e-01	5.371482265354308e-01	2.711453545067816e+02	1.712639578779241e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.105142683910371e-01	
5303	6.989861726760001e-01	1.399676948790000e-01	5.080929222655309e-04	9.080083157074692e-02	-4.332200622501810e-03	1.071975259447979e+02	3.962623569279799e+01	-1.677493865644079e-01	5.414477656066764e-01	2.709213713918586e+02	1.711522894170099e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.319642749603994e-01	
5304	1.893869936470000e-01	1.481063067910000e-01	4.945009884346493e-04	9.629022605179201e-02	9.603301452152511e-03	1.047931799390446e+02	3.813000713656135e+01	-3.771784654725724e-01	5.955940890965952e-01	2.678571938546199e+02	1.696202346690686e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.240321135610666e-01	
5305	1.762569993730000e-01	1.455081999300000e-01	4.946017111030125e-04	9.610778475502188e-02	1.040227137873036e-02	1.048040518693446e+02	3.814285762153906e+01	-3.753797661888383e-01	5.948249891150248e-01	2.678929005611562e+02	1.696381349125074e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.364957664739509e-01	
5306	3.802404925200000e-02	9.921722859100000e-02	5.077968904079733e-04	8.857078216935557e-02	2.270672909084306e-02	1.071767210111732e+02	3.957788407343863e+01	-1.745172263198661e-01	5.451018556162145e-01	2.707485423949547e+02	1.710660944899439e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.670789979452543e-01	
5307	2.992031909500000e-02	9.476806223400000e-02	5.101923753260201e-04	8.727353053812051e-02	2.357477610485513e-02	1.076087545931554e+02	3.983983216432360e+01	-1.378520075154760e-01	5.359028902151644e-01	2.712608563524724e+02	1.713215251997920e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.746976828352132e-01	
5308	2.242410928000000e-02	9.034273773400001e-02	5.127163818442164e-04	8.586070479717384e-02	2.433026072710752e-02	1.080610945219142e+02	4.011783833298131e+01	-9.893911844509615e-02	5.258899298500058e-01	2.718090560184442e+02	1.715945961692218e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.817415303318260e-01	
5309	1.387863010170000e-01	1.366942971940000e-01	4.955126734800951e-04	9.536617089811723e-02	1.299132941334539e-02	1.049583212528004e+02	3.824438026125559e+01	-3.611695087816179e-01	5.908971522999369e-01	2.681121240211702e+02	1.697480099938107e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.719944760153833e-01	
5310	1.269965022800000e-01	1.334363967180000e-01	4.960201819559614e-04	9.503506005722080e-02	1.391385642688956e-02	1.050484912536780e+02	3.829968574116720e+01	-3.534283280187033e-01	5.889493741413674e-01	2.682251243861654e+02	1.698046294507908e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.831423322434711e-01	
5311	1.156129986050000e-01	1.300496011970000e-01	4.966723053274658e-04	9.465275924224895e-02	1.486113405878915e-02	1.051669082878183e+02	3.837016173729950e+01	-3.435637101475881e-01	5.865776234954535e-01	2.683658669949561e+02	1.698751336531105e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.938977944977482e-01	
5312	1.048573032020000e-01	1.267558038230000e-01	4.973958105112964e-04	9.422203972835584e-02	1.578661845893469e-02	1.052954603098360e+02	3.844826576110871e+01	-3.326313872098903e-01	5.838628036494672e-01	2.685209806871675e+02	1.699528168562550e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.040727191070478e-01	
5313	3.819468915460000e-01	-1.653836965560000e-01	5.030954150589473e-04	9.392563531089902e-02	-4.347892228992174e-04	1.063714034351291e+02	3.904138808399466e+01	-2.496112755804816e-01	5.664179028366417e-01	2.695742980605358e+02	1.704797768216897e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.397979461956556e-01	
5314	3.979037106040000e-01	-1.655008941890000e-01	5.033392132946606e-04	9.380877693476199e-02	9.239344266473104e-06	1.064154077353405e+02	3.906948074437071e+01	-2.456791089592036e-01	5.653667395024291e-01	2.696376077941705e+02	1.705114189293192e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.244281285158367e-01	
5315	-1.112224999800000e-02	6.791429221600000e-02	5.288759314234918e-04	7.704085771497597e-02	2.500149354533404e-02	1.109437349781615e+02	4.189662161754963e+01	1.500395174134393e-01	4.598685330118991e-01	2.751875575011781e+02	1.732717971162827e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013400491182148e+00	
5316	-1.739287935200000e-02	6.278140097899999e-02	5.325958529098048e-04	7.500892183432864e-02	2.422262325241344e-02	1.116068877342767e+02	4.230962621257800e+01	2.078483137775364e-01	4.437830952603893e-01	2.759592781713738e+02	1.736535356276833e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.019328099909464e+00	
5317	-2.366201020800000e-02	5.720863863800000e-02	5.363483798266929e-04	7.296936017217921e-02	2.299102711382758e-02	1.122758920359786e+02	4.272777732992382e+01	2.663774756392912e-01	4.271209441020827e-01	2.767368038839679e+02	1.740376341046620e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.025259352299650e+00	
5318	1.545684039600000e-02	-8.610261976700000e-02	5.285317355603497e-04	7.901758576317670e-02	-1.867300976955417e-02	1.108830860904867e+02	4.185860271963159e+01	1.447179622680769e-01	4.613513976227170e-01	2.751168876518444e+02	1.732368143074345e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.883010139900535e-01	
5319	2.242410928000000e-02	-9.034273773400001e-02	5.259900331398736e-04	8.051247890239507e-02	-1.856772297850432e-02	1.104308830939352e+02	4.157647910860568e+01	1.052287493740163e-01	4.722140940319551e-01	2.745830885814326e+02	1.729724368593096e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.817415303318260e-01	
5320	2.992031909500000e-02	-9.476806223400000e-02	5.234832828191233e-04	8.195590273810993e-02	-1.827389837551478e-02	1.099837601431793e+02	4.129973881705738e+01	6.649304678756529e-02	4.826443249760697e-01	2.740615313687125e+02	1.727138874207530e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.746976828352132e-01	
5321	6.401429325300000e-02	-1.114104986190000e-01	5.150098542897814e-04	8.672004155574539e-02	-1.610099553760400e-02	1.084707786233150e+02	4.036716239754310e+01	-6.404090120872011e-02	5.170028647026356e-01	2.722803342333065e+02	1.718291431914205e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.425929887481740e-01	
5322	5.497312173200000e-02	-1.072660014030000e-01	5.168759509362687e-04	8.568803452564913e-02	-1.677389489499352e-02	1.088061265252077e+02	4.057249606218534e+01	-3.530007810678422e-02	5.095804795981479e-01	2.726773050418043e+02	1.720265600736010e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.510950508261252e-01	
5323	2.449249029160000e-01	-1.567192971710000e-01	5.025336753573307e-04	9.366298707943675e-02	-5.255903114208437e-03	1.062475302202164e+02	3.899660813080703e+01	-2.558791845243024e-01	5.663575372635016e-01	2.695660885029701e+02	1.704756734414292e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.711675176913148e-01	
5324	2.594864964490000e-01	-1.582178026440000e-01	5.024154511349544e-04	9.382043920963130e-02	-4.657312173608777e-03	1.062333346865335e+02	3.898071683616951e+01	-2.581035099354992e-01	5.672982912991343e-01	2.695196452991094e+02	1.704524586443575e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.572272591599385e-01	
5325	2.739889025690000e-01	-1.596651971340000e-01	5.023399288567150e-04	9.390280399226680e-02	-4.062090614583194e-03	1.062207262462448e+02	3.897105578539150e+01	-2.594557799194461e-01	5.677414124386718e-01	2.694933568724481e+02	1.704393174489298e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.433606720622259e-01	
5326	2.888793051240000e-01	-1.610105037690000e-01	5.023393770976746e-04	9.400098398914246e-02	-3.496290184298156e-03	1.062259899352905e+02	3.896751505361078e+01	-2.599513808036864e-01	5.682227402273866e-01	2.694691679183173e+02	1.704272252161665e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.291207204605231e-01	
5327	-5.938946083200000e-02	-4.884000000000000e-09	5.498996176033903e-04	6.652521084300572e-02	5.074427458818450e-03	1.146661529870590e+02	4.424749171412406e+01	4.790938967768973e-01	3.614897496259331e-01	2.795173891663428e+02	1.754070693134831e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.059389460832000e+00	
5328	-3.984040021900000e-02	5.301121994900000e-02	5.402548873954148e-04	7.163196745876110e-02	1.835021640005157e-02	1.129697306734129e+02	4.316371096846011e+01	3.273956803802658e-01	4.092477503344075e-01	2.775387727610581e+02	1.744332713280043e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.041190783366858e+00	
5329	1.049878954887000e+00	-1.552687026600000e-02	4.977944959660086e-04	2.593104098094447e-02	3.607066312263703e-03	1.028739483999325e+02	4.087419270170697e+01	6.928797328949722e-03	1.551200150862694e-01	2.852349178997609e+02	1.782026918258257e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.223977259595008e-02	
5330	-3.332721814500000e-02	-6.047822162500000e-02	5.448140799151573e-04	6.982736570415803e-02	-1.101049578717505e-02	1.137732310483246e+02	4.367487139282485e+01	3.989434772745278e-01	3.873064029333354e-01	2.784754434928672e+02	1.748946743480911e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.035095529432046e+00	
5331	-5.844807997300000e-02	-1.224101986700000e-02	5.502902674368957e-04	6.636355113813613e-02	2.031916134980209e-03	1.147341957753226e+02	4.429152400586482e+01	4.852571545646501e-01	3.594287750397874e-01	2.795969208733280e+02	1.754461430405996e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.058518861695867e+00	
5332	9.816086292270000e-01	5.941097065800000e-02	5.055305366182384e-04	6.264118579691901e-02	-4.727084188008806e-03	1.054615402357090e+02	4.062337965172831e+01	-2.817783515459190e-02	3.704821587528674e-01	2.791465401943818e+02	1.752248022194988e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.219249113386355e-02	
5333	5.411050915720000e-01	-1.843876987700000e-01	5.067544528425688e-04	9.226813300536003e-02	2.867890709897286e-03	1.070220910424182e+02	3.944561657050401e+01	-1.930308826684336e-01	5.518222891391681e-01	2.703988047457689e+02	1.708915906678216e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.945536982359334e-01	
5334	3.337180912490000e-01	1.865331977610000e-01	4.977212421968751e-04	9.554943628170454e-02	3.019062541009796e-03	1.053723402376987e+02	3.847667590701091e+01	-3.286547817219506e-01	5.838333964720663e-01	2.685436955154522e+02	1.699641910047269e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.919004377768670e-01	
5335	-4.598550871000000e-02	4.443493858000000e-02	5.431045174939330e-04	7.010154637297600e-02	1.619814865527177e-02	1.134745289400636e+02	4.348350932406577e+01	3.721582768242860e-01	3.956895415172098e-01	2.781280323967425e+02	1.747236262005791e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.046928912676465e+00	
5336	-5.567543953700000e-02	-2.395934052800000e-02	5.501553880617035e-04	6.649901666047482e-02	-9.603156676138089e-04	1.147105502741867e+02	4.427629568724021e+01	4.831256267779496e-01	3.601373467140491e-01	2.795693138969403e+02	1.754325804025298e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.055947292074834e+00	
5337	1.005704045296000e+00	-4.883553087700000e-02	5.069514841761595e-04	6.322356885499945e-02	5.991421586547327e-03	1.057854964749789e+02	4.072307323883697e+01	-1.422359264652714e-02	3.735535855325615e-01	2.790472447291878e+02	1.751759803242104e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.916752188973164e-02	
5338	1.040179014206000e+00	3.106530010700000e-02	4.992045245577955e-04	3.517421582075188e-02	-3.834287660698986e-03	1.033858481719373e+02	4.085277040916619e+01	3.930290866673614e-03	2.093994372501566e-01	2.842801870886727e+02	1.777377461538876e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.078785340318998e-02	
5339	-1.370145008000000e-02	-7.817108929200001e-02	5.378302455995592e-04	7.402819435935799e-02	-1.512350378564989e-02	1.125376986091284e+02	4.289214419649085e+01	2.893841221336854e-01	4.204365652902329e-01	2.770359488697141e+02	1.741852755938471e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.016711045034622e+00	
5340	-5.844809114900000e-02	1.224101986700000e-02	5.489595597378299e-04	6.699705909510505e-02	8.088536215746745e-03	1.145019558662994e+02	4.414163268249665e+01	4.642766688905365e-01	3.663865899758226e-01	2.793261737113929e+02	1.753131039724604e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.058518872871120e+00	
