"PointID","x","y","Adjoint_Temperature","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2111, 1.239142198112407e-02, 1.504137640192381e-03, 4.558958435003988e-18, 6.428616673450908e-17, -6.114752812172718e-18, 0.000000000000000e+00
2112, 1.234163864984203e-02, 1.504137640192380e-03, 4.539771940739431e-18, 5.924587462583740e-17, -5.660434533399570e-18, 0.000000000000000e+00
2113, 1.229185531855996e-02, 1.504137640192375e-03, 4.526862391935818e-18, 5.401653124181621e-17, -5.192768285308281e-18, 0.000000000000000e+00
2114, 1.224207198727788e-02, 1.504137640192378e-03, 4.519426313572196e-18, 4.876141335773902e-17, -4.723844589218880e-18, 0.000000000000000e+00
2115, 1.219228865599584e-02, 1.504137640192383e-03, 4.516735117410159e-18, 4.360752972520055e-17, -4.263226039231939e-18, 0.000000000000000e+00
2116, 1.124640536163672e-02, 1.504137640192378e-03, 4.814242982871049e-18, -1.050568306481362e-18, 5.530781661977845e-20, 0.000000000000000e+00
2117, 1.119662203035466e-02, 1.504137640192380e-03, 4.833626533475729e-18, -1.448732176693046e-18, 1.086634780997469e-19, 0.000000000000000e+00
2118, 1.069878871753407e-02, 1.504137640192380e-03, 5.010389045483370e-18, -2.727888220136147e-18, 3.585039974154679e-19, 0.000000000000000e+00
2119, 1.025073873599555e-02, 1.504137640192377e-03, 5.136787765555696e-18, -2.338527144292818e-18, 4.073032823753867e-19, 0.000000000000000e+00
2120, 1.020095540471348e-02, 1.504137640192379e-03, 5.148769798898601e-18, -2.271891128007211e-18, 4.095745575848615e-19, 0.000000000000000e+00
2121, 1.015117207343143e-02, 1.504137640192382e-03, 5.160332655650584e-18, -2.203012832551184e-18, 4.114714037515452e-19, 0.000000000000000e+00
2122, 1.000182207953908e-02, 1.504137640193356e-03, 5.192493443436991e-18, -1.986013076467757e-18, 4.150135536693968e-19, 0.000000000000000e+00
2123, 9.852471786246313e-03, 1.504137661724006e-03, 5.220824607749027e-18, -1.757635154318012e-18, 4.146591551669292e-19, 0.000000000000000e+00
2124, 9.802686057276772e-03, 1.504137917407030e-03, 5.229351410375772e-18, -1.679455213273421e-18, 4.133166124976044e-19, 0.000000000000000e+00
2125, 9.752888065227535e-03, 1.504140169113090e-03, 5.237231154355780e-18, -1.600195296477412e-18, 4.111009876965732e-19, 0.000000000000000e+00
2126, 9.703040775078921e-03, 1.504154330437734e-03, 5.244126731458746e-18, -1.519651377042271e-18, 4.074279281553994e-19, 0.000000000000000e+00
2127, 9.653058287401994e-03, 1.504219578505295e-03, 5.249845919982766e-18, -1.433447383516248e-18, 3.960421801204741e-19, 0.000000000000000e+00
2128, 9.602869223637405e-03, 1.504444338510132e-03, 5.269325467682365e-18, -1.340171856420149e-18, 4.008743757299362e-19, 0.000000000000000e+00
2129, 9.555197451022590e-03, 1.505873747464513e-03, 5.264109794652290e-18, -1.257521140204114e-18, 3.797146020993771e-19, 0.000000000000000e+00
2130, 9.511686263245119e-03, 1.509182024573604e-03, 5.406923401413018e-18, -1.208483710398725e-18, 3.845500406393297e-19, 0.000000000000000e+00
2131, 9.470722246359279e-03, 1.511078546768493e-03, 5.591062146696601e-18, -1.136357884266239e-18, 4.286242001662579e-19, 0.000000000000000e+00
2132, 9.436608484870612e-03, 1.515388866608660e-03, 5.069630319937748e-18, -9.461604119023206e-19, 3.239939641319130e-19, 0.000000000000000e+00
2133, 9.405969069818432e-03, 1.508829523651244e-03, 4.895565137471107e-18, -9.379355873479243e-19, 2.568110212181236e-19, 0.000000000000000e+00
2134, 9.376250528565791e-03, 1.502509920279386e-03, 5.358922174530191e-18, -8.968114975647845e-19, 3.280585914251679e-19, 0.000000000000000e+00
2135, 9.348364139917570e-03, 1.490421379989377e-03, 5.234379936714335e-18, -9.027999494507674e-19, 2.141878955925664e-19, 0.000000000000000e+00
2136, 9.318149626424873e-03, 1.470897330661916e-03, 5.200296956013464e-18, -8.352085560973237e-19, 3.514099079369672e-19, 0.000000000000000e+00
2137, 9.292328424309073e-03, 1.451910966407632e-03, 5.162675190551159e-18, -7.592843823426644e-19, 1.477692170511969e-19, 0.000000000000000e+00
2138, 9.263922255776295e-03, 1.427865191188604e-03, 5.189836212689869e-18, -8.604036581532695e-19, 3.466872119806423e-19, 0.000000000000000e+00
2139, 9.243150550619288e-03, 1.404013183794658e-03, 5.287340522544273e-18, -6.910692085729177e-19, 9.085869163301723e-20, 0.000000000000000e+00
2140, 9.226704117803276e-03, 1.377118556589362e-03, 4.809615765564509e-18, -6.934618017874392e-19, 6.718682962711646e-20, 0.000000000000000e+00
2141, 9.206944809301700e-03, 1.352289355326582e-03, 5.211024176807171e-18, -8.768878665552096e-19, 3.217537899602979e-19, 0.000000000000000e+00
2142, 9.194031986769364e-03, 1.322735943207111e-03, 5.165974690744159e-18, -6.779986449850997e-19, -4.489016821820292e-21, 0.000000000000000e+00
2143, 9.185697832162968e-03, 1.292436888900300e-03, 4.823249540531905e-18, -6.682748911456789e-19, 3.734675689931015e-20, 0.000000000000000e+00
2144, 9.176513765079962e-03, 1.262308043206799e-03, 5.200340792794555e-18, -8.203321591540028e-19, 1.883671943709818e-19, 0.000000000000000e+00
2145, 9.171846343243379e-03, 1.230818728750504e-03, 5.225665813544552e-18, -7.663668953149981e-19, -8.300371755538360e-20, 0.000000000000000e+00
2146, 9.174793257966414e-03, 1.199704457597636e-03, 4.913661928233814e-18, -6.730646027956450e-19, 8.060429992112184e-21, 0.000000000000000e+00
2147, 9.173157325675274e-03, 1.168666257948885e-03, 5.369758900488094e-18, -7.398996226440669e-19, 6.221918791813799e-20, 0.000000000000000e+00
2148, 9.179165705260896e-03, 1.137840550152083e-03, 5.251112195622670e-18, -8.382984533371728e-19, -1.867629549729820e-19, 0.000000000000000e+00
2149, 9.190897298470658e-03, 1.103139794213964e-03, 5.301024051942354e-18, -7.822681277677350e-19, 1.565721229103155e-20, 0.000000000000000e+00
2150, 9.202276611832082e-03, 1.074763182482353e-03, 5.320408252695287e-18, -7.888027088214666e-19, -1.967977332168020e-19, 0.000000000000000e+00
2151, 9.221579929921609e-03, 1.043125800280427e-03, 5.156644187778782e-18, -7.906739665867663e-19, -6.295156186133989e-20, 0.000000000000000e+00
2152, 9.243595328952919e-03, 1.017738630982964e-03, 5.854991272380755e-18, -9.993197379752479e-19, -1.450868666527447e-19, 0.000000000000000e+00
2153, 9.258367624731464e-03, 9.877406500651677e-04, 5.201498512282796e-18, -8.071206075540026e-19, -3.181738833185157e-19, 0.000000000000000e+00
2154, 9.280073140045241e-03, 9.649892583527260e-04, 4.838417789422414e-18, -7.442079763428985e-19, -1.472808919240301e-19, 0.000000000000000e+00
2155, 9.299676217909929e-03, 9.407534019781654e-04, 5.302055990781504e-18, -7.338938526466958e-19, -1.816062957426201e-19, 0.000000000000000e+00
2156, 9.324358851484211e-03, 9.229730423985764e-04, 5.152319910155971e-18, -8.395680727157722e-19, -3.528509049703467e-19, 0.000000000000000e+00
2157, 9.356161454160702e-03, 9.064465630097038e-04, 5.173659823109626e-18, -8.893030389225404e-19, -2.479044337918400e-19, 0.000000000000000e+00
2158, 9.385284302328021e-03, 8.959330888327060e-04, 5.294668463093529e-18, -9.292300787858696e-19, -3.331716815535882e-19, 0.000000000000000e+00
2159, 9.414586595405845e-03, 8.893775121563205e-04, 4.818534626250068e-18, -9.124570384361912e-19, -2.261842635469130e-19, 0.000000000000000e+00
2160, 9.447010319272064e-03, 8.861205967799117e-04, 5.140138052266213e-18, -9.383602304482191e-19, -3.274095940152874e-19, 0.000000000000000e+00
2161, 9.482291125327363e-03, 8.934763605158663e-04, 5.569998685195043e-18, -1.192446621225447e-18, -4.112111370373625e-19, 0.000000000000000e+00
2162, 9.523132433131578e-03, 8.943427117668800e-04, 5.403037095124595e-18, -1.252136955124014e-18, -4.660559509021139e-19, 0.000000000000000e+00
2163, 9.567600764699749e-03, 8.952017467243436e-04, 5.296492321657611e-18, -1.308129711024256e-18, -4.159911215076710e-19, 0.000000000000000e+00
2164, 9.767691360886139e-03, 8.958608834879430e-04, 5.235004046367483e-18, -1.624877978354536e-18, -4.121441716796551e-19, 0.000000000000000e+00
2165, 9.966835548321045e-03, 8.958623591978274e-04, 5.199492860453340e-18, -1.933926744024767e-18, -4.155909992961104e-19, 0.000000000000000e+00
2166, 1.016596887168602e-02, 8.958623592161860e-04, 5.156945733651165e-18, -2.224353243059648e-18, -4.111598211565145e-19, 0.000000000000000e+00
2167, 1.036510219444850e-02, 8.958623592161825e-04, 5.107681834059051e-18, -2.481850544529647e-18, -4.007157938449763e-19, 0.000000000000000e+00
2168, 1.041488552513912e-02, 8.958623592161823e-04, 5.094326983185367e-18, -2.537807827600598e-18, -3.969029589706601e-19, 0.000000000000000e+00
2169, 1.081315217066410e-02, 8.958623592161846e-04, 4.972911144583000e-18, -2.703676015351789e-18, -3.310615325915133e-19, 0.000000000000000e+00
2170, 1.096250216273596e-02, 8.958623592161835e-04, 4.921005158010767e-18, -2.495227053459357e-18, -2.747837671423582e-19, 0.000000000000000e+00
2171, 1.101228549342659e-02, 8.958623592161816e-04, 4.902993915968677e-18, -2.363518378559922e-18, -2.491500944834945e-19, 0.000000000000000e+00
2172, 1.106206882411720e-02, 8.958623592161834e-04, 4.884650274244994e-18, -2.190780312002187e-18, -2.191007974891282e-19, 0.000000000000000e+00
2173, 1.111185215480783e-02, 8.958623592161851e-04, 4.865991531969797e-18, -1.969580256471913e-18, -1.839210753859902e-19, 0.000000000000000e+00
2174, 1.116163548549845e-02, 8.958623592161842e-04, 4.847038361655690e-18, -1.691325496666864e-18, -1.427990974980505e-19, 0.000000000000000e+00
2175, 1.131098547757031e-02, 8.958623592161861e-04, 4.788684035997058e-18, -4.082363039903494e-19, 2.596244106246103e-20, 0.000000000000000e+00
2176, 1.155990213102342e-02, 8.958623592161824e-04, 4.689041071920869e-18, 4.097359737936923e-18, 5.350248466424779e-19, 0.000000000000000e+00
2177, 1.180881878447653e-02, 8.958623592161824e-04, 4.595205558734178e-18, 1.375383338140811e-17, 1.508449786203621e-18, 0.000000000000000e+00
2178, 1.185860211516715e-02, 8.958623592161842e-04, 4.578688453659605e-18, 1.656641960329572e-17, 1.778935259240489e-18, 0.000000000000000e+00
2179, 1.190838544585777e-02, 8.958623592161841e-04, 4.563432555212847e-18, 1.972422979497018e-17, 2.078257153919036e-18, 0.000000000000000e+00
2180, 1.195816877654840e-02, 8.958623592161837e-04, 4.549729165376231e-18, 2.324211697187881e-17, 2.407277464643004e-18, 0.000000000000000e+00
2181, 1.220708543000150e-02, 8.958623592161826e-04, 4.518143553113876e-18, 4.610792769473539e-17, 4.475828327332308e-18, 0.000000000000000e+00
2182, 1.235643542207336e-02, 8.958623592161842e-04, 4.548370358007269e-18, 6.243380775739083e-17, 5.919806547696277e-18, 0.000000000000000e+00
2183, 1.250578541414523e-02, 8.958623592161809e-04, 4.641210819329847e-18, 7.647292950074402e-17, 7.188879742088365e-18, 0.000000000000000e+00
2184, 1.265513540621711e-02, 8.958623592161844e-04, 4.826632229608732e-18, 8.056948529217413e-17, 7.711363487358161e-18, 0.000000000000000e+00
2185, 1.290405205967021e-02, 8.958623592161861e-04, 5.448580516290734e-18, 2.552113961109212e-17, 3.928771018399087e-18, 0.000000000000000e+00
2186, 1.315296871312332e-02, 8.958623592161843e-04, 6.621829470411685e-18, -2.287100644989054e-16, -1.461261940278181e-17, 0.000000000000000e+00
2187, 1.320275204381394e-02, 8.958623592161835e-04, 6.919907649392162e-18, -3.234492861136549e-16, -2.127090693280945e-17, 0.000000000000000e+00
2188, 1.325253537450456e-02, 8.958623592161842e-04, 7.224065525233151e-18, -4.349534440460789e-16, -2.881110125992506e-17, 0.000000000000000e+00
2189, 1.340188536657641e-02, 8.958623592161809e-04, 7.966882384063246e-18, -7.932446586226588e-16, -5.005786981815105e-17, 0.000000000000000e+00
2190, 1.345166869726704e-02, 8.958623592161861e-04, 8.060680701970221e-18, -8.625105504365680e-16, -5.324310573469405e-17, 0.000000000000000e+00
2191, 1.370058535072016e-02, 8.958623592161835e-04, 6.985420610958167e-18, -5.025605185576614e-16, -2.896646783220432e-17, 0.000000000000000e+00
2192, 1.375036868141078e-02, 8.958623592161818e-04, 6.621963723430255e-18, -3.908905892908408e-16, -2.156747991685183e-17, 0.000000000000000e+00
2193, 1.404906866555452e-02, 8.958623592161828e-04, 4.732880232141183e-18, 1.117402626775762e-17, 3.242901455053644e-18, 0.000000000000000e+00
2194, 1.409885199624514e-02, 8.958623592161809e-04, 4.491737880529488e-18, 4.253285999578499e-17, 4.798617959068188e-18, 0.000000000000000e+00
2195, 1.424820198831699e-02, 8.958623592161853e-04, 3.882592085033156e-18, 9.963738261526050e-17, 7.135779340222499e-18, 0.000000000000000e+00
2196, 1.449711864177010e-02, 8.958623592161833e-04, 3.166977446582349e-18, 1.156060200128211e-16, 6.752102065132515e-18, 0.000000000000000e+00
2197, 1.464646863384196e-02, 8.958623592161877e-04, 2.862663783499008e-18, 1.012096674460893e-16, 5.519469668382731e-18, 0.000000000000000e+00
2198, 1.479581862591383e-02, 8.958623592161826e-04, 2.618814098083451e-18, 8.081589547657079e-17, 4.178846106317281e-18, 0.000000000000000e+00
2199, 1.484560195660445e-02, 8.958623592161844e-04, 2.547313483916470e-18, 7.376352781955224e-17, 3.755788659585205e-18, 0.000000000000000e+00
2200, 1.519408527143881e-02, 8.958623592161834e-04, 2.128040925734609e-18, 3.229163160017428e-17, 1.510579829355476e-18, 0.000000000000000e+00
2201, 1.524386860212943e-02, 8.958623592161826e-04, 2.075258950230797e-18, 2.798729069419743e-17, 1.297464777888032e-18, 0.000000000000000e+00
2202, 1.529365193282005e-02, 8.958623592161823e-04, 2.023464012810774e-18, 2.409989890006786e-17, 1.108175371900157e-18, 0.000000000000000e+00
2203, 1.534343526351067e-02, 8.958623592161861e-04, 1.972478551052732e-18, 2.061139146001093e-17, 9.409798139650948e-19, 0.000000000000000e+00
2204, 1.554256858627316e-02, 8.958623592161850e-04, 1.773922882022906e-18, 1.016687881860505e-17, 4.571733317308883e-19, 0.000000000000000e+00
2205, 1.559235191696378e-02, 8.958623592161836e-04, 1.725122708335988e-18, 8.300800237836822e-18, 3.737931682503360e-19, 0.000000000000000e+00
2206, 1.579148523972627e-02, 8.958623592161868e-04, 1.531291890633486e-18, 3.043250887678808e-18, 1.453876606550154e-19, 0.000000000000000e+00
2207, 1.599061856248876e-02, 8.958623592161831e-04, 1.337928094880835e-18, 2.884416149806798e-19, 3.061195197202877e-20, 0.000000000000000e+00
2208, 1.604040189317937e-02, 8.958623592161836e-04, 1.289500910434029e-18, -1.380871741334457e-19, 1.316484051114265e-20, 0.000000000000000e+00
2209, 1.609018522387000e-02, 8.958623592161833e-04, 1.241017143179731e-18, -4.859136712028255e-19, -1.060726752770863e-21, 0.000000000000000e+00
2210, 1.613996855456062e-02, 8.958623592161834e-04, 1.192470659831890e-18, -7.655701311583036e-19, -1.257651600945998e-20, 0.000000000000000e+00
2211, 1.628931854663249e-02, 8.958623592161834e-04, 1.046425494874350e-18, -1.282190438521521e-18, -3.515507602891031e-20, 0.000000000000000e+00
2212, 1.633910187732310e-02, 8.958623592161836e-04, 9.976082476067626e-19, -1.370333909470907e-18, -3.989223312936406e-20, 0.000000000000000e+00
2213, 1.638888520801373e-02, 8.958623592161836e-04, 9.487278557259900e-19, -1.425686911059621e-18, -4.372974191299139e-20, 0.000000000000000e+00
2214, 1.658801853077621e-02, 8.958623592161836e-04, 7.527412176295169e-19, -1.388459008925402e-18, -5.438965609576226e-20, 0.000000000000000e+00
2215, 1.663780186146684e-02, 8.958623592161816e-04, 7.036956175329782e-19, -1.321458809040321e-18, -5.668862729273507e-20, 0.000000000000000e+00
2216, 1.668758519215745e-02, 8.958623592161834e-04, 6.546616659357093e-19, -1.231161664227186e-18, -5.520192142517528e-20, 0.000000000000000e+00
2217, 1.683693518423036e-02, 8.958623592161712e-04, 5.010945532611229e-19, -1.735653546427141e-18, -3.265998435485996e-19, 0.000000000000000e+00
2218, 1.698543474826470e-02, 1.106214414098564e-03, 3.729269088206760e-19, -7.064101936916055e-18, -4.997819054186940e-18, 0.000000000000000e+00
2219, 1.700005067239681e-02, 1.055405564919355e-03, 3.472604795152974e-19, 4.022758321018541e-18, -3.677418365881723e-18, 0.000000000000000e+00
2220, 1.704248397483166e-02, 1.306730608708800e-03, 2.451240954831003e-19, -8.413148152077876e-18, 1.957753008905605e-18, 0.000000000000000e+00
2221, 9.767685773255434e-03, 9.502963974639478e-04, 5.233143445883930e-18, -1.627681528772526e-18, -3.363225885516050e-19, 0.000000000000000e+00
2222, 9.717835534364370e-03, 9.502874858827101e-04, 5.240047906937042e-18, -1.549974196636448e-18, -3.329672093924673e-19, 0.000000000000000e+00
2223, 1.375036868141078e-02, 9.502978734789629e-04, 6.666625868706361e-18, -4.976854077962726e-16, -2.229799102025704e-17, 0.000000000000000e+00
2224, 1.370058535072016e-02, 9.502978734789644e-04, 6.981791775261432e-18, -5.949424239625695e-16, -2.762418889491210e-17, 0.000000000000000e+00
2225, 9.478673566265708e-03, 9.458589004687401e-04, 5.143250928621167e-18, -1.192024611605621e-18, -1.875616196386695e-19, 0.000000000000000e+00
2226, 9.522348697351399e-03, 9.487492706438116e-04, 5.323532243648434e-18, -1.287884704726915e-18, -2.883360231474635e-19, 0.000000000000000e+00
2227, 1.389971867348264e-02, 9.502978734789661e-04, 5.709624332571102e-18, -2.418872041875983e-16, -8.849746084295115e-18, 0.000000000000000e+00
2228, 1.677235513394525e-02, 1.449702125929600e-03, 5.692195197417578e-19, -1.024459362667534e-18, 5.286950074815386e-20, 0.000000000000000e+00
2229, 1.682213846522792e-02, 1.449702125929602e-03, 5.209701198624993e-19, -7.734271194022516e-19, 6.703075432591726e-20, 0.000000000000000e+00
2230, 1.672257180266318e-02, 1.449702125929598e-03, 6.186000427724462e-19, -1.143392896015464e-18, 5.683323705689480e-20, 0.000000000000000e+00
2231, 1.692029935130931e-02, 1.452026677518942e-03, 4.016626480661995e-19, 2.906180370063135e-19, 1.748904466840941e-18, 0.000000000000000e+00
2232, 1.687192179654016e-02, 1.449702125929984e-03, 4.519461558078032e-19, -1.253616612678959e-18, -9.887742547361494e-19, 0.000000000000000e+00
2233, 1.682213846522813e-02, 1.395266611666821e-03, 5.262722616677439e-19, 1.180965094347080e-18, 7.235905883893443e-19, 0.000000000000000e+00
2234, 1.687192179655043e-02, 1.395266611667203e-03, 5.234536337675315e-19, -3.490511587151548e-19, 3.714517413344014e-18, 0.000000000000000e+00
2235, 1.609018522387000e-02, 9.502978734789642e-04, 1.240700975645346e-18, -1.497428903614798e-19, 9.391985704014019e-21, 0.000000000000000e+00
2236, 1.604040189317937e-02, 9.502978734789646e-04, 1.289218135690692e-18, 2.571631372582908e-19, 2.297831584015002e-20, 0.000000000000000e+00
2237, 1.657322180881701e-02, 1.395266611666815e-03, 7.658580710005745e-19, -1.343083472940898e-18, 4.337120695657495e-20, 0.000000000000000e+00
2238, 1.662300514009906e-02, 1.395266611666817e-03, 7.164262975657103e-19, -1.320265700100963e-18, 5.083599247564969e-20, 0.000000000000000e+00
2239, 1.667278847138112e-02, 1.449702125929598e-03, 6.679817707567471e-19, -1.246045080413367e-18, 5.719638803986769e-20, 0.000000000000000e+00
2240, 1.652343847753493e-02, 1.449702125929600e-03, 8.157358990081262e-19, -1.389094086362583e-18, 4.410700867240021e-20, 0.000000000000000e+00
2241, 1.404906866555452e-02, 9.502978734789639e-04, 4.863973977548635e-18, -6.556946038832627e-17, -5.635573021804113e-19, 0.000000000000000e+00
2242, 1.399928533486389e-02, 9.502978734789648e-04, 5.128722491793293e-18, -1.156341124201690e-16, -2.793165779105076e-18, 0.000000000000000e+00
2243, 1.647365514625289e-02, 1.449702125929600e-03, 8.648386008597740e-19, -1.386343703446283e-18, 4.002353869869632e-20, 0.000000000000000e+00
2244, 9.966835548019425e-03, 9.502978734606083e-04, 5.197728791017394e-18, -1.932531665276604e-18, -3.403152539868293e-19, 0.000000000000000e+00
2245, 9.917052200220346e-03, 9.502978729269006e-04, 5.207309599670184e-18, -1.857519186313012e-18, -3.402085585351775e-19, 0.000000000000000e+00
2246, 1.394950200417327e-02, 9.502978734789663e-04, 5.411051361889842e-18, -1.742421955324060e-16, -5.537145861831829e-18, 0.000000000000000e+00
2247, 1.637408848368877e-02, 1.449702125929598e-03, 9.628293217872556e-19, -1.301273410091277e-18, 3.239301396722169e-20, 0.000000000000000e+00
2248, 1.612517182727848e-02, 1.449702125929600e-03, 1.206568084359105e-18, -4.076270961181085e-19, -7.652800150639436e-22, 0.000000000000000e+00
2249, 1.617495515856052e-02, 1.449702125929596e-03, 1.157957552229391e-18, -6.899531980818748e-19, 8.793845705388366e-21, 0.000000000000000e+00
2250, 1.599061856248876e-02, 9.502978734789641e-04, 1.337686911412282e-18, 7.517320325890001e-19, 3.950311660665563e-20, 0.000000000000000e+00
2251, 1.414863532693575e-02, 9.502978734789618e-04, 4.388497131644208e-18, 1.143097009494404e-17, 2.592675889386851e-18, 0.000000000000000e+00
2252, 1.409885199624514e-02, 9.502978734789618e-04, 4.617271757834419e-18, -2.343365719559848e-17, 1.211941987817384e-18, 0.000000000000000e+00
2253, 1.011618554099538e-02, 9.502978734789640e-04, 5.166451327243898e-18, -2.150124164725876e-18, -3.381438558851489e-19, 0.000000000000000e+00
2254, 1.597582183343230e-02, 1.449702125929600e-03, 1.352059363439590e-18, 8.978208438552410e-19, -4.435719039043675e-20, 0.000000000000000e+00
2255, 1.602560516471435e-02, 1.449702125929599e-03, 1.303611082215758e-18, 3.747726008117591e-19, -2.688259618491452e-20, 0.000000000000000e+00
2256, 1.572690517702201e-02, 1.449702125929602e-03, 1.594169931797999e-18, 5.432254251476823e-18, -1.999956491586523e-19, 0.000000000000000e+00
2257, 1.577668850830405e-02, 1.449702125929596e-03, 1.545690730911492e-18, 4.209474292665218e-18, -1.573127399543408e-19, 0.000000000000000e+00
2258, 1.557755518317583e-02, 1.449702125929598e-03, 1.740357748174237e-18, 1.039907835091562e-17, -3.776919219295716e-19, 0.000000000000000e+00
2259, 1.036510219444850e-02, 9.502978734789633e-04, 5.105939308149026e-18, -2.470110050976364e-18, -3.274680507954881e-19, 0.000000000000000e+00
2260, 1.021575220237665e-02, 9.502978734789652e-04, 5.143497968952801e-18, -2.286482029191952e-18, -3.349885142981043e-19, 0.000000000000000e+00
2261, 1.552777185189378e-02, 1.449702125929599e-03, 1.789522033046924e-18, 1.257217744904023e-17, -4.573011318735718e-19, 0.000000000000000e+00
2262, 1.547798852061171e-02, 1.449702125929599e-03, 1.839025711213046e-18, 1.504884523915394e-17, -5.492345016979178e-19, 0.000000000000000e+00
2263, 1.532863852676555e-02, 1.449702125929595e-03, 1.990617491854578e-18, 2.456795057954821e-17, -9.130772714748778e-19, 0.000000000000000e+00
2264, 1.041488552513912e-02, 9.502978734789631e-04, 5.092591818848636e-18, -2.523356849752867e-18, -3.240312505427114e-19, 0.000000000000000e+00
2265, 1.046466885582974e-02, 9.502978734789645e-04, 5.078833744675973e-18, -2.571244592327897e-18, -3.200064657694954e-19, 0.000000000000000e+00
2266, 1.527885519548347e-02, 1.449702125929596e-03, 2.042625614251549e-18, 2.851785183881618e-17, -1.068486883694837e-18, 0.000000000000000e+00
2267, 1.517928853291936e-02, 1.449702125929599e-03, 2.149941025276147e-18, 3.768545431920166e-17, -1.438493552650820e-18, 0.000000000000000e+00
2268, 1.522907186420142e-02, 1.449702125929599e-03, 2.095660595260326e-18, 3.288724720131924e-17, -1.243237272022260e-18, 0.000000000000000e+00
2269, 1.498015520779114e-02, 1.449702125929600e-03, 2.385280250477134e-18, 6.095884855370007e-17, -2.436449586023886e-18, 0.000000000000000e+00
2270, 1.628931854663249e-02, 9.502978734789643e-04, 1.046008671944067e-18, -1.112898680940881e-18, -2.420726077660279e-20, 0.000000000000000e+00
2271, 1.076336883997347e-02, 9.502978734789669e-04, 4.987839857751338e-18, -2.667062844374143e-18, -2.762662922041529e-19, 0.000000000000000e+00
2272, 1.071358550928285e-02, 9.502978734789629e-04, 5.003989968416344e-18, -2.683531032134403e-18, -2.867592951822820e-19, 0.000000000000000e+00
2273, 1.091271883204533e-02, 9.502978734789637e-04, 4.937142580763740e-18, -2.486056373213430e-18, -2.324288834808148e-19, 0.000000000000000e+00
2274, 1.086293550135472e-02, 9.502978734789626e-04, 4.954407259853961e-18, -2.572414816061307e-18, -2.494458841886990e-19, 0.000000000000000e+00
2275, 1.081315217066411e-02, 9.502978734789655e-04, 4.971309581540711e-18, -2.631275991990277e-18, -2.639350659208631e-19, 0.000000000000000e+00
2276, 1.428318856984230e-02, 1.449702125929599e-03, 3.923518440074051e-18, 7.224539861050139e-17, -4.436029456279844e-18, 0.000000000000000e+00
2277, 1.096250216273596e-02, 9.502978734789644e-04, 4.919527115297371e-18, -2.367013142565816e-18, -2.124580200857359e-19, 0.000000000000000e+00
2278, 1.443253856368848e-02, 1.449702125929600e-03, 3.423041554367101e-18, 1.063685977150627e-16, -5.364316546830968e-18, 0.000000000000000e+00
2279, 1.459668530315133e-02, 9.502978734789644e-04, 2.998825844026791e-18, 1.040759745359428e-16, 4.815525722640681e-18, 0.000000000000000e+00
2280, 1.454690197246072e-02, 9.502978734789628e-04, 3.106340770273807e-18, 1.063448234913771e-16, 5.059695276509536e-18, 0.000000000000000e+00
2281, 1.388492191958585e-02, 1.449702125929599e-03, 6.109698203307596e-18, -3.552715822171874e-16, 1.549786813349644e-17, 0.000000000000000e+00
2282, 1.383513858830378e-02, 1.449702125929596e-03, 6.460313486623070e-18, -4.564905031326513e-16, 2.075862522015811e-17, 0.000000000000000e+00
2283, 1.403427191343199e-02, 1.449702125929598e-03, 5.134731819728283e-18, -1.181719333959948e-16, 3.694196902321409e-18, 0.000000000000000e+00
2284, 1.408405524471407e-02, 1.449702125929595e-03, 4.849526366270137e-18, -6.198076182836323e-17, 1.093142193824259e-18, 0.000000000000000e+00
2285, 1.111185215480783e-02, 9.502978734789660e-04, 4.864728331256741e-18, -1.748166832366064e-18, -1.295845503817160e-19, 0.000000000000000e+00
2286, 1.106206882411720e-02, 9.502978734789644e-04, 4.883301843724227e-18, -2.005659006867089e-18, -1.616313091529419e-19, 0.000000000000000e+00
2287, 1.126120214687968e-02, 9.502978734789625e-04, 4.807463730478697e-18, -5.517289194322652e-19, 1.950223404205054e-21, 0.000000000000000e+00
2288, 1.121141881618908e-02, 9.502978734789618e-04, 4.826778354724312e-18, -1.032626679821449e-18, -4.864273488589210e-20, 0.000000000000000e+00
2289, 1.116163548549846e-02, 9.502978734789652e-04, 4.845877768840854e-18, -1.427389466894694e-18, -9.218928265953445e-20, 0.000000000000000e+00
2290, 1.469625196453260e-02, 9.502978734789652e-04, 2.807529653706552e-18, 9.544974861065892e-17, 4.215023824645575e-18, 0.000000000000000e+00
2291, 1.464646863384196e-02, 9.502978734789686e-04, 2.899530619780358e-18, 1.003202145054348e-16, 4.528902663063561e-18, 0.000000000000000e+00
2292, 1.131098547757032e-02, 9.502978734789670e-04, 4.787973985210188e-18, 2.899805605242208e-20, 6.058031576305069e-20, 0.000000000000000e+00
2293, 1.368578859445762e-02, 1.449702125929596e-03, 7.437350236800203e-18, -7.748169869546316e-16, 3.749708838822548e-17, 0.000000000000000e+00
2294, 1.373557192573966e-02, 1.449702125929600e-03, 7.141097261617451e-18, -6.741747609371588e-16, 3.220197958119695e-17, 0.000000000000000e+00
2295, 1.378535525702172e-02, 1.449702125929597e-03, 6.809076166619589e-18, -5.648586062505768e-16, 2.644769376789254e-17, 0.000000000000000e+00
2296, 1.126120214687968e-02, 1.004733387741744e-03, 4.806773862253807e-18, -2.447258898041838e-19, 2.350115419122497e-20, 0.000000000000000e+00
