"PointID","x","y","Displacement_1","Displacement_2","Velocity_1","Velocity_2","Acceleration_1","Acceleration_2","Sxx","Syy","Sxy","Von_Mises_Stress"
52,4.402500000000542e-02,-3.000000000000000e-04,-5.569230844142324e-07,-4.554323184634508e-05,-4.153381403894901e-04,-3.542231861474680e-02,-3.481759424778537e-02,1.068515642905350e-02,1.889332086942534e-02,9.786458277163099e-03,-1.026886297734191e-03,9.335573262967958e-03,
53,4.305000000001084e-02,-3.000000000000000e-04,-5.554401436474859e-07,-4.384765459377303e-05,-4.132673765554026e-04,-3.422703114471156e-02,-3.318550939231641e-02,1.108702934040287e-02,1.940999765144243e-02,1.207272422485879e-02,4.972085345543869e-04,7.404353222516154e-03,
54,4.207500000001626e-02,-3.000000000000000e-04,-5.539360163426585e-07,-4.215191870810087e-05,-4.111305443923971e-04,-3.303199782819489e-02,-3.159291361033954e-02,1.147406195503176e-02,2.549393083247290e-03,8.083163436879134e-03,2.445049486068190e-03,7.384827843898866e-03,
55,4.110000000002168e-02,-3.000000000000000e-04,-5.522686722982584e-07,-4.045636407244360e-05,-4.088919412542898e-04,-3.183751423579231e-02,-3.002918239100745e-02,1.182838177806123e-02,-3.437966697123010e-02,1.115985343511090e-03,4.515469295690216e-03,3.662648201902929e-02,
56,4.012500000002710e-02,-3.000000000000000e-04,-5.502906176208640e-07,-3.876179880347034e-05,-4.065173441103274e-04,-3.064398666425159e-02,-2.848621637003473e-02,1.210657575258885e-02,-9.058978692762265e-02,-9.378738129671957e-03,6.370536206650210e-03,8.220443645633790e-02,
57,3.915000000003252e-02,-3.000000000000000e-04,-5.478713485818571e-07,-3.706948955302937e-05,-4.039737929648813e-04,-2.945192965213030e-02,-2.696138454623830e-02,1.225383977418450e-02,-1.629616655282926e-01,-2.270202585504733e-02,7.916089790072259e-03,1.411503610747296e-01,
58,3.817500000003794e-02,-3.000000000000000e-04,-5.449055957048520e-07,-3.538108437599190e-05,-4.012290587895740e-04,-2.826196550128444e-02,-2.545641576120322e-02,1.222102308454430e-02,-2.481156109557536e-01,-3.815123315347858e-02,9.178598834491708e-03,2.107653355088417e-01,
59,3.720000000004337e-02,-3.000000000000000e-04,-5.413102566331305e-07,-3.369853679574788e-05,-3.982511968103538e-04,-2.707482499879555e-02,-2.397485276436617e-02,1.197621757003692e-02,-3.434534636185166e-01,-5.571074078785151e-02,1.021709732193034e-02,2.884673826496648e-01,
60,3.622500000004879e-02,-3.000000000000000e-04,-5.370198583043956e-07,-3.202404925163384e-05,-3.950083186295873e-04,-2.589134938334374e-02,-2.251976823592913e-02,1.150836461171340e-02,-4.466936699599544e-01,-7.468332817348834e-02,1.107978137649490e-02,3.726697473869954e-01,
61,3.525000000005421e-02,-3.000000000000000e-04,-5.319830297826573e-07,-3.036002137407708e-05,-3.914687922942921e-04,-2.471249237440539e-02,-2.109264924949536e-02,1.082492514827844e-02,-5.561083395639540e-01,-9.491985286482979e-02,1.179635963497472e-02,4.617915510989551e-01,
62,3.427500000005529e-02,-3.000000000000000e-04,-5.261607827517523e-07,-2.870901066056040e-05,-3.876016475352576e-04,-2.353932106878012e-02,-1.969352766533753e-02,9.946817170792002e-03,-6.700481118787008e-01,-1.155799292599933e-01,1.239726935825311e-02,5.550222830541642e-01,
63,3.330000000005637e-02,-3.000000000000000e-04,-5.195234936360473e-07,-2.707368929637022e-05,-3.833769626101825e-04,-2.237301570759891e-02,-1.832192393847307e-02,8.903724238156704e-03,-7.877061580690250e-01,-1.366782277844218e-01,1.293719066743376e-02,6.515419016610645e-01,
64,3.232500000005746e-02,-3.000000000000000e-04,-5.120456350367737e-07,-2.545682470679249e-05,-3.787662024909414e-04,-2.121486822733606e-02,-1.697798888303837e-02,7.731036993359322e-03,-9.091123643712113e-01,-1.592412808560251e-01,1.345016138467725e-02,7.503534295632525e-01,
