"PointID","x","y","Pressure","Velocity_x","Velocity_y","ProgressVariable","EnthalpyTot","Y-CO","Y-NOx_tot","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Temperature","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_ProgressVariable","Residual_EnthalpyTot","Residual_Y-CO","Residual_Y-NOx_tot"
10, -7.523163845262709e-37, 3.999999999999963e-04, 6.057595617167643e-01, 1.543322177948672e-01, -2.887817629926861e-03, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.574194975848904e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.663594000992727e-17, -6.302041594602242e-17, 1.073632458618302e-18, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
11, -8.275480229788980e-37, 3.599999999999960e-04, 6.066466342450652e-01, 1.538452502631503e-01, -4.272600109945706e-04, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.577964619433389e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.678162967685501e-17, -6.455809838264420e-17, 7.845709882367727e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
12, -9.027796614315251e-37, 3.199999999999955e-04, 6.110161925847225e-01, 1.539507438367644e-01, 2.684097652713072e-03, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.596533199833088e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.623444639292873e-17, -6.702264662179899e-17, 1.973636397939273e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
13, -9.780112998841523e-37, 2.799999999999952e-04, 6.281961255442989e-01, 1.513219462130388e-01, 2.289490279741040e-03, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.669539884176010e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.858326875566490e-17, -7.269226165424565e-17, -1.209513417842388e-18, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
14, -1.053242938336779e-36, 2.399999999999948e-04, 5.955873544830440e-01, 1.555680316045072e-01, 4.547765476514021e-03, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.530967850089426e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.462169566135654e-17, -6.190794404892230e-17, -1.676251732836659e-18, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
15, -1.128474576789407e-36, 1.999999999999945e-04, 6.291700305877175e-01, 1.511708686031736e-01, -1.514044749138430e-03, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.673678525360009e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.782178613608329e-17, -7.345183844969594e-17, 7.432623122289105e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
16, -1.203706215242034e-36, 1.599999999999940e-04, 6.129236630619005e-01, 1.538658613392929e-01, -2.052936088021566e-03, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.604639057716727e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.664695143824157e-17, -6.693254349203481e-17, 5.527915684793875e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
17, -1.278937853694661e-36, 1.199999999999936e-04, 6.104227533307361e-01, 1.532575953867295e-01, -5.928398488876343e-04, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.594011360405983e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.686294483979142e-17, -6.583129478148582e-17, 6.725970996791179e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
18, -1.354169492147288e-36, 7.999999999999327e-05, 6.114665865296119e-01, 1.527787422945047e-01, -3.088408188433948e-04, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.598447163562858e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.693494264030804e-17, -6.623808235440469e-17, 6.273445299081794e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
19, -1.429401130599915e-36, 3.999999999999284e-05, 6.133055724294167e-01, 1.527011101716041e-01, -5.815146970868535e-04, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.606261994005680e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.691037868483766e-17, -6.743515166711183e-17, 6.316781291373447e-19, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
20, 0.000000000000000e+00, 0.000000000000000e+00, 6.146996674216541e-01, 1.525956799932949e-01, 4.136114194015880e-16, 0.000000000000000e+00, -1.930645141092784e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.612186246054963e+01, 1.136906213479697e+00, 1.777598611048345e-05, 1.061315571813243e+03, 2.749512599047792e-02, 3.000001543666630e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.417135569932234e-17, -3.404390666593155e-17, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00
21, 3.999999999999948e-05, 1.084202172485504e-19, 6.742661242346428e-01, 1.275260836298919e-01, 1.728300711501234e-16, 3.210995119133976e-10, -1.930617879629141e+05, -1.145818029588037e-09, -1.692609330510070e-10, 2.865315843254473e+01, 1.136896125614983e+00, 1.777607240587861e-05, 1.061316074381141e+03, 2.749530149348840e-02, 3.000027281780236e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.696833180167230e-18, -3.437192034064586e-18, -0.000000000000000e+00, -4.072257764931907e-26, 5.359617914410530e-16, 5.613139771100110e-27, 1.567663833900456e-27
22, 7.999999999999896e-05, 1.084202172485504e-19, 6.805471584026834e-01, 1.252001169448008e-01, 0.000000000000000e+00, 7.149253548396861e-10, -1.930584436484660e+05, -2.290841085622540e-09, -3.395986865485089e-10, 2.892007302408139e+01, 1.136883750276317e+00, 1.777617826918621e-05, 1.061316690908797e+03, 2.749551679268408e-02, 3.000058856139681e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.321406885358843e-18, 1.514845634270411e-18, -0.000000000000000e+00, -7.005715927086762e-26, -1.312833305608385e-16, 6.121955054967662e-27, 2.189384834827766e-27
23, 1.200069637643324e-04, 1.084202172485504e-19, 6.811454625640766e-01, 1.251750994742208e-01, 0.000000000000000e+00, 1.207150389856357e-09, -1.930542618547810e+05, -3.444376659392085e-09, -5.127657328192300e-10, 2.894549815417628e+01, 1.136868275927031e+00, 1.777631064259382e-05, 1.061317461826132e+03, 2.749578600671859e-02, 3.000098337293325e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.423474355502987e-18, 2.218685655878387e-18, -0.000000000000000e+00, -6.458522560180207e-26, -7.438711105423046e-16, 6.632348060645657e-27, 2.161133753659538e-27
24, 1.600205530973178e-04, 1.084202172485504e-19, 6.811328662752856e-01, 1.252284156452066e-01, 0.000000000000000e+00, 1.807422445997206e-09, -1.930491590212020e+05, -4.575555737978232e-09, -6.845016108871867e-10, 2.894496287078384e+01, 1.136849393364335e+00, 1.777647217113514e-05, 1.061318402537254e+03, 2.749611451492125e-02, 3.000146514137838e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.975316320639163e-18, 3.023076822170119e-18, -0.000000000000000e+00, -1.243000239747696e-25, 9.730443447514281e-16, 7.324179074524484e-27, 3.376472585765659e-27
25, 2.000404295785904e-04, 1.084202172485504e-19, 6.811065867273683e-01, 1.252406915543429e-01, 0.000000000000000e+00, 2.536796741365162e-09, -1.930429541604351e+05, -5.681627324844725e-09, -8.547572069271818e-10, 2.894384611284073e+01, 1.136826432868861e+00, 1.777666858383727e-05, 1.061319546406839e+03, 2.749651396868391e-02, 3.000205095389093e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.805909731188303e-18, 3.565428595837263e-18, -0.000000000000000e+00, -2.155578200734519e-25, -6.886445623813242e-16, 4.956807497956228e-27, 4.741892205090078e-27
26, 2.400662545745862e-04, 1.084202172485504e-19, 6.810998147770694e-01, 1.252227705699938e-01, 1.695871185873042e-16, 3.430736876611061e-09, -1.930353423772437e+05, -6.759202348976027e-09, -1.023627926456247e-09, 2.894355833660841e+01, 1.136798266216619e+00, 1.777690953194532e-05, 1.061320949641748e+03, 2.749700399619762e-02, 3.000276959587448e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.657678965418801e-18, 3.945665830982454e-18, -0.000000000000000e+00, -3.241161246845362e-25, -3.044710750882418e-16, -7.987216665362745e-28, 5.933515906232993e-27
27, 2.800976892499656e-04, 2.168404344971009e-19, 6.810954536228484e-01, 1.251855810813402e-01, 1.695137153987295e-16, 4.531999402944111e-09, -1.930259564969857e+05, -7.820844381632290e-09, -1.193611898428046e-09, 2.894337300794017e+01, 1.136763534725485e+00, 1.777720663812930e-05, 1.061322679930033e+03, 2.749760823503306e-02, 3.000365573262355e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.350707127805415e-18, 3.435357096923943e-18, -0.000000000000000e+00, -3.095679518704503e-25, -1.255424800575278e-15, -3.691869036434335e-27, 5.234387928980871e-27
28, 3.201343945790656e-04, 2.168404344971009e-19, 6.811302691233846e-01, 1.251249202499746e-01, 0.000000000000000e+00, 5.901588450923918e-09, -1.930142688787392e+05, -8.847659109678524e-09, -1.363003228442839e-09, 2.894485250396840e+01, 1.136720285942369e+00, 1.777757660438816e-05, 1.061324834540574e+03, 2.749836065283032e-02, 3.000475917882155e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.096018515622901e-18, 4.648526637301374e-18, -0.000000000000000e+00, -3.923241939935658e-25, -1.194790794079026e-15, -3.130988932822196e-27, 6.857814368119137e-27
29, 3.601760313573658e-04, 2.168404344971009e-19, 6.811305007555739e-01, 1.250621301869047e-01, 0.000000000000000e+00, 7.573925900047093e-09, -1.929999814452480e+05, -9.841038850066914e-09, -1.532564576791816e-09, 2.894486234725368e+01, 1.136667416880062e+00, 1.777802886607780e-05, 1.061327468422856e+03, 2.749928043871600e-02, 3.000610807596559e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.235433041212532e-18, 4.620944196378217e-18, -0.000000000000000e+00, -6.258538432097628e-25, -9.613620663428968e-16, -2.819349432214635e-26, 7.567049625719403e-27
30, 4.002222602129679e-04, 2.168404344971009e-19, 6.811634832535960e-01, 1.249837948989756e-01, 0.000000000000000e+00, 9.632135190524782e-09, -1.929823714878709e+05, -1.077674228118422e-08, -1.700186682518277e-09, 2.894626394924340e+01, 1.136602253281283e+00, 1.777858629976695e-05, 1.061330714805000e+03, 2.750041411784213e-02, 3.000777065474524e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.938046870959974e-18, 5.758942060001108e-18, -0.000000000000000e+00, -1.090600201468049e-24, -2.752030374419956e-15, -7.221745485981536e-26, 9.812936622883624e-27
31, 4.402727416180844e-04, 2.168404344971009e-19, 6.812119954966200e-01, 1.248505916427853e-01, 0.000000000000000e+00, 1.223257966648951e-08, -1.929600900921084e+05, -1.168180187840018e-08, -1.872298140543730e-09, 2.894832549280213e+01, 1.136519803685244e+00, 1.777929160424691e-05, 1.061334822355791e+03, 2.750184852874769e-02, 3.000987426679612e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.875020522155827e-18, 5.100059408082966e-18, -0.000000000000000e+00, -9.933715171777487e-25, -6.763524202507698e-16, -6.841987846208141e-26, 8.509738407458512e-27
32, 4.803271359005435e-04, 2.168404344971009e-19, 6.812232140176127e-01, 1.246899865918847e-01, 1.687494309084381e-16, 1.544995331097225e-08, -1.929324784903175e+05, -1.251880926685598e-08, -2.044766896967332e-09, 2.894880222750350e+01, 1.136417630470731e+00, 1.778016563179635e-05, 1.061339912513977e+03, 2.750362607968910e-02, 3.001248110522739e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.975393926405462e-18, 5.402035054423013e-18, -0.000000000000000e+00, -1.201990516728877e-24, -3.679456912764056e-15, -9.002559536472709e-26, 9.250971835526805e-27
33, 5.203851032552992e-04, 3.252606517456513e-19, 6.812726149443610e-01, 1.245249557757403e-01, 0.000000000000000e+00, 1.940303229741514e-08, -1.928984939857099e+05, -1.326182879392728e-08, -2.215824491416326e-09, 2.895090153596638e+01, 1.136291875356062e+00, 1.778124138753861e-05, 1.061346177493781e+03, 2.750581389473351e-02, 3.001568960970903e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.282097459077817e-18, 4.885980516060873e-18, -0.000000000000000e+00, -1.173219181793656e-24, -4.147669620951921e-15, -9.074188106666777e-26, 8.581031711767861e-27
34, 5.604463037559546e-04, 2.168404344971009e-19, 6.813690731434079e-01, 1.243149365459088e-01, -1.682147014509114e-16, 2.434821594977233e-08, -1.928558934422347e+05, -1.389523279713662e-08, -2.387430334811738e-09, 2.895500055853339e+01, 1.136134238057389e+00, 1.778258987509004e-05, 1.061354030804169e+03, 2.750855637726677e-02, 3.001971155260696e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.678431272626531e-18, 6.574956694374018e-18, -0.000000000000000e+00, -1.629136608800708e-24, -1.914267355740407e-15, -1.326185622203252e-25, 1.099425582845209e-26
35, 6.005103973662925e-04, 2.168404344971009e-19, 6.813803084996684e-01, 1.241056885534840e-01, 0.000000000000000e+00, 3.045286688008837e-08, -1.928032044277746e+05, -1.440263807489271e-08, -2.559978288864856e-09, 2.895547800865494e+01, 1.135939270158614e+00, 1.778425770214666e-05, 1.061363743877489e+03, 2.751194831554542e-02, 3.002468594403693e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.708077425780432e-18, 7.119672158829161e-18, -0.000000000000000e+00, -2.360776699400609e-24, -4.510714718408693e-15, -2.171947064517855e-25, 1.209018084103038e-26
36, 6.405770439518140e-04, 2.168404344971009e-19, 6.813919103701525e-01, 1.239009725980651e-01, 0.000000000000000e+00, 3.787716307914525e-08, -1.927389928956498e+05, -1.474508575111365e-08, -2.730512948825450e-09, 2.895597103391774e+01, 1.135701665368701e+00, 1.778629026056607e-05, 1.061375581064417e+03, 2.751608202511333e-02, 3.003074816775900e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.046622299741121e-18, 5.486760140596912e-18, -0.000000000000000e+00, -1.711197075605419e-24, -4.386356729224605e-15, -1.507410637959675e-25, 9.781382186674783e-27
37, 6.806459032912844e-04, 2.168404344971009e-19, 6.813496976198052e-01, 1.236363607584261e-01, 0.000000000000000e+00, 4.705417811169656e-08, -1.926594243745033e+05, -1.487848665721289e-08, -2.899810711754382e-09, 2.895417718935088e+01, 1.135407235143396e+00, 1.778880892417119e-05, 1.061390249216887e+03, 2.752120434959968e-02, 3.003826022808614e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.381546224613899e-18, 7.559598655038445e-18, -0.000000000000000e+00, -3.149195842514697e-24, -7.687969184877463e-15, -3.062878682265414e-25, 1.353133110725602e-26
38, 7.207166350882856e-04, 2.168404344971009e-19, 6.813823194886967e-01, 1.233223684523510e-01, 1.668347665799786e-16, 5.831615981995721e-08, -1.925615192023153e+05, -1.475596240606430e-08, -3.066598129181137e-09, 2.895556346628831e+01, 1.135044954089602e+00, 1.779190800799585e-05, 1.061408297601567e+03, 2.752750710189924e-02, 3.004750342488488e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.688595667993583e-18, 8.416771525724377e-18, -0.000000000000000e+00, -4.696208875638277e-24, -9.729847136319414e-15, -4.887375905383200e-25, 1.519858863044062e-26
39, 7.607888989827728e-04, 3.252606517456513e-19, 6.815027436737641e-01, 1.229219188957231e-01, 1.662873730336647e-16, 7.227815671830746e-08, -1.924398121741819e+05, -1.432470350619141e-08, -3.233380974865405e-09, 2.896068093123253e+01, 1.134594599592336e+00, 1.779576050339789e-05, 1.061430733677778e+03, 2.753534210263595e-02, 3.005899371465700e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.204516338637750e-18, 8.295610039460940e-18, -0.000000000000000e+00, -6.673687527522859e-24, -1.371320591803116e-14, -7.366651345661583e-25, 1.502178518005796e-26
40, 8.008623545626376e-04, 3.252606517456513e-19, 6.817764547449611e-01, 1.224700269750244e-01, 0.000000000000000e+00, 8.978107104025293e-08, -1.922867949739094e+05, -1.349967333217043e-08, -3.401747648205719e-09, 2.897231237229988e+01, 1.134028389144810e+00, 1.780060407163494e-05, 1.061458941525183e+03, 2.754519269462968e-02, 3.007343993546618e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.157160099357808e-18, 7.347550905010476e-18, -0.000000000000000e+00, -8.324136002539018e-24, -1.903381965928652e-14, -9.519728857326552e-25, 1.333958860348073e-26
41, 8.409366613752735e-04, 3.252606517456513e-19, 6.818437894824136e-01, 1.219273727691950e-01, 0.000000000000000e+00, 1.115386708200203e-07, -1.920959870778557e+05, -1.219389836968557e-08, -3.570927600790790e-09, 2.897517378388634e+01, 1.133322343685737e+00, 1.780664383775098e-05, 1.061494115736776e+03, 2.755747605025928e-02, 3.009145388408543e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.320002183467447e-18, 7.436812792091686e-18, -0.000000000000000e+00, -8.670704686307954e-24, -1.727394269290805e-14, -9.919637948923818e-25, 1.377380722799832e-26
42, 8.810114789391440e-04, 3.252606517456513e-19, 6.819656946165511e-01, 1.212712892719538e-01, 0.000000000000000e+00, 1.383666901486788e-07, -1.918598769459313e+05, -1.029205510458604e-08, -3.737759288418459e-09, 2.898035418224336e+01, 1.132448669575921e+00, 1.781411755778081e-05, 1.061537640935895e+03, 2.757267570505286e-02, 3.011374468082326e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.283502160969213e-18, 9.450705588902077e-18, -0.000000000000000e+00, -1.504722515539044e-23, -2.915419641813521e-14, -1.762910457816730e-24, 1.701075004115302e-26
43, 9.210864667553553e-04, 3.252606517456513e-19, 6.818789386267329e-01, 1.205681140044374e-01, 0.000000000000000e+00, 1.713882672695942e-07, -1.915682685592217e+05, -7.677717782785553e-09, -3.903954288445157e-09, 2.897666745821573e+01, 1.131369639772760e+00, 1.782334796167793e-05, 1.061591396614892e+03, 2.759144800998469e-02, 3.014127488559316e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.665880989950313e-18, 7.178349456351529e-18, -0.000000000000000e+00, -1.302233911854569e-23, -2.388887698767661e-14, -1.533421748587527e-24, 1.313512571760876e-26
44, 9.611612843192265e-04, 3.252606517456513e-19, 6.821932635149698e-01, 1.198526495714983e-01, 0.000000000000000e+00, 2.120123038345238e-07, -1.912079359283142e+05, -4.162864678442993e-09, -4.065647185510947e-09, 2.899002479665857e+01, 1.130036317314147e+00, 1.783475367200739e-05, 1.061657820703293e+03, 2.761464433722661e-02, 3.017529306250472e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.769141403749040e-18, 8.952873554681938e-18, -0.000000000000000e+00, -2.273716747722970e-23, -4.257965507958872e-14, -2.712759729992530e-24, 1.650435064380770e-26
45, 1.001235591131863e-03, 3.252606517456513e-19, 6.821873376690104e-01, 1.190494207112916e-01, 0.000000000000000e+00, 2.623094253399554e-07, -1.907600492047632e+05, 4.541031437433673e-10, -4.227860403652838e-09, 2.898977297590558e+01, 1.128379028598575e+00, 1.784893070038950e-05, 1.061740384211142e+03, 2.764347682343166e-02, 3.021757684907779e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.288873722655851e-18, 8.423302600358139e-18, -0.000000000000000e+00, -2.469344154798194e-23, -4.258225716480268e-14, -2.959647949777739e-24, 1.545615171599528e-26
46, 1.041309046711729e-03, 3.252606517456513e-19, 6.823228112071803e-01, 1.179530615468248e-01, 0.000000000000000e+00, 3.242809867487447e-07, -1.902055361410429e+05, 6.424558788747684e-09, -4.387349099038469e-09, 2.899552996800867e+01, 1.126327206101014e+00, 1.786648270366579e-05, 1.061842602641041e+03, 2.767917315352880e-02, 3.026992668349764e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.120660076859574e-18, 1.014677145692055e-17, -0.000000000000000e+00, -3.784891514377997e-23, -6.435563887352558e-14, -4.564793129083187e-24, 1.794020075082639e-26
47, 1.081381310606218e-03, 3.252606517456513e-19, 6.829577316595792e-01, 1.166604453952327e-01, 0.000000000000000e+00, 4.007003239327749e-07, -1.895181013321264e+05, 1.407019159042515e-08, -4.543432343894179e-09, 2.902251111930898e+01, 1.123783556097047e+00, 1.788824196325654e-05, 1.061969322935898e+03, 2.772342597688566e-02, 3.033482488898248e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.848762500790944e-18, 9.353224008073928e-18, -0.000000000000000e+00, -5.760436510411701e-23, -9.408793189003006e-14, -6.973621121157845e-24, 1.774207340409947e-26
48, 1.121452042403220e-03, 3.252606517456513e-19, 6.831349314737076e-01, 1.152211059203891e-01, 0.000000000000000e+00, 4.950431985743245e-07, -1.886648904001370e+05, 2.377019494852272e-08, -4.698689872414837e-09, 2.903004128309142e+01, 1.120626516148941e+00, 1.791524836305305e-05, 1.062126601052996e+03, 2.777835015367289e-02, 3.041537297424729e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.292607765152197e-18, 1.052211458603384e-17, -0.000000000000000e+00, -6.727728917151567e-23, -1.093066609447746e-13, -8.150572403894101e-24, 1.923504197103681e-26
49, 1.161520901742693e-03, 3.252606517456513e-19, 6.832620379830316e-01, 1.135989271290996e-01, 0.000000000000000e+00, 6.097908882835169e-07, -1.876206244329957e+05, 3.583974335414724e-08, -4.848577412476827e-09, 2.903544271558012e+01, 1.116762559353298e+00, 1.794830195860892e-05, 1.062319096202020e+03, 2.784557279369427e-02, 3.051395714402569e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.844527336054672e-18, 9.870180458056293e-18, -0.000000000000000e+00, -7.372853054554069e-23, -1.156418710790419e-13, -8.944090349469085e-24, 1.784378715706641e-26
50, 1.201587548328217e-03, 3.252606517456513e-19, 6.841276650205853e-01, 1.117103792518202e-01, 0.000000000000000e+00, 7.513529336464122e-07, -1.863229097551149e+05, 5.100216633657688e-08, -4.994389527603321e-09, 2.907222781831485e+01, 1.111960832725778e+00, 1.798937753663609e-05, 1.062558308858663e+03, 2.792911011207767e-02, 3.063646730090363e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.907631290625118e-18, 9.734407032311839e-18, -0.000000000000000e+00, -1.035827632443509e-22, -1.472537369817672e-13, -1.259438641619827e-23, 1.669841042649207e-26
51, 1.241651641938558e-03, 3.252606517456513e-19, 6.845483595320189e-01, 1.094866306195107e-01, 2.963000487994381e-16, 9.249595060283593e-07, -1.847199384235574e+05, 6.984662832499056e-08, -5.137326063330997e-09, 2.909010536852026e+01, 1.106029652748364e+00, 1.804011481467346e-05, 1.062853788141653e+03, 2.803229687810668e-02, 3.078779398492408e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.548489320989294e-18, 9.165988914028212e-18, -0.000000000000000e+00, -1.025308140717951e-22, -1.437357177724863e-13, -1.246387845132987e-23, 1.562970111514391e-26
52, 1.281712842439216e-03, 5.421010862427522e-19, 6.849132446291041e-01, 1.067492758042407e-01, 1.444570629428806e-16, 1.135359670213938e-06, -1.827594688560430e+05, 9.294211290387379e-08, -5.273560852416296e-09, 2.910561127949617e+01, 1.098775747867899e+00, 1.810216708545953e-05, 1.063215162056368e+03, 2.815849546865917e-02, 3.097286821593426e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.060520737604519e-18, 1.040690166969896e-17, -0.000000000000000e+00, -1.076849409256960e-22, -1.565102214495795e-13, -1.310095581306866e-23, 1.748899696494326e-26
