"Time_Iter",    "Cur_Time"    ,      "mic1"
       8749,             5.625,       948.4224306
       8750,            5.6265,       948.4041412
       8751,             5.628,       948.3997383
       8752,            5.6295,       948.3903256
       8753,             5.631,       948.3758497
       8754,            5.6325,       948.3543219
       8755,             5.634,       948.3291129
       8756,            5.6355,       948.3056608
       8757,             5.637,       948.2825312
       8758,            5.6385,        948.261909
       8759,              5.64,        948.243021
       8760,            5.6415,       948.2186043
       8761,             5.643,       948.1811644
       8762,            5.6445,       948.1251847
       8763,             5.646,       948.0597127
       8764,            5.6475,       948.0058091
       8765,             5.649,       947.9696921
       8766,            5.6505,       947.9444707
       8767,             5.652,       947.9171706
       8768,            5.6535,       947.8824028
       8769,             5.655,       947.8399196
       8770,            5.6565,       947.7885719
       8771,             5.658,        947.735331
       8772,            5.6595,       947.6700167
       8773,             5.661,       947.5999572
       8774,            5.6625,       947.5412521
       8775,             5.664,       947.4987293
       8776,            5.6655,       947.4703322
       8777,             5.667,       947.4421347
       8778,            5.6685,       947.4031495
       8779,              5.67,       947.3576332
       8780,            5.6715,       947.3153661
       8781,             5.673,       947.2806669
       8782,            5.6745,       947.2484916
       8783,             5.676,       947.2221222
       8784,            5.6775,       947.2081002
       8785,             5.679,        947.205431
       8786,            5.6805,       947.2066513
       8787,             5.682,       947.2087624
       8788,            5.6835,       947.2100672
       8789,             5.685,        947.211463
       8790,            5.6865,       947.2157071
       8791,             5.688,       947.2292732
       8792,            5.6895,       947.2563216
       8793,             5.691,       947.2978068
       8794,            5.6925,       947.3476111
       8795,             5.694,       947.4008132
       8796,            5.6955,       947.4533897
       8797,             5.697,       947.5063012
       8798,            5.6985,       947.5633163
       8799,               5.7,       947.6275515
       8800,            5.7015,         947.70132
       8801,             5.703,       947.7877687
       8802,            5.7045,       947.8841703
       8803,             5.706,        947.985524
       8804,            5.7075,       948.0896611
       8805,             5.709,       948.1985655
       8806,            5.7105,        948.312046
       8807,             5.712,       948.4293246
       8808,            5.7135,       948.5450202
       8809,             5.715,       948.6616192
       8810,            5.7165,       948.7849113
       8811,             5.718,       948.9192699
       8812,            5.7195,       949.0623795
       8813,             5.721,       949.2096393
       8814,            5.7225,         949.35801
       8815,             5.724,       949.5034806
       8816,            5.7255,       949.6445955
       8817,             5.727,       949.7850557
       8818,            5.7285,       949.9282342
       8819,              5.73,        950.074141
       8820,            5.7315,       950.2219204
       8821,             5.733,       950.3723385
       8822,            5.7345,       950.5237007
       8823,             5.736,       950.6707982
       8824,            5.7375,       950.8141614
       8825,             5.739,       950.9571115
       8826,            5.7405,       951.0984402
       8827,             5.742,       951.2397259
       8828,            5.7435,       951.3675162
       8829,             5.745,       951.4939985
       8830,            5.7465,        951.628304
       8831,             5.748,       951.8050612
       8832,            5.7495,       951.9943424
       8833,             5.751,       952.1719227
       8834,            5.7525,       952.3113952
       8835,             5.754,       952.4441395
       8836,            5.7555,       952.5739536
       8837,             5.757,       952.7062354
       8838,            5.7585,       952.8372061
       8839,              5.76,       952.9638089
       8840,            5.7615,       953.0873614
       8841,             5.763,       953.2055046
       8842,            5.7645,       953.3227689
       8843,             5.766,       953.4403502
       8844,            5.7675,       953.5516189
       8845,             5.769,       953.6526295
       8846,            5.7705,       953.7432173
       8847,             5.772,       953.8173507
       8848,            5.7735,       953.8853664
       8849,             5.775,       953.9605197
       8850,            5.7765,       954.0346956
       8851,             5.778,       954.1089861
       8852,            5.7795,       954.1809925
       8853,             5.781,       954.2459348
       8854,            5.7825,       954.2988198
       8855,             5.784,       954.3438699
       8856,            5.7855,       954.3807685
       8857,             5.787,         954.41333
       8858,            5.7885,       954.4416993
       8859,              5.79,       954.4734494
       8860,            5.7915,       954.5073012
       8861,             5.793,       954.5337579
       8862,            5.7945,       954.5487982
       8863,             5.796,       954.5580449
       8864,            5.7975,       954.5683795
       8865,             5.799,       954.5735746
       8866,            5.8005,       954.5753094
       8867,             5.802,       954.5792404
       8868,            5.8035,       954.5806352
       8869,             5.805,       954.5629074
       8870,            5.8065,       954.5385032
       8871,             5.808,       954.5267982
       8872,            5.8095,       954.5174967
       8873,             5.811,       954.5117838
       8874,            5.8125,       954.5065582
       8875,             5.814,       954.4932258
       8876,            5.8155,       954.4762417
       8877,             5.817,       954.4607694
       8878,            5.8185,       954.4468374
       8879,              5.82,       954.4322007
       8880,            5.8215,       954.4168135
       8881,             5.823,       954.4011545
       8882,            5.8245,       954.3844952
       8883,             5.826,       954.3673457
       8884,            5.8275,       954.3506337
       8885,             5.829,       954.3335659
       8886,            5.8305,       954.3164476
       8887,             5.832,       954.3004554
       8888,            5.8335,       954.2872541
       8889,             5.835,        954.273692
       8890,            5.8365,       954.2578328
       8891,             5.838,       954.2414504
       8892,            5.8395,       954.2258503
       8893,             5.841,       954.2087629
       8894,            5.8425,       954.1912006
       8895,             5.844,       954.1749819
       8896,            5.8455,       954.1608305
       8897,             5.847,       954.1451962
       8898,            5.8485,       954.1285128
       8899,              5.85,       954.1101011
       8900,            5.8515,       954.0907502
       8901,             5.853,       954.0720572
       8902,            5.8545,       954.0550589
       8903,             5.856,       954.0395948
       8904,            5.8575,       954.0262985
       8905,             5.859,       954.0149424
       8906,            5.8605,       954.0049183
       8907,             5.862,       953.9958055
       8908,            5.8635,       953.9861042
       8909,             5.865,       953.9751321
       8910,            5.8665,       953.9637896
       8911,             5.868,       953.9528095
       8912,            5.8695,       953.9429041
       8913,             5.871,       953.9360046
       8914,            5.8725,       953.9302918
       8915,             5.874,       953.9243482
       8916,            5.8755,       953.9181217
       8917,             5.877,       953.9109777
       8918,            5.8785,       953.9044734
       8919,              5.88,       953.8995431
       8920,            5.8815,       953.8957487
       8921,             5.883,       953.8935834
       8922,            5.8845,        953.892589
       8923,             5.886,       953.8915317
       8924,            5.8875,       953.8881088
       8925,             5.889,       953.8844997
       8926,            5.8905,       953.8868408
       8927,             5.892,       953.8903459
       8928,            5.8935,       953.8952009
       8929,             5.895,       953.8989101
       8930,            5.8965,       953.8969552
       8931,             5.898,       953.8931829
       8932,            5.8995,       953.8910056
       8933,             5.901,       953.8913184
       8934,            5.9025,       953.8936267
       8935,             5.904,       953.8985078
       8936,            5.9055,       953.9031882
       8937,             5.907,       953.9056981
       8938,            5.9085,       953.9086687
       8939,              5.91,       953.9092059
       8940,            5.9115,       953.9099931
       8941,             5.913,        953.913361
       8942,            5.9145,       953.9235392
       8943,             5.916,       953.9324763
       8944,            5.9175,       953.9347155
       8945,             5.919,       953.9290825
       8946,            5.9205,       953.9233259
       8947,             5.922,         953.92299
       8948,            5.9235,       953.9277129
       8949,             5.925,       953.9315032
       8950,            5.9265,       953.9292348
       8951,             5.928,       953.9199506
       8952,            5.9295,       953.9126022
       8953,             5.931,       953.9194551
       8954,            5.9325,       953.9277073
       8955,             5.934,       953.9328875
       8956,            5.9355,        953.934263
       8957,             5.937,       953.9331707
       8958,            5.9385,       953.9342045
       8959,              5.94,         953.93172
       8960,            5.9415,       953.9311031
       8961,             5.943,       953.9300758
       8962,            5.9445,       953.9211651
       8963,             5.946,        953.903755
       8964,            5.9475,       953.8740271
       8965,             5.949,       953.8427587
       8966,            5.9505,       953.8170918
       8967,             5.952,       953.7892818
       8968,            5.9535,       953.7575392
       8969,             5.955,       953.7271824
       8970,            5.9565,       953.6962459
       8971,             5.958,       953.6641432
       8972,            5.9595,       953.6218473
       8973,             5.961,       953.5818384
       8974,            5.9625,       953.5435753
       8975,             5.964,        953.490609
       8976,            5.9655,       953.4322842
       8977,             5.967,       953.3971262
       8978,            5.9685,       953.3719095
       8979,              5.97,       953.3314171
       8980,            5.9715,        953.262803
       8981,             5.973,       953.1869067
       8982,            5.9745,       953.1041853
       8983,             5.976,       953.0264242
       8984,            5.9775,        952.956463
       8985,             5.979,       952.8808947
       8986,            5.9805,       952.7962263
       8987,             5.982,       952.7095677
       8988,            5.9835,       952.6189536
       8989,             5.985,       952.5253508
       8990,            5.9865,       952.4311477
       8991,             5.988,       952.3295858
       8992,            5.9895,       952.2274064
       8993,             5.991,       952.1220352
       8994,            5.9925,       952.0083745
       8995,             5.994,         951.89096
       8996,            5.9955,       951.7832706
       8997,             5.997,       951.6933181
       8998,            5.9985,       951.5836841
       8999,                 6,       951.4363932
       9000,            6.0015,       951.2772236
       9001,             6.003,       951.1033447
       9002,            6.0045,       950.9219059
       9003,             6.006,       950.7497914
       9004,            6.0075,       950.6216549
       9005,             6.009,       950.4986022
       9006,            6.0105,       950.3698706
       9007,             6.012,       950.2342444
       9008,            6.0135,       950.1051811
       9009,             6.015,       949.9766423
       9010,            6.0165,       949.8397493
       9011,             6.018,       949.7047176
       9012,            6.0195,       949.5691851
       9013,             6.021,       949.4231257
       9014,            6.0225,       949.2727267
       9015,             6.024,       949.1333153
       9016,            6.0255,       949.0096827
       9017,             6.027,       948.8976196
       9018,            6.0285,       948.7944347
       9019,              6.03,       948.6997171
       9020,            6.0315,       948.5989513
       9021,             6.033,       948.4874227
       9022,            6.0345,       948.3680346
       9023,             6.036,       948.2539439
       9024,            6.0375,       948.1501034
       9025,             6.039,       948.0652027
       9026,            6.0405,        947.999002
       9027,             6.042,       947.9373405
       9028,            6.0435,       947.8750243
       9029,             6.045,       947.8163897
       9030,            6.0465,       947.7580077
       9031,             6.048,       947.6997413
       9032,            6.0495,       947.6550746
       9033,             6.051,       947.6048462
       9034,            6.0525,        947.559462
       9035,             6.054,       947.5381488
       9036,            6.0555,       947.5227745
       9037,             6.057,       947.5111231
       9038,            6.0585,       947.5078881
       9039,              6.06,       947.5419909
       9040,            6.0615,       947.5700058
       9041,             6.063,       947.5554818
       9042,            6.0645,        947.552172
       9043,             6.066,       947.5610267
       9044,            6.0675,       947.5721078
       9045,             6.069,       947.5860072
       9046,            6.0705,       947.6210301
       9047,             6.072,       947.6622581
       9048,            6.0735,       947.6956873
       9049,             6.075,       947.7234944
       9050,            6.0765,        947.755898
       9051,             6.078,       947.7826543
       9052,            6.0795,       947.8254254
       9053,             6.081,       947.8672978
       9054,            6.0825,       947.9078769
       9055,             6.084,       947.9548344
       9056,            6.0855,       948.0043434
       9057,             6.087,       948.0483483
       9058,            6.0885,       948.0936424
       9059,              6.09,       948.1438552
       9060,            6.0915,        948.189475
       9061,             6.093,       948.2314623
       9062,            6.0945,       948.2702144
       9063,             6.096,       948.3065331
       9064,            6.0975,       948.3398516
       9065,             6.099,       948.3748776
       9066,            6.1005,       948.4128128
       9067,             6.102,       948.4508344
       9068,            6.1035,        948.488252
       9069,             6.105,       948.5232781
       9070,            6.1065,       948.5538902
       9071,             6.108,       948.5711658
       9072,            6.1095,       948.5794002
       9073,             6.111,       948.5893839
       9074,            6.1125,       948.6067928
       9075,             6.114,       948.6277558
       9076,            6.1155,        948.647352
       9077,             6.117,       948.6653693
       9078,            6.1185,       948.6812842
       9079,              6.12,       948.6878029
       9080,            6.1215,       948.6896096
       9081,             6.123,        948.695128
       9082,            6.1245,       948.7026612
       9083,             6.126,        948.708545
       9084,            6.1275,       948.7105535
       9085,             6.129,       948.7070913
       9086,            6.1305,       948.6965332
       9087,             6.132,       948.6812223
       9088,            6.1335,       948.6669642
       9089,             6.135,       948.6576916
       9090,            6.1365,       948.6528685
       9091,             6.138,       948.6463446
       9092,            6.1395,       948.6339172
       9093,             6.141,       948.6161292
       9094,            6.1425,       948.5929602
       9095,             6.144,       948.5668107
       9096,            6.1455,       948.5391179
       9097,             6.147,       948.5128262
       9098,            6.1485,       948.4912548
       9099,              6.15,       948.4793737
       9100,            6.1515,       948.4731842
       9101,             6.153,        948.459849
       9102,            6.1545,       948.4385239
       9103,             6.156,       948.4111688
       9104,            6.1575,       948.3897276
       9105,             6.159,        948.377789
       9106,            6.1605,       948.3659891
       9107,             6.162,       948.3502751
       9108,            6.1635,       948.3273432
       9109,             6.165,       948.2934048
       9110,            6.1665,       948.2432369
       9111,             6.168,       948.1736382
       9112,            6.1695,       948.1143475
       9113,             6.171,       948.0756375
       9114,            6.1725,       948.0508587
       9115,             6.174,       948.0246691
       9116,            6.1755,        947.983734
       9117,             6.177,       947.9337774
       9118,            6.1785,       947.8798954
       9119,              6.18,       947.8201405
       9120,            6.1815,       947.7598932
       9121,             6.183,       947.6911345
       9122,            6.1845,        947.631272
       9123,             6.186,       947.5890812
       9124,            6.1875,       947.5555354
       9125,             6.189,       947.5238288
       9126,            6.1905,       947.4844291
       9127,             6.192,       947.4369484
       9128,            6.1935,       947.3885524
       9129,             6.195,       947.3494287
       9130,            6.1965,        947.323314
       9131,             6.198,       947.3054901
       9132,            6.1995,       947.2935409
       9133,             6.201,       947.2879844
       9134,            6.2025,       947.2852659
       9135,             6.204,       947.2832213
       9136,            6.2055,       947.2818031
       9137,             6.207,       947.2809038
       9138,            6.2085,       947.2846351
       9139,              6.21,       947.2997165
       9140,            6.2115,       947.3292421
       9141,             6.213,       947.3721306
       9142,            6.2145,       947.4197815
       9143,             6.216,       947.4650641
       9144,            6.2175,       947.5105562
       9145,             6.219,       947.5618005
       9146,            6.2205,       947.6226165
       9147,             6.222,        947.691138
       9148,            6.2235,       947.7640581
       9149,             6.225,        947.843071
       9150,            6.2265,       947.9302317
       9151,             6.228,       948.0244879
       9152,            6.2295,       948.1244941
       9153,             6.231,       948.2303685
       9154,            6.2325,       948.3424988
       9155,             6.234,        948.461226
       9156,            6.2355,       948.5834338
       9157,             6.237,       948.7012572
       9158,            6.2385,       948.8225408
       9159,              6.24,       948.9527365
       9160,            6.2415,       949.0897001
       9161,             6.243,         949.22793
       9162,            6.2445,       949.3676874
       9163,             6.246,        949.511077
       9164,            6.2475,       949.6573668
       9165,             6.249,       949.8035121
       9166,            6.2505,       949.9488294
       9167,             6.252,       950.0916794
       9168,            6.2535,       950.2326567
       9169,             6.255,       950.3768092
       9170,            6.2565,       950.5254625
       9171,             6.258,       950.6759551
       9172,            6.2595,       950.8218698
       9173,             6.261,       950.9634843
       9174,            6.2625,        951.102525
       9175,             6.264,       951.2385896
       9176,            6.2655,       951.3660597
       9177,             6.267,        951.492841
       9178,            6.2685,       951.6301382
       9179,              6.27,       951.8008763
       9180,            6.2715,       951.9898112
       9181,             6.273,       952.1701212
       9182,            6.2745,       952.3121343
       9183,             6.276,       952.4438199
       9184,            6.2775,       952.5739774
       9185,             6.279,       952.7072552
       9186,            6.2805,       952.8411816
       9187,             6.282,       952.9675967
       9188,            6.2835,       953.0904162
       9189,             6.285,        953.210437
       9190,            6.2865,       953.3297579
       9191,             6.288,       953.4477577
       9192,            6.2895,       953.5569085
       9193,             6.291,        953.653912
       9194,            6.2925,       953.7412431
       9195,             6.294,       953.8148006
       9196,            6.2955,       953.8868435
       9197,             6.297,       953.9682818
       9198,            6.2985,        954.046831
       9199,               6.3,       954.1206199
       9200,            6.3015,       954.1895744
       9201,             6.303,       954.2520276
       9202,            6.3045,       954.3036158
       9203,             6.306,       954.3487963
       9204,            6.3075,        954.387318
       9205,             6.309,       954.4195098
       9206,            6.3105,       954.4462588
       9207,             6.312,       954.4777012
       9208,            6.3135,       954.5128205
       9209,             6.315,       954.5402822
       9210,            6.3165,       954.5578626
       9211,             6.318,       954.5691504
       9212,            6.3195,       954.5797718
       9213,             6.321,       954.5836183
       9214,            6.3225,       954.5829747
       9215,             6.324,        954.583447
       9216,            6.3255,       954.5829309
       9217,             6.327,       954.5645475
       9218,            6.3285,       954.5415611
       9219,              6.33,       954.5310519
       9220,            6.3315,       954.5249851
       9221,             6.333,       954.5216053
       9222,            6.3345,       954.5161159
       9223,             6.336,       954.5025445
       9224,            6.3375,       954.4844069
       9225,             6.339,       954.4672158
       9226,            6.3405,       954.4526417
       9227,             6.342,       954.4388231
       9228,            6.3435,       954.4241299
       9229,             6.345,       954.4077369
       9230,            6.3465,       954.3897195
       9231,             6.348,       954.3722966
       9232,            6.3495,       954.3549849
       9233,             6.351,       954.3358267
       9234,            6.3525,       954.3166465
       9235,             6.354,       954.3002112
       9236,            6.3555,       954.2867865
       9237,             6.357,       954.2723829
       9238,            6.3585,       954.2546165
       9239,              6.36,       954.2356786
       9240,            6.3615,        954.217393
       9241,             6.363,       954.1987849
       9242,            6.3645,       954.1808323
       9243,             6.366,       954.1646123
       9244,            6.3675,       954.1503383
       9245,             6.369,        954.135943
       9246,            6.3705,       954.1176758
       9247,             6.372,       954.0984961
       9248,            6.3735,       954.0791847
       9249,             6.375,       954.0604736
       9250,            6.3765,        954.043518
       9251,             6.378,       954.0282529
       9252,            6.3795,       954.0154201
       9253,             6.381,       954.0044081
       9254,            6.3825,       953.9943883
       9255,             6.384,       953.9846374
       9256,            6.3855,       953.9741781
       9257,             6.387,       953.9630418
       9258,            6.3885,       953.9514323
       9259,              6.39,       953.9404986
       9260,            6.3915,       953.9312923
       9261,             6.393,       953.9251481
       9262,            6.3945,       953.9197798
       9263,             6.396,       953.9138441
       9264,            6.3975,       953.9079581
       9265,             6.399,       953.9027927
       9266,            6.4005,       953.8987494
       9267,             6.402,       953.8952725
       9268,            6.4035,       953.8924087
       9269,             6.405,        953.891558
       9270,            6.4065,       953.8922168
       9271,             6.408,       953.8913854
       9272,            6.4095,       953.8886791
       9273,             6.411,       953.8867186
       9274,            6.4125,       953.8882519
       9275,             6.414,       953.8914455
       9276,            6.4155,       953.8971515
       9277,             6.417,       953.8984678
       9278,            6.4185,       953.8942261
       9279,              6.42,       953.8922261
       9280,            6.4215,       953.8917045
       9281,             6.423,       953.8956294
       9282,            6.4245,       953.9004369
       9283,             6.426,       953.9064381
       9284,            6.4275,       953.9101284
       9285,             6.429,       953.9154901
       9286,            6.4305,       953.9191147
       9287,             6.432,       953.9210632
       9288,            6.4335,       953.9248517
       9289,             6.435,       953.9306715
       9290,            6.4365,        953.941632
       9291,             6.438,        953.948103
       9292,            6.4395,       953.9474267
       9293,             6.441,       953.9429364
       9294,            6.4425,       953.9411787
       9295,             6.444,       953.9425579
       9296,            6.4455,       953.9429675
       9297,             6.447,       953.9430866
       9298,            6.4485,       953.9378633
       9299,              6.45,       953.9336892
       9300,            6.4515,       953.9451013
       9301,             6.453,       953.9566166
       9302,            6.4545,       953.9657392
       9303,             6.456,       953.9696564
       9304,            6.4575,       953.9713402
       9305,             6.459,       953.9715075
       9306,            6.4605,       953.9707785
       9307,             6.462,       953.9702686
       9308,            6.4635,       953.9722093
       9309,             6.465,       953.9680552
       9310,            6.4665,       953.9447236
       9311,             6.468,       953.9162228
       9312,            6.4695,       953.8885111
       9313,             6.471,       953.8683622
       9314,            6.4725,       953.8438773
       9315,             6.474,       953.8153454
       9316,            6.4755,       953.7832106
       9317,             6.477,       953.7557921
       9318,            6.4785,       953.7256168
       9319,              6.48,       953.6967464
       9320,            6.4815,       953.6673386
       9321,             6.483,       953.6326247
       9322,            6.4845,       953.5941823
       9323,             6.486,       953.5457846
       9324,            6.4875,       953.4910386
       9325,             6.489,       953.4421721
       9326,            6.4905,       953.4221246
       9327,             6.492,         953.39152
       9328,            6.4935,       953.3252967
       9329,             6.495,        953.253204
       9330,            6.4965,       953.1721808
       9331,             6.498,       953.0961622
       9332,            6.4995,       953.0255229
       9333,             6.501,        952.955536
       9334,            6.5025,       952.8723024
       9335,             6.504,       952.7831709
       9336,            6.5055,       952.6916843
       9337,             6.507,       952.5981607
       9338,            6.5085,       952.5032694
       9339,              6.51,       952.4056688
       9340,            6.5115,       952.3038918
       9341,             6.513,        952.197932
       9342,            6.5145,       952.0890223
       9343,             6.516,       951.9738654
       9344,            6.5175,       951.8515043
       9345,             6.519,       951.7503844
       9346,            6.5205,       951.6563212
       9347,             6.522,       951.5331682
       9348,            6.5235,       951.3705153
       9349,             6.525,       951.2007914
       9350,            6.5265,       951.0241852
       9351,             6.528,       950.8314824
       9352,            6.5295,        950.681533
       9353,             6.531,       950.5533167
       9354,            6.5325,       950.4245054
       9355,             6.534,       950.2922655
       9356,            6.5355,       950.1581482
       9357,             6.537,       950.0293028
       9358,            6.5385,       949.8988652
       9359,              6.54,       949.7610276
       9360,            6.5415,       949.6305842
       9361,             6.543,       949.4923673
       9362,            6.5445,       949.3428606
       9363,             6.546,        949.192122
       9364,            6.5475,       949.0541941
       9365,             6.549,       948.9292395
       9366,            6.5505,       948.8148805
       9367,             6.552,       948.7147653
       9368,            6.5535,       948.6221372
       9369,             6.555,       948.5197984
       9370,            6.5565,       948.4064927
       9371,             6.558,       948.2889955
       9372,            6.5595,       948.1786375
       9373,             6.561,       948.0761882
       9374,            6.5625,       947.9960189
       9375,             6.564,       947.9352378
       9376,            6.5655,       947.8762301
       9377,             6.567,       947.8151379
       9378,            6.5685,       947.7585671
       9379,              6.57,       947.7032929
       9380,            6.5715,       947.6488545
       9381,             6.573,       947.6096158
       9382,            6.5745,       947.5625394
       9383,             6.576,       947.5239524
       9384,            6.5775,       947.5099167
       9385,             6.579,       947.5001925
       9386,            6.5805,       947.4933328
       9387,             6.582,       947.4957087
       9388,            6.5835,        947.540206
       9389,             6.585,       947.5627813
       9390,            6.5865,       947.5533269
       9391,             6.588,       947.5562068
       9392,            6.5895,       947.5693766
       9393,             6.591,       947.5826188
       9394,            6.5925,        947.598126
       9395,             6.594,       947.6408341
       9396,            6.5955,       947.6853421
       9397,             6.597,       947.7191316
       9398,            6.5985,       947.7505428
       9399,               6.6,       947.7857669
       9400,            6.6015,       947.8176088
       9401,             6.603,       947.8613389
       9402,            6.6045,       947.9028121
       9403,             6.606,       947.9448566
       9404,            6.6075,       947.9935388
       9405,             6.609,        948.042601
       9406,            6.6105,       948.0852702
       9407,             6.612,       948.1320691
       9408,            6.6135,       948.1813891
       9409,             6.615,       948.2284713
       9410,            6.6165,       948.2717482
       9411,             6.618,       948.3108376
       9412,            6.6195,       948.3455486
       9413,             6.621,       948.3771638
       9414,            6.6225,       948.4131943
       9415,             6.624,       948.4506787
       9416,            6.6255,       948.4884257
       9417,             6.627,       948.5257831
       9418,            6.6285,       948.5597803
       9419,              6.63,       948.5876318
       9420,            6.6315,       948.6033775
       9421,             6.633,       948.6118066
       9422,            6.6345,       948.6222197
       9423,             6.636,       948.6395717
       9424,            6.6375,       948.6601314
       9425,             6.639,       948.6797746
       9426,            6.6405,       948.6986705
       9427,             6.642,       948.7140734
       9428,            6.6435,       948.7194404
       9429,             6.645,       948.7226096
       9430,            6.6465,       948.7303151
       9431,             6.648,       948.7404909
       9432,            6.6495,        948.748594
       9433,             6.651,       948.7512589
       9434,            6.6525,       948.7472489
       9435,             6.654,       948.7366744
       9436,            6.6555,       948.7244636
       9437,             6.657,       948.7183487
       9438,            6.6585,       948.7181367
       9439,              6.66,       948.7181408
       9440,            6.6615,       948.7147405
       9441,             6.663,        948.704819
       9442,            6.6645,       948.6887957
       9443,             6.666,       948.6683311
       9444,            6.6675,       948.6434683
       9445,             6.669,       948.6183661
       9446,            6.6705,       948.5963233
       9447,             6.672,       948.5780686
       9448,            6.6735,       948.5597964
       9449,             6.675,       948.5496052
       9450,            6.6765,        948.534724
       9451,             6.678,        948.511925
       9452,            6.6795,       948.4874367
       9453,             6.681,       948.4661894
       9454,            6.6825,       948.4570983
       9455,             6.684,       948.4495277
       9456,            6.6855,       948.4352567
       9457,             6.687,       948.4114045
       9458,            6.6885,       948.3764642
       9459,              6.69,       948.3316049
       9460,            6.6915,       948.2699412
       9461,             6.693,       948.2103316
       9462,            6.6945,       948.1694359
       9463,             6.696,       948.1408006
       9464,            6.6975,       948.1121836
       9465,             6.699,       948.0703392
       9466,            6.7005,       948.0139324
       9467,             6.702,       947.9533713
       9468,            6.7035,       947.8912073
       9469,             6.705,       947.8286646
       9470,            6.7065,       947.7728273
       9471,             6.708,       947.7186642
       9472,            6.7095,       947.6766759
       9473,             6.711,        947.640579
       9474,            6.7125,       947.6034683
       9475,             6.714,       947.5649547
       9476,            6.7155,       947.5192036
       9477,             6.717,       947.4698972
       9478,            6.7185,       947.4287705
       9479,              6.72,       947.4059342
       9480,            6.7215,       947.3938374
       9481,             6.723,       947.3837977
       9482,            6.7245,       947.3733329
       9483,             6.726,       947.3669521
       9484,            6.7275,       947.3656586
       9485,             6.729,       947.3670227
       9486,            6.7305,       947.3679231
       9487,             6.732,       947.3725637
       9488,            6.7335,       947.3873811
       9489,             6.735,       947.4166788
       9490,            6.7365,       947.4587112
       9491,             6.738,       947.5056345
       9492,            6.7395,       947.5485266
       9493,             6.741,       947.5902871
       9494,            6.7425,       947.6388014
       9495,             6.744,       947.6981806
       9496,            6.7455,       947.7675347
       9497,             6.747,       947.8429186
       9498,            6.7485,       947.9221015
       9499,              6.75,       948.0064601
       9500,            6.7515,        948.097646
       9501,             6.753,       948.1951359
       9502,            6.7545,       948.2977614
       9503,             6.756,       948.4068777
       9504,            6.7575,       948.5218702
       9505,             6.759,       948.6408103
       9506,            6.7605,       948.7583269
       9507,             6.762,       948.8765823
       9508,            6.7635,       949.0054417
       9509,             6.765,         949.14308
       9510,            6.7665,       949.2822057
       9511,             6.768,       949.4195057
       9512,            6.7695,       949.5570361
       9513,             6.771,       949.6962321
       9514,            6.7725,       949.8370753
       9515,             6.774,       949.9793132
       9516,            6.7755,       950.1245289
       9517,             6.777,       950.2703325
       9518,            6.7785,       950.4159497
       9519,              6.78,       950.5606283
       9520,            6.7815,       950.7042388
       9521,             6.783,       950.8428202
       9522,            6.7845,       950.9802537
       9523,             6.786,       951.1212395
       9524,            6.7875,       951.2610315
       9525,             6.789,       951.3917864
       9526,            6.7905,       951.5153082
       9527,             6.792,        951.645901
       9528,            6.7935,       951.8069787
       9529,             6.795,       951.9942512
       9530,            6.7965,       952.1776334
       9531,             6.798,        952.323584
       9532,            6.7995,       952.4541314
       9533,             6.801,       952.5814624
       9534,            6.8025,       952.7117333
       9535,             6.804,       952.8467173
       9536,            6.8055,       952.9758417
       9537,             6.807,       953.1007128
       9538,            6.8085,       953.2228465
       9539,              6.81,       953.3394405
       9540,            6.8115,       953.4533984
       9541,             6.813,       953.5592472
       9542,            6.8145,       953.6589835
       9543,             6.816,       953.7493211
       9544,            6.8175,       953.8241676
       9545,             6.819,       953.8965741
       9546,            6.8205,       953.9749705
       9547,             6.822,        954.052179
       9548,            6.8235,        954.125426
       9549,             6.825,         954.19596
       9550,            6.8265,       954.2602684
       9551,             6.828,       954.3134849
       9552,            6.8295,       954.3581319
       9553,             6.831,       954.3966722
       9554,            6.8325,       954.4290337
       9555,             6.834,       954.4572721
       9556,            6.8355,       954.4901866
       9557,             6.837,       954.5250847
       9558,            6.8385,       954.5493605
       9559,              6.84,       954.5650914
       9560,            6.8415,       954.5760373
       9561,             6.843,       954.5869327
       9562,            6.8445,       954.5954703
       9563,             6.846,        954.599004
       9564,            6.8475,       954.6016429
       9565,             6.849,       954.6016192
       9566,            6.8505,       954.5858847
       9567,             6.852,       954.5623063
       9568,            6.8535,       954.5464565
       9569,             6.855,       954.5390604
       9570,            6.8565,       954.5339084
       9571,             6.858,       954.5266578
       9572,            6.8595,       954.5132825
       9573,             6.861,       954.4951856
       9574,            6.8625,       954.4773279
       9575,             6.864,       954.4621196
       9576,            6.8655,       954.4471701
       9577,             6.867,       954.4320222
       9578,            6.8685,       954.4141107
       9579,              6.87,       954.3962443
       9580,            6.8715,       954.3801697
       9581,             6.873,       954.3636457
       9582,            6.8745,       954.3437183
       9583,             6.876,        954.322771
       9584,            6.8775,       954.3044131
       9585,             6.879,       954.2884903
       9586,            6.8805,       954.2722708
       9587,             6.882,       954.2555659
       9588,            6.8835,       954.2391416
       9589,             6.885,       954.2224691
       9590,            6.8865,       954.2051936
       9591,             6.888,       954.1872491
       9592,            6.8895,       954.1693748
       9593,             6.891,       954.1527464
       9594,            6.8925,       954.1377047
       9595,             6.894,       954.1205843
       9596,            6.8955,       954.1010542
       9597,             6.897,       954.0814554
       9598,            6.8985,       954.0619955
       9599,               6.9,       954.0438791
