     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,"rms[MixtureFraction]","rms[EnthalpyTot]",  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,"Avg_Massflow(inlet_fuel)","Avg_Massflow(outlet)","Avg_Mach(inlet_fuel)","Avg_Mach(outlet)","Avg_Temp(inlet_fuel)","Avg_Temp(outlet)","Avg_Press(inlet_fuel)","Avg_Press(outlet)","Avg_Density(inlet_fuel)","Avg_Density(outlet)","Avg_Enthalpy(inlet_fuel)","Avg_Enthalpy(outlet)","Avg_NormalVel(inlet_fuel)","Avg_NormalVel(outlet)","Uniformity(inlet_fuel)","Uniformity(outlet)","Secondary_Strength(inlet_fuel)","Secondary_Strength(outlet)","Momentum_Distortion(inlet_fuel)","Momentum_Distortion(outlet)","Secondary_Over_Uniformity(inlet_fuel)","Secondary_Over_Uniformity(outlet)","Avg_TotalTemp(inlet_fuel)","Avg_TotalTemp(outlet)","Avg_TotalPress(inlet_fuel)","Avg_TotalPress(outlet)"
       -2.82516427,     -0.9784749474,     0.04388761767,          -3.677374161,       2.152863354,       1.192885865,      0.5303888101,       600.9998045,       451931.7532,       2.200766575,      -675588.0925,       166.4620945,       167.9212234,         11.94903394,           270821.515,                1.376358642,       612.6865903,       466437.2916,      -451931.7529,             5e-05,      -633561.3115,      -1038.484736,                 0,                 0,                 0,       153335.1944,         1038.4784,      -633561.3115,                 0,    0.001639122713,               1.192885769,       9.531753277e-08,           0.530362878,   2.593214259e-05,           300.9997183,       300.0000862,             451931.753,    0.0001638658728,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                166.4620855,        8.997883661e-06,             167.9165408,      0.004682553445,                     11.94292211,              0.006111830245,                    0.01755125736,                  270821.4975,                          0.07112415517,                        1.305234487,                312.6865041,            300.0000862,                 466437.2914,         0.0001987536894
      -2.815726994,     -0.9594483193,     0.06281966775,          -3.670047409,       2.160190107,        1.21917719,      0.5420781846,       600.9998045,        472075.387,       2.200766575,      -675588.0925,        170.130936,       171.6221294,         12.21281439,          274900.4939,                1.372541337,       613.2074289,       487227.3858,      -472075.3866,             5e-05,      -662111.0052,      -1061.489442,                 0,                 0,                 0,       160244.1317,        1061.48282,      -662111.0052,                 0,    0.001603189546,               1.219177095,       9.477551112e-08,          0.5420522534,   2.593122695e-05,           300.9997183,       300.0000862,            472075.3868,     0.000168137037,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 170.130927,        8.946717337e-06,             171.6174385,      0.004690857635,                     12.20670965,              0.006104747299,                    0.01755125537,                  274900.4764,                          0.07112744341,                        1.301413893,                313.2073427,            300.0000862,                 487227.3856,          0.000203019739
      -2.806288602,     -0.9404272515,     0.08175045367,          -3.662599902,       2.167637613,       1.246046555,      0.5540245623,       600.9998045,        493115.766,       2.200766575,      -675588.0925,       173.8804406,       175.4044032,         12.48239831,          279059.4684,                1.368774541,       613.7514503,       508942.9995,      -493115.7656,             5e-05,      -691938.4055,      -1084.712113,                 0,                 0,                 0,       167462.2454,       1084.705193,      -691938.4055,                 0,    0.001567642588,               1.246046461,        9.42307073e-08,          0.5539986321,   2.593012968e-05,           300.9997183,       300.0000862,            493115.7658,    0.0001726796253,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                173.8804317,        8.895288379e-06,             175.3997042,       0.00469904039,                     12.47630063,              0.006097680904,                    0.01755125339,                  279059.4508,                           0.0711306823,                        1.297643859,                 313.751364,            300.0000862,                 508942.9992,         0.0002075567999
      -2.796838872,     -0.9214125447,      0.1006792591,          -3.655387942,       2.174849574,       1.273506665,      0.5662335908,       600.9998045,       515092.7825,       2.200766575,      -675588.0925,       177.7123809,       179.2698329,         12.75791297,          283303.8505,                1.365057321,       614.3196855,       531625.3046,      -515092.7821,             5e-05,      -723100.8453,      -1108.417447,                 0,                 0,                 0,       175003.4078,       1108.410216,      -723100.8453,                 0,    0.001532867033,               1.273506571,       9.368264183e-08,           0.566207662,   2.592885234e-05,           300.9997183,       300.0000862,            515092.7823,    0.0001775205027,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                177.7123721,        8.843551525e-06,             179.2651258,      0.004707103006,                     12.75182234,              0.006090630959,                    0.01755125141,                  283303.8329,                          0.07113387102,                         1.29392345,                314.3195992,            300.0000862,                 531625.3044,         0.0002123917399
      -2.787384559,     -0.9024068255,      0.1196093274,          -3.648208592,       2.182028924,       1.301570499,       0.578711042,       600.9998045,       538048.1028,       2.200766575,      -675588.0925,       181.6285685,       183.2202458,         13.03948845,          287639.6203,                1.361388761,       614.9132114,       555317.3043,      -538048.1025,             5e-05,      -755657.7025,      -1132.627344,                 0,                 0,                 0,       182881.9861,       1132.619788,      -755657.7025,                 0,    0.001498862965,               1.301570406,       9.313079902e-08,          0.5786851146,   2.592739652e-05,           300.9997183,       300.0000862,            538048.1026,    0.0001826890845,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                181.6285597,        8.791458092e-06,             183.2155307,      0.004715046773,                     13.03340485,              0.006083597359,                    0.01755124945,                  287639.6027,                          0.07113700894,                        1.290251752,                314.9131252,            300.0000862,                  555317.304,         0.0002175539767
      -2.777918712,     -0.8834046926,      0.1385409409,          -3.641205926,        2.18903159,       1.330251326,      0.5914628144,       600.9998045,        562025.246,       2.200766575,      -675588.0925,       185.6308547,       187.2575095,         13.32725774,          292073.3866,                1.357767968,       615.5331529,       580063.9135,      -562025.2456,             5e-05,      -789672.8015,      -1157.357724,                 0,                 0,                 0,       191113.4238,       1157.349828,      -789672.8015,                 0,      0.0014656168,               1.330251233,        9.25746247e-08,          0.5914368886,   2.592576377e-05,           300.9997183,       300.0000862,            562025.2458,    0.0001882175708,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                185.6308459,         8.73895577e-06,             187.2527866,      0.004722872973,                     13.32118116,              0.006076580005,                    0.01755124751,                   292073.369,                          0.07114009569,                        1.286627873,                315.5330667,            300.0000862,                 580063.9133,         0.0002230757132
      -2.768455703,     -0.8644034871,      0.1574720762,          -3.634149571,       2.196087945,       1.359562703,      0.6044949363,       600.9998045,       587069.6662,       2.200766575,      -675588.0925,       189.7211315,       191.3835325,         13.62135679,          296612.4553,                1.354194068,       616.1806848,       605912.0447,      -587069.6658,             5e-05,       -825209.086,       -1182.65491,                 0,                 0,                 0,       199712.9519,       1182.646658,       -825209.086,                 0,    0.001433157887,               1.359562611,       9.201352382e-08,          0.6044690123,   2.592395568e-05,           300.9997183,       300.0000862,             587069.666,    0.0001941412048,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                189.7211228,        8.685988385e-06,             191.3788019,      0.004730582877,                     13.61528721,              0.006069578794,                    0.01755124558,                  296612.4377,                          0.07114313117,                        1.283050937,                316.1805985,            300.0000862,                 605912.0445,         0.0002289921951
      -2.759024634,     -0.8454050517,      0.1764016642,          -3.626315452,       2.203922064,       1.389518488,      0.6178135683,       600.9998045,       613228.8386,       2.200766575,      -675588.0925,       193.9013326,       195.6002653,         13.92192455,          301264.9063,                1.350666206,       616.8570341,       632910.6961,      -613228.8382,             5e-05,      -862333.2651,      -1208.540746,                 0,                 0,                 0,       208696.7126,       1208.532123,      -862333.2651,                 0,     0.00140147759,               1.389518396,       9.144685781e-08,          0.6177876463,   2.592197384e-05,           300.9997183,       300.0000862,            613228.8384,    0.0002004985565,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 193.901324,        8.632495657e-06,             195.5955272,      0.004738177749,                     13.91586195,              0.006062593625,                    0.01755124368,                  301264.8887,                          0.07114611544,                        1.279520091,                316.8569479,            300.0000862,                 632910.6959,         0.0002353419954
       -2.74958183,     -0.8264050268,      0.1953277606,          -3.618575022,       2.211662494,       1.420132841,      0.6314250069,       600.9998045,        640552.347,       2.200766575,      -675588.0925,       198.1734341,       199.9097015,         14.22910369,          306039.6801,                1.347183549,       617.5634824,       661111.0422,      -640552.3466,             5e-05,      -901116.6614,      -1234.993069,                 0,                 0,                 0,       218081.9637,       1234.984057,      -901116.6614,                 0,    0.001370514076,                1.42013275,       9.087394177e-08,          0.6313990871,   2.591981981e-05,           300.9997183,       300.0000862,            640552.3468,    0.0002073318342,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                198.1734255,        8.578412933e-06,             199.9049558,      0.004745658844,                     14.22304807,              0.006055624398,                    0.01755124179,                  306039.6626,                          0.07114905185,                        1.276034497,                317.5633962,            300.0000862,                 661111.0419,         0.0002421673251
      -2.740138349,     -0.8074070586,      0.2142527646,          -3.610612008,       2.219625507,       1.451420235,      0.6453356871,       600.9998045,       669091.9805,       2.200766575,      -675588.0925,       202.5394557,       204.3138782,         14.54304021,          310946.6757,                1.343745283,       618.3013684,       690566.5335,      -669091.9801,             5e-05,      -941634.4424,      -1261.925042,                 0,                 0,                 0,       227886.8929,       1261.915626,      -941634.4424,                 0,     0.00134014325,               1.451420145,       9.029404147e-08,          0.6453097696,   2.591749519e-05,           300.9997183,       300.0000862,            669091.9803,     0.000214687223,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                202.5394472,          8.5236709e-06,             204.3091251,      0.004753027405,                     14.53699154,              0.006048671013,                    0.01755123994,                  310946.6581,                          0.07115194452,                        1.272593338,                318.3012822,            300.0000862,                 690566.5333,         0.0002495143722
