"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega","Species_0"
6482, 3.189379030054878e-05, 1.561972284205903e-03, -6.205116383490008e+01, 5.682009218840667e+01, 1.667921497475789e-01, 1.323160670672522e+01, 2.851535791434264e+04, 9.999999999745645e-01
6483, 4.017734127656750e-05, 1.561972284205903e-03, -6.194207117357794e+01, 5.681808612535742e+01, 1.683547482222509e-01, 1.323161459862701e+01, 2.851355972888024e+04, 9.999999999741405e-01
6484, 4.992284333333931e-05, 1.561972284205903e-03, -6.181118577670645e+01, 5.681569235357192e+01, 1.701851543697699e-01, 1.323161934239940e+01, 2.851143784569432e+04, 9.999999999736298e-01
6485, 6.138861324194254e-05, 1.561972284205903e-03, -6.165361563692518e+01, 5.681282959968518e+01, 1.723274674491808e-01, 1.323161877675472e+01, 2.850893291632311e+04, 9.999999999730118e-01
6486, 7.487736772986095e-05, 1.561972284205903e-03, -6.146331027081003e+01, 5.680939789488809e+01, 1.748321743975630e-01, 1.323160985790250e+01, 2.850597456865217e+04, 9.999999999722601e-01
6487, 9.074661857042447e-05, 1.561972284205903e-03, -6.123263186495537e+01, 5.680527322973547e+01, 1.777562590793853e-01, 1.323158841642279e+01, 2.850247917516185e+04, 9.999999999713407e-01
6488, 1.094161952525914e-04, 1.561972284205903e-03, -6.095190173413566e+01, 5.680030158901582e+01, 1.811623091851580e-01, 1.323154889660282e+01, 2.849834777905399e+04, 9.999999999702075e-01
6489, 1.313800583374221e-04, 1.561972284205903e-03, -6.060881903258340e+01, 5.679429120607237e+01, 1.851164423590982e-01, 1.323148413682213e+01, 2.849346348251719e+04, 9.999999999687987e-01
6490, 1.572204522620641e-04, 1.561972284205903e-03, -6.018765079224967e+01, 5.678700326172932e+01, 1.896838375906733e-01, 1.323138524675810e+01, 2.848768885129949e+04, 9.999999999670289e-01
6491, 1.876205679293040e-04, 1.561972284205902e-03, -5.966835150025716e+01, 5.677814164978868e+01, 1.949208530418809e-01, 1.323124170803214e+01, 2.848086337431867e+04, 9.999999999647780e-01
6492, 2.233857470413780e-04, 1.561972284205903e-03, -5.902544642080408e+01, 5.676734131086695e+01, 2.008630988705752e-01, 1.323104181288502e+01, 2.847280058071566e+04, 9.999999999618702e-01
6493, 2.654619704369459e-04, 1.561972284205903e-03, -5.822689972792672e+01, 5.675415715271902e+01, 2.075085140385851e-01, 1.323077354422375e+01, 2.846328532774526e+04, 9.999999999580412e-01
6494, 3.149635648268065e-04, 1.561972284205903e-03, -5.723291681633753e+01, 5.673805404744380e+01, 2.147943250917965e-01, 1.323042490817259e+01, 2.845206942429007e+04, 9.999999999528687e-01
6495, 3.732004461423333e-04, 1.561972284205903e-03, -5.599244211251617e+01, 5.671840952666735e+01, 2.225544045568500e-01, 1.322996636100516e+01, 2.843883422728152e+04, 9.999999999456158e-01
6496, 4.417146783912626e-04, 1.561972284205903e-03, -5.444258227757305e+01, 5.669450983757003e+01, 2.304790603122403e-01, 1.322938497762633e+01, 2.842322844399173e+04, 9.999999999347268e-01
6497, 5.223195617037713e-04, 1.561972284205903e-03, -5.251439951677513e+01, 5.666559078048248e+01, 2.380927341892443e-01, 1.322868852783973e+01, 2.840484493971968e+04, 9.999999999160355e-01
6498, 6.171489039725857e-04, 1.561972284205903e-03, -5.013330571627470e+01, 5.663088074302439e+01, 2.447285894886123e-01, 1.322791994243035e+01, 2.838320138950145e+04, 9.999999998755014e-01
6499, 7.287128683505607e-04, 1.561972284205903e-03, -4.722395470829399e+01, 5.658968418165830e+01, 2.495173220800630e-01, 1.322719720089080e+01, 2.835777538305596e+04, 9.999999997582814e-01
6500, 8.599644174282616e-04, 1.561972284205903e-03, -4.372300275440565e+01, 5.654150603106463e+01, 2.514368673541952e-01, 1.322678876168263e+01, 2.832818019926006e+04, 9.999999993361451e-01
6501, 1.014378308240483e-03, 1.561972284205903e-03, -3.959817324606404e+01, 5.648618509358739e+01, 2.494522600819822e-01, 1.322720741111214e+01, 2.829443558200594e+04, 9.999999976486866e-01
6502, 1.196041390428078e-03, 1.561972284205903e-03, -3.486845393233858e+01, 5.642399152793045e+01, 2.427227414954636e-01, 1.322932469049396e+01, 2.825701067143595e+04, 9.999999907178500e-01
6503, 1.409762272887174e-03, 1.561972284205903e-03, -2.962693035794056e+01, 5.635564776349155e+01, 2.308633233860155e-01, 1.323477364401935e+01, 2.821669995967419e+04, 9.999999625730839e-01
6504, 1.661198946606763e-03, 1.561972284205903e-03, -2.405748014529063e+01, 5.628227606611976e+01, 2.142407920541596e-01, 1.324711909230450e+01, 2.817485054026696e+04, 9.999998521125774e-01
6505, 1.957006989901320e-03, 1.561972284205903e-03, -1.837777030039380e+01, 5.620572809772151e+01, 1.944162337727184e-01, 1.327203527750869e+01, 2.813085943421898e+04, 9.999994448215759e-01
6506, 2.305016281823234e-03, 1.561972284205903e-03, -1.277533126745351e+01, 5.612741011973893e+01, 1.730065659115702e-01, 1.330488236331521e+01, 2.808260565794475e+04, 9.999980668014306e-01
6507, 2.714438854602775e-03, 1.561972284205902e-03, -7.524652860719705e+00, 5.604728807644016e+01, 1.515855844336818e-01, 1.334617934855098e+01, 2.803255255275801e+04, 9.999937172724176e-01
6508, 3.196112029172865e-03, 1.561972284205903e-03, -2.935860989174080e+00, 5.596518970761255e+01, 1.322882303777452e-01, 1.339862935263805e+01, 2.798336864011560e+04, 9.999808743604867e-01
6509, 3.762786214629954e-03, 1.561972284205903e-03, 8.431327246859508e-01, 5.587907098400054e+01, 1.170250013245570e-01, 1.346685394500576e+01, 2.794154651713192e+04, 9.999454229818621e-01
6510, 4.429461988017413e-03, 1.561972284205903e-03, 3.782114928767509e+00, 5.578475509803573e+01, 1.070182712308445e-01, 1.355915432704567e+01, 2.792110772185907e+04, 9.998538688048242e-01
6511, 5.213786309219864e-03, 1.561972284205903e-03, 5.983507263582728e+00, 5.567526080132050e+01, 1.028461202447529e-01, 1.369132812522548e+01, 2.795120688929757e+04, 9.996322568187376e-01
6512, 6.136520684337957e-03, 1.561972284205903e-03, 7.654111526806623e+00, 5.553983010229614e+01, 1.048048810267694e-01, 1.389325486312687e+01, 2.808614600396045e+04, 9.991280867769351e-01
6513, 7.222090413928777e-03, 1.561972284205903e-03, 9.062220728914420e+00, 5.536233364134437e+01, 1.133730289344945e-01, 1.422045108827682e+01, 2.841484667792085e+04, 9.980464478864589e-01
6514, 8.499230646905335e-03, 1.561972284205903e-03, 1.048625342716503e+01, 5.511909095553197e+01, 1.295422438997765e-01, 1.477327385576956e+01, 2.905961613691826e+04, 9.958515276463300e-01
6515, 1.000174825161479e-02, 1.561972284205903e-03, 1.210956528316259e+01, 5.477684368708775e+01, 1.549733178586379e-01, 1.572465801507621e+01, 3.014013348367562e+04, 9.916363061013918e-01
6516, 1.176941590565161e-02, 1.561972284205903e-03, 1.390780927205908e+01, 5.429290411973754e+01, 1.915876746975794e-01, 1.734652226840017e+01, 3.166996330331103e+04, 9.840169075663719e-01
6517, 1.384902394567806e-02, 1.561972284205903e-03, 1.553398804082072e+01, 5.362123369280143e+01, 2.405478909612800e-01, 1.999270432520556e+01, 3.339562319110964e+04, 9.712389804035577e-01
6518, 1.629562080222080e-02, 1.561972284205903e-03, 1.640360729034714e+01, 5.272668289183634e+01, 3.008427520502255e-01, 2.395962411628146e+01, 3.472990785505012e+04, 9.517633117280404e-01
6519, 1.917396978174216e-02, 1.561972284205903e-03, 1.609238090389951e+01, 5.160091046582944e+01, 3.684523925923069e-01, 2.922066645036695e+01, 3.499707733852720e+04, 9.251706461661116e-01
6520, 2.256026197981758e-02, 1.561972284205903e-03, 1.473626056865390e+01, 5.026208157824138e+01, 4.370460496874505e-01, 3.526540463038847e+01, 3.387255292640508e+04, 8.924391517840642e-01
6521, 2.654413428598974e-02, 1.561972284205903e-03, 1.295344458600130e+01, 4.872894756875060e+01, 4.995872141792490e-01, 4.126713204325446e+01, 3.153357378072585e+04, 8.550853729077607e-01
6522, 3.123104167293205e-02, 1.561972284205903e-03, 1.138383198692774e+01, 4.698887707421741e+01, 5.484059180943123e-01, 4.638475143703126e+01, 2.839813284130558e+04, 8.139954804711867e-01
6523, 3.674504880549265e-02, 1.561972284205903e-03, 1.028752754839100e+01, 4.498952739814197e+01, 5.734743644986007e-01, 4.990518906957749e+01, 2.484743618703393e+04, 7.687336376251817e-01
6524, 4.323211467968278e-02, 1.561972284205903e-03, 9.472013111505820e+00, 4.266666191565271e+01, 5.639090024487240e-01, 5.127590048742670e+01, 2.115558996589316e+04, 7.176003336877277e-01
6525, 5.086395533983706e-02, 1.561972284205903e-03, 8.539106683411955e+00, 3.999718018757475e+01, 5.158974794768254e-01, 5.021210427941869e+01, 1.753948248191331e+04, 6.589806987276561e-01
6526, 5.984258912535538e-02, 1.561972284205903e-03, 7.257692134450244e+00, 3.704316442358812e+01, 4.387810268026527e-01, 4.685597854940904e+01, 1.419435834741441e+04, 5.936320158987715e-01
6527, 7.040568541508675e-02, 1.561972284205903e-03, 5.716474358847056e+00, 3.394918217555797e+01, 3.503419941952783e-01, 4.178991027231891e+01, 1.126529360420886e+04, 5.251972020194534e-01
6528, 8.283285456366199e-02, 1.561972284205903e-03, 4.174948691128215e+00, 3.089123238968956e+01, 2.665654706852431e-01, 3.582755923984304e+01, 8.816376511071687e+03, 4.581772988021059e-01
6529, 9.745304991665500e-02, 1.561972284205903e-03, 2.855481954191649e+00, 2.801871419958191e+01, 1.961245425213906e-01, 2.973683441148182e+01, 6.839163390762368e+03, 3.959593468159790e-01
6530, 1.146532760917617e-01, 1.561972284205903e-03, 1.854793111376601e+00, 2.542581350988061e+01, 1.411245013481167e-01, 2.406811593659734e+01, 5.281443954262086e+03, 3.402934512866935e-01
6531, 1.348888319055592e-01, 1.561972284205903e-03, 1.163080056063289e+00, 2.315370120469812e+01, 1.000581886404524e-01, 1.912260540869000e+01, 4.073974243310483e+03, 2.916506910799858e-01
6532, 1.586953627640724e-01, 1.561972284205903e-03, 7.182014662649756e-01, 2.120673960883881e+01, 7.016913947465364e-02, 1.500345305023519e+01, 3.147556141607857e+03, 2.497362546437082e-01
6533, 1.867030394995498e-01, 1.561972284205903e-03, 4.480289843512349e-01, 1.956953702577622e+01, 4.868239219874070e-02, 1.168832349989566e+01, 2.441234855369345e+03, 2.138776497105216e-01
6534, 2.196532396084145e-01, 1.561972284205903e-03, 2.910093501274557e-01, 1.822021576010282e+01, 3.325845163065120e-02, 9.091693204886065e+00, 1.904921931003837e+03, 1.832594162418347e-01
6535, 2.584181717734401e-01, 1.561972284205903e-03, 2.011280658077429e-01, 1.714024669886372e+01, 2.206351809441267e-02, 7.108818247490896e+00, 1.499323257534950e+03, 1.570439976629729e-01
6536, 3.040239638631213e-01, 1.561972284205903e-03, 1.510093188640982e-01, 1.632320751369970e+01, 1.367950217707423e-02, 5.645067933532123e+00, 1.194971719641639e+03, 1.344195456358917e-01
6537, 3.576778247676879e-01, 1.561972284205903e-03, 2.726749128883162e-02, 1.578573835218516e+01, 6.649539627545431e-03, 4.642618982658629e+00, 9.720234646981604e+02, 1.146436506059096e-01
6538, 2.655509112858029e-06, 1.291061106981378e-03, -6.074785725063892e+01, 5.924564722462274e+01, 1.340281319322816e-01, 1.044039724652819e+01, 2.456406978214454e+04, 9.999999999979854e-01
6539, 5.779769850720649e-06, 1.291061106981378e-03, -5.837934471829885e+01, 5.923981553594354e+01, 1.310042745699301e-01, 1.044072632494332e+01, 2.456391069693050e+04, 9.999999999979738e-01
6540, 9.455610761906975e-06, 1.291061106981378e-03, -5.792451185317022e+01, 5.923808128719683e+01, 1.306324214238261e-01, 1.044102338921220e+01, 2.456352584075749e+04, 9.999999999979615e-01
6541, 1.378000960698662e-05, 1.291061106981378e-03, -5.780169965514981e+01, 5.923692926892273e+01, 1.310001988042543e-01, 1.044135371584679e+01, 2.456303778381035e+04, 9.999999999979473e-01
6542, 1.886748523990916e-05, 1.291061106981378e-03, -5.773339760013986e+01, 5.923573949672973e+01, 1.315964342085097e-01, 1.044173767345036e+01, 2.456245534738846e+04, 9.999999999979304e-01
6543, 2.485263376708472e-05, 1.291061106981378e-03, -5.766477794710512e+01, 5.923435981370065e+01, 1.323280651430564e-01, 1.044218721873684e+01, 2.456176667757091e+04, 9.999999999979103e-01
6544, 3.189364508952301e-05, 1.291061106981378e-03, -5.758464848122346e+01, 5.923272771217685e+01, 1.331946127410239e-01, 1.044271386287281e+01, 2.456095320416136e+04, 9.999999999978866e-01
6545, 4.017717349084255e-05, 1.291061106981378e-03, -5.748908680477867e+01, 5.923078995790751e+01, 1.342159529861047e-01, 1.044333053185544e+01, 2.455999190976424e+04, 9.999999999978577e-01
6546, 4.992264952751421e-05, 1.291061106981378e-03, -5.737465817733423e+01, 5.922848536582148e+01, 1.354186452063872e-01, 1.044405207077017e+01, 2.455885518692322e+04, 9.999999999978234e-01
6547, 6.138837050088986e-05, 1.291061106981379e-03, -5.723724827993769e+01, 5.922573981030447e+01, 1.368340480715103e-01, 1.044489554937721e+01, 2.455751000554304e+04, 9.999999999977821e-01
6548, 7.487710942185775e-05, 1.291061106981378e-03, -5.707176500250345e+01, 5.922246283192303e+01, 1.384984062853710e-01, 1.044588049995458e+01, 2.455591682641602e+04, 9.999999999977320e-01
6549, 9.074629945127854e-05, 1.291061106981378e-03, -5.687181347981867e+01, 5.921854323236580e+01, 1.404532398924760e-01, 1.044702927483043e+01, 2.455402811244486e+04, 9.999999999976711e-01
6550, 1.094158514842284e-04, 1.291061106981378e-03, -5.662932991391904e+01, 5.921384406230478e+01, 1.427452970495525e-01, 1.044836725840663e+01, 2.455178673487339e+04, 9.999999999975964e-01
6551, 1.313796619930873e-04, 1.291061106981379e-03, -5.633411573990764e+01, 5.920819603855085e+01, 1.454260055184649e-01, 1.044992319910434e+01, 2.454912388200450e+04, 9.999999999975042e-01
6552, 1.572199583769613e-04, 1.291061106981378e-03, -5.597316106340978e+01, 5.920138932299822e+01, 1.485497362979439e-01, 1.045172954648034e+01, 2.454595663534872e+04, 9.999999999973894e-01
6553, 1.876200417476082e-04, 1.291061106981378e-03, -5.552987982683719e+01, 5.919316396523724e+01, 1.521701209520189e-01, 1.045382281783499e+01, 2.454218518477947e+04, 9.999999999972451e-01
6554, 2.233850994782859e-04, 1.291061106981378e-03, -5.498307861733863e+01, 5.918319816486870e+01, 1.563335342224130e-01, 1.045624431452460e+01, 2.453768943435113e+04, 9.999999999970611e-01
6555, 2.654612671077578e-04, 1.291061106981378e-03, -5.430574975200928e+01, 5.917109559687734e+01, 1.610681820739758e-01, 1.045904120183879e+01, 2.453232531538973e+04, 9.999999999968220e-01
6556, 3.149627272975425e-04, 1.291061106981378e-03, -5.346365431856302e+01, 5.915637227377853e+01, 1.663671529207315e-01, 1.046226858240482e+01, 2.452592065823998e+04, 9.999999999965052e-01
6557, 3.731995147246563e-04, 1.291061106981378e-03, -5.241367824299719e+01, 5.913844626865510e+01, 1.721624138111341e-01, 1.046599317012803e+01, 2.451827092180829e+04, 9.999999999960725e-01
6558, 4.417135652094649e-04, 1.291061106981378e-03, -5.110267303449681e+01, 5.911663520892816e+01, 1.782917767449645e-01, 1.047030044744070e+01, 2.450913578286271e+04, 9.999999999954541e-01
6559, 5.223182982822319e-04, 1.291061106981378e-03, -4.946748759943247e+01, 5.909016650814904e+01, 1.844650318609258e-01, 1.047530751418483e+01, 2.449823972132808e+04, 9.999999999944928e-01
6560, 6.171474358100334e-04, 1.291061106981378e-03, -4.743592563148366e+01, 5.905820611364160e+01, 1.902308450879894e-01, 1.048118628427799e+01, 2.448528733390315e+04, 9.999999999927220e-01
6561, 7.287111803957269e-04, 1.291061106981378e-03, -4.493032784061402e+01, 5.901991759359883e+01, 1.949551154759088e-01, 1.048820349425460e+01, 2.447001473851827e+04, 9.999999999883785e-01
6562, 8.599625080331584e-04, 1.291061106981378e-03, -4.187579729051673e+01, 5.897455787810220e+01, 1.978335224278810e-01, 1.049678270262707e+01, 2.445229708521955e+04, 9.999999999737603e-01
6563, 1.014376063227524e-03, 1.291061106981378e-03, -3.821416029787074e+01, 5.892160195943431e+01, 1.979637867769284e-01, 1.050758813130752e+01, 2.443227790699303e+04, 9.999999999131368e-01
6564, 1.196038886997335e-03, 1.291061106981378e-03, -3.392304522277411e+01, 5.886087033872811e+01, 1.944907315829602e-01, 1.052164946191808e+01, 2.441038773831065e+04, 9.999999996385044e-01
6565, 1.409759423832262e-03, 1.291061106981378e-03, -2.903952840482116e+01, 5.879261130246275e+01, 1.868339717742980e-01, 1.054066398588750e+01, 2.438719261493118e+04, 9.999999983660673e-01
6566, 1.661195614035989e-03, 1.291061106981379e-03, -2.368557802548266e+01, 5.871747166833838e+01, 1.750172301696402e-01, 1.056782436103544e+01, 2.436334807614530e+04, 9.999999925151410e-01
6567, 1.957003192460036e-03, 1.291061106981378e-03, -1.811601197224699e+01, 5.863622304762599e+01, 1.601095166725683e-01, 1.061029316756271e+01, 2.434083813011938e+04, 9.999999665008981e-01
6568, 2.305011959221961e-03, 1.291061106981379e-03, -1.264061585881564e+01, 5.855054605418501e+01, 1.435479461611862e-01, 1.067034051697253e+01, 2.431888189794845e+04, 9.999998609032035e-01
6569, 2.714433926340595e-03, 1.291061106981378e-03, -7.470605541214037e+00, 5.846184464474580e+01, 1.263905201625515e-01, 1.074192366199462e+01, 2.429574480316387e+04, 9.999994690587161e-01
6570, 3.196106476444851e-03, 1.291061106981378e-03, -2.849118002488884e+00, 5.837042487511695e+01, 1.102046357251798e-01, 1.082657714344822e+01, 2.427137428064613e+04, 9.999981053453387e-01
6571, 3.762779863233682e-03, 1.291061106981378e-03, 9.827047240079478e-01, 5.827560820151783e+01, 9.674949863561486e-02, 1.092631066922159e+01, 2.424614445508298e+04, 9.999936614856815e-01
6572, 4.429454728992316e-03, 1.291061106981379e-03, 3.921765874296863e+00, 5.817495970022406e+01, 8.710946699595004e-02, 1.104400883600175e+01, 2.422079582647681e+04, 9.999801104343820e-01
6573, 5.213778093774261e-03, 1.291061106981378e-03, 6.007831827740522e+00, 5.806400532865369e+01, 8.169014090185084e-02, 1.118479292003719e+01, 2.419977897451507e+04, 9.999414315816810e-01
6574, 6.136511347332371e-03, 1.291061106981378e-03, 7.406070076030069e+00, 5.793580309619652e+01, 8.048518562016536e-02, 1.135843943567619e+01, 2.419571274167641e+04, 9.998379773446475e-01
6575, 7.222079848887123e-03, 1.291061106981378e-03, 8.371020090598529e+00, 5.778009393643080e+01, 8.348921338069379e-02, 1.158416319617541e+01, 2.423680148244802e+04, 9.995781783847588e-01
6576, 8.499218771518904e-03, 1.291061106981378e-03, 9.210708805656662e+00, 5.758167993044904e+01, 9.109285295820713e-02, 1.189993502852775e+01, 2.437754584251838e+04, 9.989640156179598e-01
6577, 1.000173481844129e-02, 1.291061106981378e-03, 1.022812707908138e+01, 5.731773852194623e+01, 1.044646307969080e-01, 1.237982264675878e+01, 2.470867209891212e+04, 9.975934202588388e-01
6578, 1.176940076822992e-02, 1.291061106981378e-03, 1.167000817015935e+01, 5.695414630673508e+01, 1.257143769326578e-01, 1.316388899195021e+01, 2.535143356128738e+04, 9.947017246137196e-01
6579, 1.384900704153064e-02, 1.291061106981378e-03, 1.361619053877038e+01, 5.644238337851026e+01, 1.577257993487807e-01, 1.450056932518090e+01, 2.640241560237702e+04, 9.889528111339414e-01
6580, 1.629560184510762e-02, 1.291061106981378e-03, 1.581861615121480e+01, 5.572078105090385e+01, 2.032713822692758e-01, 1.677445830723525e+01, 2.779306177619505e+04, 9.783194248222289e-01
6581, 1.917394853998957e-02, 1.291061106981378e-03, 1.762173963271621e+01, 5.472537655350915e+01, 2.632180811635055e-01, 2.042513009275898e+01, 2.912504795159194e+04, 9.604412182248758e-01
6582, 2.256023833131015e-02, 1.291061106981378e-03, 1.827587275343397e+01, 5.340973628353316e+01, 3.344273222221905e-01, 2.564346733081877e+01, 2.972835161707912e+04, 9.337354163037873e-01
6583, 2.654410798244862e-02, 1.291061106981378e-03, 1.756981371863674e+01, 5.175670140188550e+01, 4.086491950914191e-01, 3.199783134466923e+01, 2.907362718086080e+04, 8.983544363113989e-01
6584, 3.123101258749824e-02, 1.291061106981378e-03, 1.604090846803986e+01, 4.976201096203035e+01, 4.728827705548658e-01, 3.844095537154179e+01, 2.713043809598629e+04, 8.555101897757753e-01
6585, 3.674501674864411e-02, 1.291061106981378e-03, 1.439692799667685e+01, 4.740746414798313e+01, 5.111063621464426e-01, 4.373867343793803e+01, 2.425531930129627e+04, 8.057538002164243e-01
6586, 4.323207944141065e-02, 1.291061106981378e-03, 1.288153435263690e+01, 4.466902996837828e+01, 5.095252582236742e-01, 4.688133413073303e+01, 2.088512041831804e+04, 7.482765071756251e-01
6587, 5.086391683582539e-02, 1.291061106981378e-03, 1.127526346461161e+01, 4.156646818123580e+01, 4.656933806862057e-01, 4.732121193615515e+01, 1.740326926402129e+04, 6.824131535353078e-01
6588, 5.984254735401631e-02, 1.291061106981378e-03, 9.370558362684365e+00, 3.820675029587039e+01, 3.923382584606256e-01, 4.509792113846115e+01, 1.411541363706701e+04, 6.101574643679206e-01
6589, 7.040564031505503e-02, 1.291061106981378e-03, 7.271161002086138e+00, 3.477107187713177e+01, 3.093622512985594e-01, 4.079584329672799e+01, 1.121632714538155e+04, 5.361546745060258e-01
6590, 8.283280638163021e-02, 1.291061106981379e-03, 5.269378353558509e+00, 3.145159558119090e+01, 2.325863470360467e-01, 3.529724795389663e+01, 8.785644428847350e+03, 4.651836885239790e-01
6591, 9.745299891571819e-02, 1.291061106981378e-03, 3.603215571286867e+00, 2.839310175285615e+01, 1.694512638197584e-01, 2.946451968582942e+01, 6.819880359579835e+03, 4.003742558232435e-01
6592, 1.146532227037386e-01, 1.291061106981379e-03, 2.358112353669493e+00, 2.567412171849406e+01, 1.210260248386012e-01, 2.393090481824212e+01, 5.269340773611850e+03, 3.430751976468637e-01
6593, 1.348887769432590e-01, 1.291061106981378e-03, 1.500273519113513e+00, 2.331869835737944e+01, 8.534291193030741e-02, 1.905363891102353e+01, 4.066351909666393e+03, 2.934186514544517e-01
6594, 1.586953073277607e-01, 1.291061106981378e-03, 9.439977033702036e-01, 2.131724424832559e+01, 5.961577383858251e-02, 1.496828520059032e+01, 3.142710583747585e+03, 2.508753624576729e-01
6595, 1.867029851871988e-01, 1.291061106981378e-03, 5.990296942204100e-01, 1.964445498734205e+01, 4.124428458093553e-02, 1.166969934790249e+01, 2.438098222144195e+03, 2.146237850204249e-01
6596, 2.196531885095773e-01, 1.291061106981378e-03, 3.912174403807369e-01, 1.827187656225444e+01, 2.811967854694159e-02, 9.081056705874481e+00, 1.902830583061481e+03, 1.837570261437362e-01
6597, 2.584181267270620e-01, 1.291061106981378e-03, 2.660861346986279e-01, 1.717677996009812e+01, 1.862709102214329e-02, 7.101883625379259e+00, 1.497862972295249e+03, 1.573821116403422e-01
6598, 3.040239285363382e-01, 1.291061106981378e-03, 1.905299088185820e-01, 1.635015894445512e+01, 1.153677234013310e-02, 5.639569025853912e+00, 1.193875348174047e+03, 1.346535287320815e-01
6599, 3.576778040071688e-01, 1.291061106981378e-03, 4.589839016686129e-02, 1.580720745494289e+01, 5.604830581951106e-03, 4.637141896035588e+00, 9.711037659283536e+02, 1.148082232385694e-01
6600, 2.655433319955236e-06, 9.524221301612827e-04, -5.548380151594624e+01, 6.192797139219943e+01, 9.434081760492125e-02, 6.430712449382787e+00, 2.013379813932919e+04, 9.999999999998918e-01
6601, 5.779682120854518e-06, 9.524221301612824e-04, -5.414187119341852e+01, 6.192410381237257e+01, 9.177048370801266e-02, 6.431222714216597e+00, 2.013391687824599e+04, 9.999999999998913e-01
6602, 9.455506673038373e-06, 9.524221301612827e-04, -5.396675017685707e+01, 6.192297159524522e+01, 9.152865960210013e-02, 6.431743562215427e+00, 2.013395116581547e+04, 9.999999999998908e-01
6603, 1.377989216286737e-05, 9.524221301612824e-04, -5.390552095546509e+01, 6.192198657625418e+01, 9.175174386048547e-02, 6.432342855393320e+00, 2.013397611248630e+04, 9.999999999998902e-01
6604, 1.886734546248915e-05, 9.524221301612825e-04, -5.384924881483083e+01, 6.192086392880773e+01, 9.209263859400355e-02, 6.433045508620519e+00, 2.013400223373121e+04, 9.999999999998894e-01
6605, 2.485247672513649e-05, 9.524221301612825e-04, -5.378379451314399e+01, 6.191953993242898e+01, 9.250488308478859e-02, 6.433871235264587e+00, 2.013403121814765e+04, 9.999999999998885e-01
6606, 3.189346357573794e-05, 9.524221301612827e-04, -5.370606622199683e+01, 6.191797300484448e+01, 9.299208095088264e-02, 6.434841690687086e+00, 2.013406327334735e+04, 9.999999999998874e-01
6607, 4.017696375868311e-05, 9.524221301612825e-04, -5.361355183344373e+01, 6.191611645490985e+01, 9.356679140863260e-02, 6.435982114478947e+00, 2.013409822444572e+04, 9.999999999998861e-01
6608, 4.992240727022904e-05, 9.524221301612827e-04, -5.350323500122248e+01, 6.191391418975692e+01, 9.424491942651507e-02, 6.437322026375367e+00, 2.013413557570392e+04, 9.999999999998844e-01
6609, 6.138806707456928e-05, 9.524221301612827e-04, -5.337140265012759e+01, 6.191129837499781e+01, 9.504542724042629e-02, 6.438895958419825e+00, 2.013417439595570e+04, 9.999999999998828e-01
6610, 7.487678653684868e-05, 9.524221301612827e-04, -5.321349458542048e+01, 6.190818679086598e+01, 9.599074159726097e-02, 6.440744229284652e+00, 2.013421314181783e+04, 9.999999999998804e-01
6611, 9.074590055233985e-05, 9.524221301612825e-04, -5.302384765149574e+01, 6.190447915098273e+01, 9.710727353960841e-02, 6.442914020353991e+00, 2.013424944532760e+04, 9.999999999998777e-01
6612, 1.094154217737680e-04, 9.524221301612827e-04, -5.279539309525302e+01, 6.190005283267777e+01, 9.842579171088633e-02, 6.445460369764374e+00, 2.013427985263415e+04, 9.999999999998741e-01
6613, 1.313791665626611e-04, 9.524221301612827e-04, -5.251928897632158e+01, 6.189475730921335e+01, 9.998159581038525e-02, 6.448447492031494e+00, 2.013429955524155e+04, 9.999999999998701e-01
6614, 1.572193410205732e-04, 9.524221301612827e-04, -5.218436767575569e+01, 6.188840701904022e+01, 1.018141251180780e-01, 6.451950296634982e+00, 2.013430218064806e+04, 9.999999999998650e-01
6615, 1.876193840204780e-04, 9.524221301612824e-04, -5.177650456297503e+01, 6.188077284109193e+01, 1.039655549222551e-01, 6.456056058310518e+00, 2.013427975187408e+04, 9.999999999998590e-01
6616, 2.233842900244081e-04, 9.524221301612827e-04, -5.127775883175891e+01, 6.187157123238706e+01, 1.064777031077875e-01, 6.460866722677972e+00, 2.013422312940104e+04, 9.999999999998511e-01
6617, 2.654603879462590e-04, 9.524221301612824e-04, -5.066529426890673e+01, 6.186045152852076e+01, 1.093861393302271e-01, 6.466501692875065e+00, 2.013412340872002e+04, 9.999999999998411e-01
6618, 3.149616803859463e-04, 9.524221301612827e-04, -4.991006334248518e+01, 6.184698149915987e+01, 1.127101843445807e-01, 6.473101774660115e+00, 2.013397518511087e+04, 9.999999999998282e-01
6619, 3.731983504525421e-04, 9.524221301612827e-04, -4.897527339227097e+01, 6.183063265330919e+01, 1.164371352203600e-01, 6.480834852482156e+00, 2.013378322388314e+04, 9.999999999998112e-01
6620, 4.417121737321959e-04, 9.524221301612827e-04, -4.781483242682991e+01, 6.181076797782083e+01, 1.204998560700905e-01, 6.489904748686543e+00, 2.013357495365371e+04, 9.999999999997883e-01
6621, 5.223167190052831e-04, 9.524221301612825e-04, -4.637214574363745e+01, 6.178663681801277e+01, 1.247484879414274e-01, 6.500565414114209e+00, 2.013342238499245e+04, 9.999999999997546e-01
