"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
106, 1.049000024800001e-02, 5.039153988513055e-01, 1.171890223371053e-04, 0.000000000000000e+00, -1.107318850307026e-02, 2.740399366778006e+01, 0.000000000000000e+00, -9.444057655626068e+01
107, 1.394999958599999e-02, 5.064353994133054e-01, 1.147021190546428e-04, 0.000000000000000e+00, -1.083600641821305e-02, 2.694986694907493e+01, 0.000000000000000e+00, -9.444057655626068e+01
108, 1.789999939500000e-02, 5.088953985873056e-01, 1.149605279405469e-04, 0.000000000000000e+00, -1.086042600642298e-02, 2.709380036646825e+01, 0.000000000000000e+00, -9.444057655626068e+01
109, 2.232000045499999e-02, 5.113153993193055e-01, 1.143090735421787e-04, 0.000000000000000e+00, -1.079879675322096e-02, 2.705586806623399e+01, 0.000000000000000e+00, -9.444057655626068e+01
110, 2.723000012300000e-02, 5.136653981213054e-01, 1.146717628407973e-04, 0.000000000000000e+00, -1.083305265136926e-02, 2.713333623715442e+01, 0.000000000000000e+00, -9.444057655626068e+01
111, 3.260000050100001e-02, 5.159653979393054e-01, 1.113073390212787e-04, 0.000000000000000e+00, -1.051460769410687e-02, 2.643200714503117e+01, 0.000000000000000e+00, -9.444057655626068e+01
112, 3.844000026600000e-02, 5.182054000953055e-01, 1.108144199797924e-04, 0.000000000000000e+00, -1.046808608904457e-02, 2.650907612794784e+01, 0.000000000000000e+00, -9.444057655626068e+01
113, 4.473999887700000e-02, 5.203754003203055e-01, 1.093657835523246e-04, 0.000000000000000e+00, -1.033077227266176e-02, 2.636992941040034e+01, 0.000000000000000e+00, -9.444057655626068e+01
114, 5.149000137999998e-02, 5.224753986153056e-01, 1.087785042374286e-04, 0.000000000000000e+00, -1.027534716496327e-02, 2.657568331027366e+01, 0.000000000000000e+00, -9.444057655626068e+01
115, 5.869000032499999e-02, 5.245153973853055e-01, 1.089266466956348e-04, 0.000000000000000e+00, -1.028904645251942e-02, 2.693617755685510e+01, 0.000000000000000e+00, -9.444057655626068e+01
116, 6.633000075800000e-02, 5.264753992713059e-01, 1.091026240367458e-04, 0.000000000000000e+00, -1.030558256081900e-02, 2.689102879520519e+01, 0.000000000000000e+00, -9.444057655626068e+01
117, 7.440000027400001e-02, 5.283554005483059e-01, 1.119513649721316e-04, 0.000000000000000e+00, -1.057503898409257e-02, 2.763103366070802e+01, 0.000000000000000e+00, -9.444057655626068e+01
118, 8.290000259899999e-02, 5.301553974903058e-01, 1.119241469072123e-04, 0.000000000000000e+00, -1.057244240583096e-02, 2.758620159969669e+01, 0.000000000000000e+00, -9.444057655626068e+01
119, 9.181000292300001e-02, 5.318753975483060e-01, 1.037137033090099e-04, 0.000000000000000e+00, -9.794991165312775e-03, 2.577365741384946e+01, 0.000000000000000e+00, -9.444057655626068e+01
120, 1.011300012470000e-01, 5.335053983183059e-01, 1.035887485806007e-04, 0.000000000000000e+00, -9.783221664484107e-03, 2.579217298049577e+01, 0.000000000000000e+00, -9.444057655626068e+01
121, 1.108499988910000e-01, 5.350453998003059e-01, 1.019164771770685e-04, 0.000000000000000e+00, -9.625204045882746e-03, 2.552060006291385e+01, 0.000000000000000e+00, -9.444057655626068e+01
122, 1.209499984980000e-01, 5.364953982683059e-01, 1.017347944120771e-04, 0.000000000000000e+00, -9.608044804776686e-03, 2.549298586975979e+01, 0.000000000000000e+00, -9.444057655626068e+01
123, 1.314399987460000e-01, 5.378553974483059e-01, 1.016863851913108e-04, 0.000000000000000e+00, -9.603595698984228e-03, 2.562128645892801e+01, 0.000000000000000e+00, -9.444057655626068e+01
124, 1.422899961470000e-01, 5.391153986603060e-01, 1.015225895314683e-04, 0.000000000000000e+00, -9.588097195566608e-03, 2.558292674985019e+01, 0.000000000000000e+00, -9.444057655626068e+01
125, 1.534900069240000e-01, 5.402854005843060e-01, 1.013967446313534e-04, 0.000000000000000e+00, -9.576117270684694e-03, 2.569989027578328e+01, 0.000000000000000e+00, -9.444057655626068e+01
126, 1.650400012730000e-01, 5.413553970903059e-01, 1.012910658776705e-04, 0.000000000000000e+00, -9.566108673159121e-03, 2.567500219694698e+01, 0.000000000000000e+00, -9.444057655626068e+01
127, 1.769299954180000e-01, 5.423253993543059e-01, 1.023594515162849e-04, 0.000000000000000e+00, -9.668310831883882e-03, 2.620041157842197e+01, 0.000000000000000e+00, -9.444057655626068e+01
128, 1.891400069000000e-01, 5.431853975213060e-01, 1.023282268079370e-04, 0.000000000000000e+00, -9.665312310732416e-03, 2.619908379204076e+01, 0.000000000000000e+00, -9.444057655626068e+01
129, 2.016600072380000e-01, 5.439554001243060e-01, 1.020420310114242e-04, 0.000000000000000e+00, -9.638290949084567e-03, 2.627205815872716e+01, 0.000000000000000e+00, -9.444057655626068e+01
130, 2.144699990750000e-01, 5.446153986313059e-01, 1.020836997214843e-04, 0.000000000000000e+00, -9.642209417813276e-03, 2.628677252139573e+01, 0.000000000000000e+00, -9.444057655626068e+01
131, 2.275699973110000e-01, 5.451753991693059e-01, 1.027062041140673e-04, 0.000000000000000e+00, -9.701252398579167e-03, 2.671355325634803e+01, 0.000000000000000e+00, -9.444057655626068e+01
132, 2.409400045870000e-01, 5.456454004203058e-01, 1.028842204578604e-04, 0.000000000000000e+00, -9.717997273906695e-03, 2.663949891319578e+01, 0.000000000000000e+00, -9.444057655626068e+01
133, 2.545700073240000e-01, 5.460053975733060e-01, 1.055614313289615e-04, 0.000000000000000e+00, -9.971112406475587e-03, 2.695761400351650e+01, 0.000000000000000e+00, -9.444057655626068e+01
134, 2.684499919410000e-01, 5.462654004843058e-01, 1.058554003813997e-04, 0.000000000000000e+00, -9.998839474628478e-03, 2.695009176644406e+01, 0.000000000000000e+00, -9.444057655626068e+01
135, 2.825500071050000e-01, 5.464253979773058e-01, 1.101564010174195e-04, 0.000000000000000e+00, -1.040466092265387e-02, 2.820599132039585e+01, 0.000000000000000e+00, -9.444057655626068e+01
136, 2.968699932100000e-01, 5.464953999073060e-01, 1.103402935678955e-04, 0.000000000000000e+00, -1.042200049358307e-02, 2.811442169477456e+01, 0.000000000000000e+00, -9.444057655626068e+01
137, 3.113999962810000e-01, 5.464654001453059e-01, 1.093559436905134e-04, 0.000000000000000e+00, -1.032850205818290e-02, 2.799635051940956e+01, 0.000000000000000e+00, -9.444057655626068e+01
138, 3.261100053790000e-01, 5.463353986893059e-01, 1.092683519408017e-04, 0.000000000000000e+00, -1.032021615540389e-02, 2.793213924685145e+01, 0.000000000000000e+00, -9.444057655626068e+01
