"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
673, 1.192901402783915e-02, -3.651637579827867e-02, 1.373492379128793e+00, 2.730497333876573e+02, -1.166681052032474e+02, 3.295534981128314e+05, 1.189829437845043e+05, 3.017788511939350e+02, 6.207761439028521e-01, 3.889963295377383e-01, 1.987995984082948e+02, -8.494266657471380e+01
674, 8.736084900486538e-01, -5.027495073314181e-02, 1.250458020806434e+00, 3.262627282765255e+02, 3.730132612975159e+01, 3.040038853443240e+05, 1.043536729615292e+05, 2.907160226693894e+02, 7.683073542845356e-01, 6.672026368318978e-02, 2.609145791764486e+02, 2.983013064740515e+01
675, 3.901086675816506e-03, -2.858203718815280e-02, 1.443954550256648e+00, 2.407455278397887e+02, -1.175779825769978e+02, 3.439211239866081e+05, 1.276258941106113e+05, 3.079042044825362e+02, 5.274734408926990e-01, 5.793965252945639e-01, 1.667265273668058e+02, -8.142775862031083e+01
676, 3.337158305989175e-01, -1.054424826723639e-01, 9.710383155469556e-01, 3.437131772752592e+02, 5.775152187977101e+00, 2.438912883277047e+05, 7.321718726885489e+04, 2.626679105551707e+02, 1.089604168646549e+00, -6.192021062692785e-01, 3.539645879798845e+02, 5.947398877586141e+00
677, 8.628179448962532e-01, -5.272322756328880e-02, 1.245294260396247e+00, 3.272689896573808e+02, 3.701053171710286e+01, 3.029234258914012e+05, 1.037478219725136e+05, 2.902266888115983e+02, 7.744169784778863e-01, 5.337364678090274e-02, 2.628045435247129e+02, 2.972031020630117e+01
678, 6.934888181473284e-01, -8.240859763460125e-02, 1.180787604204711e+00, 3.375009318718880e+02, 3.111313678682734e+01, 2.893306282021391e+05, 9.627491519669513e+04, 2.840348991347831e+02, 8.495835644178014e-01, -1.112510310551459e-01, 2.858269604711874e+02, 2.634947781974963e+01
679, 9.948133854884698e-01, -8.917450735627844e-03, 1.371356579952277e+00, 2.952871859506215e+02, 3.103419739029519e+01, 3.290685419437547e+05, 1.187704188408508e+05, 3.017089814089214e+02, 6.217798266103224e-01, 3.843145033848553e-01, 2.153248763067134e+02, 2.263029021334129e+01
680, 7.599372402452832e-03, -3.259613861990605e-02, 1.408189866271700e+00, 2.580641588934940e+02, -1.183174773495816e+02, 3.366530327373038e+05, 1.232144419623951e+05, 3.048110767357563e+02, 5.760121933312723e-01, 4.822142760740527e-01, 1.832594915462220e+02, -8.402096917714442e+01
681, 9.809651362445686e-01, 1.714236498454624e-02, 1.326701426640851e+00, 2.850618046122285e+02, -3.216229864893037e+01, 3.183299927528692e+05, 1.149260941224300e+05, 3.017698146911808e+02, 6.209059920488899e-01, 2.996258089781384e-01, 2.148650773173527e+02, -2.424230350785397e+01
682, 5.230614663282398e-01, 1.000146705691403e-01, 7.714421739392157e-01, 3.188216351554279e+02, -2.083738390362897e+01, 1.988515490718261e+05, 5.307552994096562e+04, 2.396742112637781e+02, 1.334475177206945e+00, -1.062913495713810e+00, 4.132800175124324e+02, -2.701094729787331e+01
683, 9.526241662353760e-01, 2.843239706909195e-02, 1.295356750470606e+00, 2.963110179184290e+02, -3.485450297963779e+01, 3.119740581702022e+05, 1.110459104746016e+05, 2.986369365423902e+02, 6.648470333296461e-01, 2.141471589519573e-01, 2.287485805055468e+02, -2.690726162269588e+01
684, 6.637061782521954e-01, 8.630044318453621e-02, 1.213588417655848e+00, 3.186278953833952e+02, -2.998724907213260e+01, 2.951403832791558e+05, 1.011767946537732e+05, 2.904289059961039e+02, 7.718954779880732e-01, -3.264895188458476e-03, 2.625502112148143e+02, -2.470957091866086e+01
685, 9.970825945394943e-01, 7.013624675947056e-03, 1.366312715670950e+00, 2.680086251469148e+02, -2.334997520441069e+01, 3.262756008152249e+05, 1.199162022753432e+05, 3.057441113086291e+02, 5.617108535720835e-01, 4.095555821821399e-01, 1.961546738700333e+02, -1.708977376598907e+01
686, 5.070740626277330e-01, 1.011009988984503e-01, 7.733245179953046e-01, 3.191905738580719e+02, -1.948238645359683e+01, 1.992780055403279e+05, 5.326378371532694e+04, 2.399388538976121e+02, 1.331670015035096e+00, -1.058766352187821e+00, 4.127511367226688e+02, -2.519302828274626e+01
687, 2.743677455495926e-01, 1.031105202144198e-01, 8.374668393279148e-01, 3.300660906337100e+02, 6.438586677913870e+00, 2.139398810945067e+05, 5.954863422850084e+04, 2.477048619330467e+02, 1.249395083476825e+00, -9.203140039895309e-01, 3.941243702241334e+02, 7.688169101813004e+00
688, 3.337158314743913e-01, 1.054424908996940e-01, 8.147092498386300e-01, 3.266846472244063e+02, -2.340050828358011e+00, 2.087550006015190e+05, 5.730165095252627e+04, 2.450162186300851e+02, 1.277882602207378e+00, -9.698140056632155e-01, 4.009831081322728e+02, -2.872252682563143e+00
689, 1.550404326460588e-01, 8.963229665250796e-02, 9.129682923668667e-01, 3.374867879884891e+02, 3.478655571295116e+01, 2.309720275122900e+05, 6.717272464407601e+04, 2.563112183921815e+02, 1.157879443514682e+00, -7.523588205369041e-01, 3.696588269386179e+02, 3.810269864111836e+01
690, 6.353227250777413e-02, 6.528830262404749e-02, 1.040022939020791e+00, 3.364536814924746e+02, 8.103680622646682e+01, 2.590488123762976e+05, 8.058771685098032e+04, 2.699331848609276e+02, 1.010300516652197e+00, -4.568327506304786e-01, 3.235060197895776e+02, 7.791828736274330e+01
691, 1.000041235568572e+00, 1.032972149990798e-03, 1.398344512164677e+00, 2.452267953131532e+02, -5.544411974873735e-01, 3.323238637573986e+05, 1.243284478447711e+05, 3.097324264149633e+02, 4.970644090716996e-01, 5.067553101047518e-01, 1.753693694077829e+02, -3.964982825506161e-01
692, -6.095253505976219e-03, -1.235918271829592e-02, 1.576002250298657e+00, 1.595848778965808e+02, -6.571930318536046e+01, 3.703209620930642e+05, 1.443483953024656e+05, 3.190696326369347e+02, 3.058160699827011e-01, 9.477854874357979e-01, 1.012592957061698e+02, -4.170000593140425e+01
693, -6.095242800369140e-03, 1.235918970191887e-02, 1.526265152642531e+00, 1.781743493976943e+02, 1.287380901643099e+02, 3.605418823672035e+05, 1.378850097948103e+05, 3.147149769316617e+02, 4.049711653990303e-01, 8.054000959344549e-01, 1.167387914801098e+02, 8.434844361179087e+01
694, 1.192900810635164e-02, 3.651637565496609e-02, 1.261815577058114e+00, 2.934467825154842e+02, 1.447063261630224e+02, 3.064530801319447e+05, 1.056134695767629e+05, 2.915773408994081e+02, 7.574842675994063e-01, 9.447300008730189e-02, 2.325591693832523e+02, 1.146810427720356e+02
695, -7.300192756166465e-03, 7.975670113717345e-03, 1.571954818944646e+00, 1.558875859196071e+02, 1.017418469743529e+02, 3.698260165663806e+05, 1.435215848904593e+05, 3.180588669446228e+02, 3.312254075330441e-01, 9.295712367042783e-01, 9.916798119189228e+01, 6.472313691729302e+01
696, 9.653741184235408e-01, -2.380969680148676e-02, 1.314701336839041e+00, 3.115611886192135e+02, 3.747825403741007e+01, 3.173698942759070e+05, 1.119673699494535e+05, 2.966844044639485e+02, 6.912572072481377e-01, 2.344464847347099e-01, 2.369824840737633e+02, 2.850704794103250e+01
697, 8.101519374346465e-02, -7.159301869168536e-02, 1.135040202973791e+00, 3.372176681194881e+02, -6.327943709652000e+01, 2.795777592634996e+05, 9.108821855599762e+04, 2.795640409600563e+02, 9.018295496365054e-01, -2.255115576645691e-01, 2.970975541095214e+02, -5.575083325747286e+01
698, -5.152134062032441e-03, -1.685198263208031e-09, 1.630428466449428e+00, 1.021097886263563e+02, 3.980454967499757e+01, 3.813689009772820e+05, 1.510742285207567e+05, 3.227891893379290e+02, 1.866276912205668e-01, 1.095952480542559e+00, 6.262757963783594e+01, 2.441355170992546e+01
699, 1.550404397238205e-01, -8.963227353158607e-02, 1.044795315554761e+00, 3.443653004577765e+02, -3.257414879417821e+01, 2.600705422291016e+05, 8.112448952079011e+04, 2.704899325329704e+02, 1.004148811544109e+00, -4.450078971310910e-01, 3.296007316753013e+02, -3.117754100656752e+01
700, 4.590894574484858e-01, -1.037206492771869e-01, 1.097602670941668e+00, 3.445575649253273e+02, 1.786909812236152e+01, 2.715220768523866e+05, 8.691806351407638e+04, 2.758641288745529e+02, 9.440683112000687e-01, -3.173781433048630e-01, 3.139183003533697e+02, 1.628011537820974e+01
701, 2.190184680558168e-02, -4.429116292072621e-02, 1.310852612257212e+00, 2.965526750721219e+02, -1.082596782940073e+02, 3.166330908225719e+05, 1.114473091172519e+05, 2.961734118809518e+02, 6.980598257014035e-01, 2.229897852836506e-01, 2.262288470108591e+02, -8.258722398057428e+01
702, 3.901092004672621e-03, 2.858202869720144e-02, 1.346083423358307e+00, 2.638450423585558e+02, 1.562653234173008e+02, 3.239692517178839e+05, 1.156163440760898e+05, 2.992110316805152e+02, 6.569474891585428e-01, 3.148316960119891e-01, 1.960094283757658e+02, 1.160888847642434e+02
703, 8.401259605867856e-01, 5.760587434989250e-02, 1.238814145337889e+00, 3.128661719951047e+02, -3.443164375788578e+01, 3.003925052685368e+05, 1.041625480493011e+05, 2.929110696562937e+02, 7.405423452763725e-01, 6.250987031874852e-02, 2.525529541073894e+02, -2.779403503541243e+01
704, 7.907277413782412e-01, 6.712857768949018e-02, 1.225145129857870e+00, 3.161930866201247e+02, -3.332324185841173e+01, 2.975667877970970e+05, 1.025244242455864e+05, 2.915212022774040e+02, 7.581924120364735e-01, 2.642276104090350e-02, 2.580862290631695e+02, -2.719942400805821e+01
705, 6.786894087865505e-01, 8.438380797723266e-02, 1.211446555431926e+00, 3.188928769358017e+02, -3.079972101757396e+01, 2.946878300777356e+05, 1.009298876346450e+05, 2.902323883082818e+02, 7.743459084157337e-01, -8.704142552144285e-03, 2.632331368692567e+02, -2.542392058442290e+01
706, 9.852140898399686e-01, 1.495378884453512e-02, 1.333931579940660e+00, 2.822738648470142e+02, -3.117209380869883e+01, 3.197923725898213e+05, 1.158248394523655e+05, 3.024812770327424e+02, 6.106202012282559e-01, 3.194247526604088e-01, 2.116104522089290e+02, -2.336858522390294e+01
707, 9.592309624246060e-01, 2.610556189054851e-02, 1.301133955855464e+00, 2.943464384849144e+02, -3.453552450299926e+01, 3.131482357196936e+05, 1.117583741241725e+05, 2.992184779283264e+02, 6.568445962558198e-01, 2.298424034263092e-01, 2.262230089071718e+02, -2.654263563530857e+01
708, 8.940717637295829e-01, 4.535120282674922e-02, 1.259668460901736e+00, 3.072672040141348e+02, -3.535014898400505e+01, 3.046813821563566e+05, 1.066839900517575e+05, 2.950348643668297e+02, 7.130659520697482e-01, 1.180560707182838e-01, 2.439270439415280e+02, -2.806305792454275e+01
709, 8.840431803659961e-01, 4.781716399023999e-02, 1.255166562944340e+00, 3.085130931181588e+02, -3.522008649058093e+01, 3.037564473837051e+05, 1.061387561805815e+05, 2.945798101122002e+02, 7.190078496787669e-01, 1.060448208686128e-01, 2.457945441077208e+02, -2.806008981625713e+01
710, 3.186244351083408e-01, 1.050717746274169e-01, 8.200283602257878e-01, 3.275314612255605e+02, -3.543641033175451e-01, 2.099699337730122e+05, 5.782376044785888e+04, 2.456449297711034e+02, 1.271222751555785e+00, -9.583121751114946e-01, 3.994147972338145e+02, -4.321363997947266e-01
711, 2.888954926795188e-01, 1.039049893735719e-01, 8.312858038042736e-01, 3.291810858952535e+02, 4.010615687134785e+00, 2.125316913742707e+05, 5.893830553232823e+04, 2.469890087402625e+02, 1.256982067305382e+00, -9.337592627082184e-01, 3.959902651877347e+02, 4.824593020572122e+00
712, 2.320729106627386e-01, 9.997775022286112e-02, 8.581368256059370e-01, 3.326296490919025e+02, 1.459126338754999e+01, 2.186249534739826e+05, 6.161368463261110e+04, 2.501214785006078e+02, 1.223763584544436e+00, -8.748218992851174e-01, 3.876184300295354e+02, 1.700342294161189e+01
713, 1.002083859043970e-01, 7.743791698921745e-02, 9.743364442698472e-01, 3.390779920700787e+02, 5.735334437033831e+01, 2.446151326662441e+05, 7.357039520472821e+04, 2.630416299549090e+02, 1.085562778225321e+00, -6.114210989053920e-01, 3.480091441351950e+02, 5.886400401795298e+01
714, 6.637061770249657e-01, -8.630046081016193e-02, 1.170685197374705e+00, 3.387160788087816e+02, 2.983067303975377e+01, 2.871847907819964e+05, 9.512164621373535e+04, 2.830541821881583e+02, 8.611718264432247e-01, -1.366570130208807e-01, 2.893314783242857e+02, 2.548137885970533e+01
715, 6.786894069362953e-01, -8.438381480331382e-02, 1.175761946934391e+00, 3.381048606002529e+02, 3.051244944289880e+01, 2.882628177464464e+05, 9.570151488217589e+04, 2.835500690449520e+02, 8.553219741330110e-01, -1.238827746163360e-01, 2.875623432802930e+02, 2.595121361297248e+01
716, 2.052145877645005e-01, -9.709555629062669e-02, 1.011163620979407e+00, 3.448023120758952e+02, -1.878681003749186e+01, 2.527121947149060e+05, 7.749985639779392e+04, 2.669991056578920e+02, 1.042530269862641e+00, -5.248568873631104e-01, 3.409955668123440e+02, -1.857939669476544e+01
717, 7.599377227608864e-03, 3.259613888280709e-02, 1.302696765612349e+00, 2.800467854561302e+02, 1.514171234749686e+02, 3.149839393321958e+05, 1.104330324044233e+05, 2.953153409573204e+02, 7.093880431171106e-01, 2.006457387037670e-01, 2.149746532336639e+02, 1.162335913252945e+02
718, 1.433549450084167e-01, 8.741650705049045e-02, 9.233434219460055e-01, 3.379528806556970e+02, 3.887796558184323e+01, 2.332851003729670e+05, 6.824782036557220e+04, 2.574873345808958e+02, 1.145304621178990e+00, -7.286749593428987e-01, 3.660099510358124e+02, 4.210563984947813e+01
719, 9.762364367917266e-01, 1.932618735088270e-02, 1.319908907882183e+00, 2.876498451112330e+02, -3.296373658914553e+01, 3.169572320786123e+05, 1.140806463624912e+05, 3.010914052362590e+02, 6.306018861829004e-01, 2.810009860969653e-01, 2.179315886069533e+02, -2.497425117164821e+01
720, 9.988132459933230e-01, 5.027143193934883e-03, 1.376898332863790e+00, 2.638871800491938e+02, -2.020490747150880e+01, 3.284449862360140e+05, 1.212037237572825e+05, 3.066510344950628e+02, 5.475384823612427e-01, 4.379190845688056e-01, 1.916533514136363e+02, -1.467421885062852e+01
721, 6.194156683965610e-04, 2.456743265949548e-02, 1.392100357932177e+00, 2.449825325233933e+02, 1.576359861579189e+02, 3.334325902158924e+05, 1.211805896308996e+05, 3.032444502555087e+02, 5.994457454835294e-01, 4.374094504709838e-01, 1.759805111229839e+02, 1.132360790367665e+02
722, -4.365294449213372e-03, 1.645016609348294e-02, 1.486010653413108e+00, 2.005269345211940e+02, 1.451187228051113e+02, 3.525195943309835e+05, 1.327615314173847e+05, 3.112294431854199e+02, 4.709931480418476e-01, 6.925322384077197e-01, 1.349431338601904e+02, 9.765658306136558e+01
723, -2.125875605286994e-03, -2.052696679523218e-02, 1.516448501318764e+00, 2.006083624756770e+02, -1.033209718018161e+02, 3.585261832506257e+05, 1.366949220283194e+05, 3.140183741488484e+02, 4.188761451334563e-01, 7.791830132071356e-01, 1.322882790290736e+02, -6.813351835684766e+01
724, -6.907248025770297e-03, -2.966236059926440e-03, 1.618834873007807e+00, 1.212492765978943e+02, 8.194597159367902e+00, 3.789154573920777e+05, 1.497415943290018e+05, 3.222331722210644e+02, 2.086086150241206e-01, 1.066595166036662e+00, 7.489910096427084e+01, 5.062033994944946e+00
725, 2.771865853378058e-02, -4.795043851090947e-02, 1.282242787963570e+00, 3.056229689589570e+02, -1.029814968894814e+02, 3.106861582303870e+05, 1.080512349249166e+05, 2.935552251980449e+02, 7.322759277334242e-01, 1.481758425178131e-01, 2.383503123026652e+02, -8.031357076535743e+01
726, 1.000196441062655e+00, -5.413979522005977e-04, 1.433878563455087e+00, 2.997851310223509e+02, -1.534007200188623e-01, 3.434228068950524e+05, 1.248337309048483e+05, 3.032842963354904e+02, 5.988581527194270e-01, 5.178864620750127e-01, 2.090728871069708e+02, -1.069830625330129e-01
727, 1.000041234794603e+00, -1.032973016942538e-03, 1.412575836161298e+00, 2.694153464216876e+02, 5.532535293193564e+00, 3.368435963146876e+05, 1.244561869321027e+05, 3.069269780898267e+02, 5.431699462527978e-01, 5.095693430814623e-01, 1.907262884758308e+02, 3.916628864492213e+00
728, 9.710508616050364e-01, -2.154424319852974e-02, 1.321593366405947e+00, 3.097224057805426e+02, 3.708825364771516e+01, 3.187951072562191e+05, 1.127928619694538e+05, 2.973131454953462e+02, 6.828267021748033e-01, 2.526316919004837e-01, 2.343552969116575e+02, 2.806328677978773e+01
729, 9.888851594275266e-01, -1.290583601408827e-02, 1.352600304102220e+00, 3.008551456266293e+02, 3.401447237150494e+01, 3.251918165700342e+05, 1.165219754272769e+05, 3.001018711621015e+02, 6.445592424267896e-01, 3.347823355556053e-01, 2.224272349445611e+02, 2.514746763574168e+01
730, 5.865655485737071e-01, 9.479943573927346e-02, 7.480615134735279e-01, 3.139085466122369e+02, -2.446511347742644e+01, 1.934262944750410e+05, 5.086544684916829e+04, 2.368731840156386e+02, 1.364187411950533e+00, -1.111600603407346e+00, 4.196293232018350e+02, -3.270468141560420e+01
731, 4.431314633626269e-01, -1.043662671252235e-01, 1.092478936642123e+00, 3.448226061660382e+02, 1.646152996046647e+01, 2.704171435962772e+05, 8.634975731975274e+04, 2.753457606509990e+02, 9.499241654052919e-01, -3.298976657556851e-01, 3.156331848611155e+02, 1.506805248901469e+01
732, 4.114030955835106e-01, 1.053165564055916e-01, 7.921408558257079e-01, 3.229086023223263e+02, -1.117908760873365e+01, 2.036030306806361e+05, 5.508354199536828e+04, 2.422421936595102e+02, 1.307264794361895e+00, -1.018677919456305e+00, 4.076403835852330e+02, -1.411249972339938e+01
733, 8.401259577187223e-01, -5.760588574723902e-02, 1.235084764353227e+00, 3.291587963644714e+02, 3.638316109070176e+01, 3.007829664407705e+05, 1.025542034197975e+05, 2.892591105936968e+02, 7.864177353593002e-01, 2.707878246707753e-02, 2.665070494467972e+02, 2.945802761137160e+01
734, 8.516527728550988e-01, -5.517647722806027e-02, 1.240172079449470e+00, 3.282383195791101e+02, 3.672043688368181e+01, 3.018507426874551e+05, 1.031477731450009e+05, 2.897398641027740e+02, 7.804680540821035e-01, 4.015484881130572e-02, 2.646715927718835e+02, 2.960914657906388e+01
735, 8.840431700242587e-01, -4.781716529944750e-02, 1.255692648484890e+00, 3.252182686097034e+02, 3.753014286456202e+01, 3.050981005431382e+05, 1.049689111060281e+05, 2.912109396740544e+02, 7.620993398454624e-01, 8.027367527642949e-02, 2.589951203442257e+02, 2.988800078573816e+01
736, 8.940717518384984e-01, -4.535120151536224e-02, 1.261036541921061e+00, 3.241373489185346e+02, 3.775434543041853e+01, 3.062153523896527e+05, 1.055967950847909e+05, 2.917114063700665e+02, 7.557915471838795e-01, 9.410566874605474e-02, 2.570404093324245e+02, 2.993913671439182e+01
737, 6.353227715309673e-02, -6.528829797606779e-02, 1.169557579767503e+00, 3.320952119750789e+02, -7.398058516777881e+01, 2.869526951402357e+05, 9.498549743636083e+04, 2.829215566061732e+02, 8.627330903530211e-01, -1.396563075772613e-01, 2.839494332900620e+02, -6.325518849827425e+01
