"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Sharp_Edge_Dist"
10	9.701499938960000e-01	-4.256268552403566e-03	1.080621740545236e+00	8.752338223025805e-01	1.223664861323022e-01	3.150640442777815e+00	1.115708351985571e+00	2.582775713963630e-01	6.802231911842410e-01	3.015192674438928e-02	
11	9.645400047300000e-01	-5.038225493362627e-03	1.074650591036695e+00	8.808659385521244e-01	1.222958359475065e-01	3.135687765994077e+00	1.107086635981702e+00	2.390326696020134e-01	6.890759419392405e-01	3.581612738237330e-02	
12	9.584699869160000e-01	-5.878077433056352e-03	1.068923042715028e+00	8.860979021689130e-01	1.220920591275330e-01	3.121328073348225e+00	1.098833683514514e+00	2.206109007020403e-01	6.975291369039859e-01	4.194393616562725e-02	
13	9.519400000570000e-01	-6.774428848839826e-03	1.063402647173134e+00	8.909708279847564e-01	1.217679047585254e-01	3.107468145413018e+00	1.090898816754461e+00	2.028991445412084e-01	7.056297199551229e-01	4.853510565301323e-02	
14	9.449599981310000e-01	-7.724467125531491e-03	1.058067126583295e+00	8.955407068647877e-01	1.213332454803434e-01	3.094057633027089e+00	1.083244425799316e+00	1.858134504449011e-01	7.134299710943820e-01	5.557939544573101e-02	
15	9.375399947170000e-01	-8.725349486403867e-03	1.052896988906957e+00	8.998357261702050e-01	1.207967912140097e-01	3.081047763158997e+00	1.075842337262003e+00	1.692909313883990e-01	7.209586227205430e-01	6.306650445055818e-02	
16	9.296900033950000e-01	-9.774221272349531e-03	1.047870856168423e+00	9.038901226562073e-01	1.201656751035035e-01	3.068386593443312e+00	1.068660080752599e+00	1.532591088227652e-01	7.282528813888400e-01	7.098613261811047e-02	
17	9.214000105860000e-01	-1.087086069705918e-02	1.042970866772369e+00	9.077291855389179e-01	1.194508365797308e-01	3.056030157972996e+00	1.061671113622020e+00	1.376587357634376e-01	7.353418004027084e-01	7.934818175721346e-02	
18	9.126999974250000e-01	-1.200973104171110e-02	1.038188501673665e+00	9.113728159953002e-01	1.186531363735464e-01	3.043958523474663e+00	1.054861738330295e+00	1.224592373444089e-01	7.422426747452889e-01	8.812221110077330e-02	
19	9.035800099370001e-01	-1.319055953446835e-02	1.033506162976006e+00	9.148274709718677e-01	1.177800489745250e-01	3.032124264945401e+00	1.048209893547334e+00	1.076113695252998e-01	7.489697827496659e-01	9.731806278682988e-02	
20	8.940600156780000e-01	-1.440916392228702e-02	1.028921834187756e+00	9.181271363651453e-01	1.168353161762463e-01	3.020529223621616e+00	1.041705789343464e+00	9.309327978451745e-02	7.555501050339108e-01	1.069154071361324e-01	
21	8.841500282290000e-01	-1.566269158090452e-02	1.024427988244975e+00	9.212744935548149e-01	1.158254635503368e-01	3.009152694957624e+00	1.035340397330867e+00	7.888481547068485e-02	7.619880400964008e-01	1.169039600137653e-01	
22	8.738499879840000e-01	-1.694956337677533e-02	1.020002708215678e+00	9.242687985231379e-01	1.147517438070450e-01	2.997934155809076e+00	1.029087713979412e+00	6.492793298975823e-02	7.682967851487490e-01	1.272835937200873e-01	
23	8.631799817090000e-01	-1.826569132102762e-02	1.015652895454902e+00	9.271515369084798e-01	1.136200913139333e-01	2.986902199790638e+00	1.022946401498482e+00	5.121964620196810e-02	7.745053715212292e-01	1.380338831033331e-01	
24	8.521599769590000e-01	-1.960709133914372e-02	1.011356002268476e+00	9.299073441747784e-01	1.124331183933470e-01	2.975991223396795e+00	1.016893044994909e+00	3.770768972077992e-02	7.806159225014280e-01	1.491345380639405e-01	
25	8.407700061800000e-01	-2.097463226217677e-02	1.007108932234830e+00	9.325590991103797e-01	1.111969033796884e-01	2.965198323357385e+00	1.010918317308440e+00	2.437124399205396e-02	7.866502472672511e-01	1.606054984440159e-01	
